game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BRAND,-----,5,5,LLM,PLIES,G----,4,4,VOI,POPUP,GY---,4,4,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,985,82.50133238585894,985,10,98.98477157360406,10,1,90.0,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,GRIDD,-Y---,5,5,LLM,SOREN,--G--,4,4,VOI,MARLA,-GG--,3,3,VOI,BARTH,-GGG-,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,849,84.91739207674543,849,52,93.87514723203768,52,6,88.46153846153845,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
3,TRICK,True,6,LASER,----Y,5,5,LLM,CURRY,Y-Y--,5,5,VOI,ROCCO,Y--G-,4,4,VOI,FRICK,-GGGG,1.0,1.0,CSS_TRUE,BRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,5629,211,96.25155445016875,211,9,95.73459715639812,9,4,55.55555555555556,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
4,DIRTY,True,4,NEARS,---Y-,5,5,LLM,TRICK,YYY--,5,5,VOI,MIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,168,97.01545567596376,168,8,95.23809523809524,8,1,87.5,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,STARE,Y-Y--,5,4,LLM,MAINS,-Y--Y,5,5,VOI,ASSAY,-G-G-,3,3,VOI,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,154,97.26416770296676,154,9,94.15584415584416,9,1,88.88888888888889,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,AILES,--Y--,5,5,LLM,CURLY,-YYGG,3,3,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1,1,0.0,,,,,,,,,,0
7,SPENT,True,3,OATES,--YYY,5,5,LLM,SPELT,GGG-G,1,1,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,5629,32,99.43151536685023,32,1,96.875,1,1,0.0,,,,,,,,,,0
8,PAUSE,True,5,BREEZ,--Y--,5,5,LLM,SHITE,Y---G,4,4,VOI,MOUSE,--GGG,2,2,VOI,CAUSE,-GGGG,1.0,1.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,673,88.04405755906912,673,18,97.32540861812778,18,2,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
9,CRAZY,True,4,GUESS,-----,5,5,LLM,PARTY,-YY-G,4,4,VOI,CLARY,G-GYG,2,2,VOI,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,5,99.60629921259844,5,1,80.0,1.0,1.0,0.0,,,,,,,0
10,BASES,True,6,THERE,--Y--,5,5,LLM,MILES,---GG,3,3,VOI,POSES,--GGG,2,2,VOI,CASES,-GGGG,1.0,1.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,588,89.55409486587315,588,66,88.77551020408163,66,8,87.87878787878788,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
11,YOUNG,True,4,EARNS,---G-,4,4,LLM,CLUNG,--GGG,2,2,VOI,BYUNG,-YGGG,2,2,VOI,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,74,98.68537928584118,74,5,93.24324324324324,5,1,80.0,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,3,AIRES,Y--YG,4,4,LLM,DEALS,-GG-G,2,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,16,55.55555555555556,16,1,93.75,,,,,,,,,,0
13,TRUTH,True,5,GUESS,-Y---,5,5,LLM,TRULY,GGG--,2,2,VOI,TRUNK,GGG--,2,2,VOI,TRURO,GGG--,2.0,2.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,154,97.26416770296676,154,5,96.75324675324676,5,3,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
14,FIRED,True,5,RAISE,Y-Y-Y,5,4,LLM,TIRED,-GGGG,1,1,VOI,WIRED,-GGGG,1,1,VOI,HIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,54,99.04068218155976,54,4,92.5925925925926,4,3,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
15,FOLKS,True,5,REALS,---YG,4,4,LLM,SOLIS,-GG-G,2,2,VOI,COLTS,-GG-G,2,2,VOI,FOLDS,GGG-G,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,75,98.66761414105524,75,11,85.33333333333334,11,7,36.36363636363637,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
16,CHILE,True,3,GUESS,--Y--,5,5,LLM,HAMER,Y--Y-,5,4,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,5629,1121,80.08527269497246,1121,30,97.32381801962534,30,1,96.66666666666669,,,,,,,,,,0
