game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,HOUSE,YY---,5,4,LLM,CHOIR,-GG--,3,3,VOI,PHONY,GGG--,2.0,2.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,43,99.236098774205,43,6,86.04651162790698,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,TRINA,YY--Y,5,5,VOI,KARAT,-GG-Y,3.0,3.0,VOI,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,9,98.70317002881843,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,MARLA,--Y--,5,5,VOI,CRYPT,YG--Y,4.0,4.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,28,95.96541786743516,28.0,1.0,96.42857142857144,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,CRYPT,-YY-Y,5,5,VOI,MARTY,--GGG,2.0,2.0,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,3,99.56772334293947,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,VOI,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,1,97.87234042553192,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,4,HOUSE,--G--,4,4,LLM,BRUNT,-GG-Y,3,3,VOI,TRUDY,GGG-G,1.0,1.0,VOI,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,50,99.1117427607035,50,4,92.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,RATES,--YYY,5,5,VOI,SPELT,GGG-G,1.0,1.0,VOI,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,9,98.0561555075594,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,3,HOUSE,--GGG,2,2,LLM,CAUSE,-GGGG,1,1,VOI,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
9,CRAZY,True,6,HOUSE,-----,5,5,LLM,PRATT,-GG--,3,3,VOI,GRAND,-GG--,3.0,3.0,VOI,BRAWL,-GG--,3.0,3.0,CSS_TRUE,CRACK,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,694,87.67098951856458,694,30,95.67723342939482,30.0,8.0,73.33333333333333,8.0,3.0,62.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,SPENT,Y-Y--,5,5,VOI,LASER,-GGG-,2.0,2.0,VOI,CASES,-GGGG,1.0,1.0,CSS_TRUE,GASES,-GGGG,1.0,1.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,CSS_TRUE,5629,463,91.7747379641144,463,165,64.36285097192224,165.0,10.0,93.93939393939394,10.0,4.0,60.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,VOI,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
12,MEANS,True,6,HOUSE,---YY,5,5,LLM,VASES,-Y-YG,4,4,VOI,REALS,-GG-G,2.0,2.0,VOI,BEATS,-GG-G,2.0,2.0,CSS_TRUE,DEANS,-GGGG,1.0,1.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,5629,463,91.7747379641144,463,44,90.49676025917928,44.0,14.0,68.18181818181817,14.0,4.0,71.42857142857143,4.0,2.0,50.0,2.0,1.0,50.0,0
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,VOI,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1.0,1.0,0.0,,,,,,,,,,0
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,ALTER,---GY,4,4,VOI,CREED,-Y-GG,3.0,3.0,VOI,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,654,88.38159531000179,654,26,96.02446483180428,26.0,3.0,88.46153846153845,3.0,1.0,66.66666666666666,,,,,,,0
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,VOI,FOLDS,GGG-G,1.0,1.0,VOI,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,160,97.1575768342512,160,15,90.625,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,VOI,WHILE,-GGGG,1.0,1.0,VOI,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,23,99.5914016699236,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,HOUSE,-----,5,5,LLM,CYNIC,Y----,5,5,VOI,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,6,99.13544668587896,6.0,1.0,83.33333333333334,,,,,,,,,,0
18,GRANT,True,5,HOUSE,-----,5,5,LLM,BLACK,--G--,4,4,VOI,IRAQI,-GG--,3.0,3.0,VOI,GRAND,GGGG-,1.0,1.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,694,87.67098951856458,694,46,93.37175792507205,46.0,15.0,67.3913043478261,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,0
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,DEANS,-GG-G,2,2,VOI,BEAKS,-GG-G,2.0,2.0,VOI,REAMS,-GGYG,2.0,2.0,CSS_TRUE,MEALS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,463,91.7747379641144,463,28,93.9524838012959,28.0,21.0,25.0,21.0,2.0,90.47619047619048,2.0,1.0,50.0,,,,0
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,FIRED,--YY-,5,4,VOI,TEARY,-YYY-,5.0,4.0,VOI,BREAK,-GGG-,2.0,2.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,654,88.38159531000179,654,56,91.43730886850152,56.0,7.0,87.5,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,LAINE,-Y--G,4,4,VOI,GRADE,--G-G,3.0,3.0,VOI,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,286,94.91916859122402,286,34,88.11188811188812,34.0,7.0,79.41176470588235,7.0,1.0,85.71428571428571,,,,,,,0
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4,4,VOI,FLOUR,--YGG,3.0,3.0,VOI,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,55,99.02291703677383,55,3,94.54545454545456,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
23,YEARS,True,5,HOUSE,---YY,5,5,LLM,MEALS,-GG-G,2,2,VOI,BEAKS,-GG-G,2.0,2.0,VOI,NEARS,-GGGG,1.0,1.0,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,463,91.7747379641144,463,22,95.24838012958963,22.0,15.0,31.818181818181817,15.0,8.0,46.666666666666664,8.0,1.0,87.5,,,,0
24,GRADE,True,5,HOUSE,----G,4,4,LLM,PARKE,-YY-G,4,4,VOI,CRATE,-GG-G,2.0,2.0,VOI,GRAVE,GGG-G,1.0,1.0,CSS_TRUE,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,286,94.91916859122402,286,23,91.95804195804196,23.0,5.0,78.26086956521739,5.0,2.0,60.0,2.0,1.0,50.0,,,,0
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,CHART,GG---,3,3,VOI,CHILI,GGGG-,1.0,1.0,VOI,CHILD,GGGG-,1.0,1.0,CSS_TRUE,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,132,97.65500088825723,132,8,93.93939393939394,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
26,FLOOD,True,4,HOUSE,-Y---,5,5,LLM,CARON,---G-,4,4,VOI,BIGOT,---G-,4.0,4.0,VOI,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,290,94.8481080120803,290,11,96.20689655172414,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
27,APPLY,True,4,HOUSE,-----,5,5,LLM,GRANT,--Y--,5,5,VOI,MALIA,-YY--,5.0,5.0,VOI,APPLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,98,85.87896253602305,98.0,2.0,97.95918367346938,2.0,1.0,50.0,,,,,,,0
28,SMILE,True,4,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,VOI,SEINE,G-G-G,2.0,2.0,VOI,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,65,98.84526558891456,65,16,75.38461538461539,16.0,4.0,75.0,4.0,1.0,75.0,,,,,,,0
29,KNOCK,True,4,HOUSE,-Y---,5,5,LLM,FLOOD,--G--,4,4,VOI,GROAN,--G-Y,4.0,4.0,VOI,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,290,94.8481080120803,290,32,88.96551724137932,32.0,2.0,93.75,2.0,1.0,50.0,,,,,,,0
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,BYERS,--G-Y,4,4,VOI,SPENT,GYG--,3.0,3.0,VOI,SLEEP,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,36,92.22462203023758,36.0,2.0,94.44444444444444,2.0,1.0,50.0,,,,,,,0
31,BRICK,True,4,HOUSE,-----,5,5,LLM,BALDY,G----,4,4,VOI,BRINK,GGG-G,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,4,99.42363112391932,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,VOI,PROBE,-GG-G,2.0,2.0,VOI,CROWE,-GGYG,2.0,2.0,CSS_TRUE,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,49,99.12950790548943,49,12,75.51020408163265,12.0,7.0,41.66666666666667,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
33,RATED,True,5,HOUSE,----Y,5,5,LLM,BREAM,-YYY-,5,5,VOI,LEARN,-YYY-,5.0,5.0,VOI,TAPER,YG-GY,3.0,3.0,CSS_TRUE,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,654,88.38159531000179,654,77,88.2262996941896,77.0,40.0,48.05194805194805,40.0,1.0,97.5,1.0,1.0,0.0,,,,0
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,PETER,-YY-Y,5,4,VOI,TREAT,-YGYG,3.0,3.0,VOI,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,654,88.38159531000179,654,12,98.1651376146789,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,,,,0
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SPENT,Y-Y--,5,5,VOI,YEARS,-YY-G,4.0,4.0,VOI,MALES,-G-GG,2.0,2.0,CSS_TRUE,CAVES,GG-GG,1.0,1.0,CSS_TRUE,CAFES,GG-GG,1.0,1.0,CSS_TRUE,5629,463,91.7747379641144,463,165,64.36285097192224,165.0,42.0,74.54545454545455,42.0,22.0,47.61904761904761,22.0,4.0,81.81818181818183,4.0,3.0,25.0,0
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,ALTER,--YY-,5,5,VOI,DEITY,YG-YG,3.0,3.0,VOI,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,654,88.38159531000179,654,19,97.0948012232416,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
37,COLES,True,4,HOUSE,-G-YY,4,4,LLM,LOSER,YGYG-,3,3,VOI,MOLES,-GGGG,1.0,1.0,VOI,COLES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,69,98.77420500977084,69,5,92.7536231884058,5.0,4.0,20.0,4.0,1.0,75.0,,,,,,,0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,VOI,HANNA,GY-G-,3.0,3.0,VOI,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,40,99.2893942085628,40,2,95.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
