game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,COULD,-Y---,5,5,LLM,ARSON,---Y-,5,5,VOI,TEMPO,Y--YG,4.0,4.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,390,93.0715935334873,390,23,94.1025641025641,23.0,1.0,95.65217391304348,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,COULD,-----,5,5,LLM,EARNS,-GG--,3,3,VOI,MARTA,-GGG-,2.0,2.0,VOI,PARTI,GGGG-,1.0,1.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1556,72.35743471309291,1556,29,98.13624678663238,29.0,4.0,86.20689655172413,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
3,TRICK,True,4,START,-Y-Y-,5,5,LLM,TRIBE,GGG--,2,2,VOI,TRIPP,GGG--,2.0,2.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,88,98.43666725883816,88,3,96.5909090909091,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,STAGE,-Y---,5,5,LLM,TRICK,YYY--,5,5,VOI,BIRTH,-GGG-,2.0,2.0,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,190,96.62462249067327,190,9,95.26315789473684,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,STAGE,Y-Y--,5,4,LLM,RAINS,-Y--Y,5,5,VOI,ASHOK,YG---,4.0,4.0,VOI,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,192,96.58909220110144,192,11,94.27083333333334,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,5,GREEN,-G---,4,4,LLM,TRICK,GG---,3,3,VOI,TROOP,GG---,3.0,3.0,VOI,TRAYS,GG-Y-,3.0,3.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,173,96.9266299520341,173,19,89.01734104046243,19.0,10.0,47.368421052631575,10.0,2.0,80.0,2.0,1.0,50.0,,,,0
7,SPENT,True,5,COULD,-----,5,5,LLM,BAITS,---YY,5,5,VOI,TRYST,---YG,4.0,4.0,VOI,SWEPT,G-GYG,2.0,2.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1556,72.35743471309291,1556,22,98.58611825192804,22.0,5.0,77.27272727272727,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
8,PAUSE,True,3,AIRES,Y--YY,5,4,LLM,STALE,Y-Y-G,4,4,VOI,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,75,98.66761414105524,75,3,96.0,3.0,1.0,66.66666666666666,,,,,,,,,,0
9,CRAZY,True,6,COULD,G----,4,4,LLM,CHASE,G-G--,3,3,VOI,CRACK,GGG--,2.0,2.0,VOI,CRAIG,GGG--,2.0,2.0,CSS_TRUE,CRAFT,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,137,97.5661751643276,137,8,94.16058394160584,8.0,5.0,37.5,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,0
10,BASES,True,4,COULD,-----,5,5,LLM,SPENT,Y-Y--,5,5,VOI,MASSE,-GGYY,3.0,3.0,VOI,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1556,72.35743471309291,1556,105,93.25192802056556,105.0,4.0,96.1904761904762,4.0,1.0,75.0,,,,,,,0
