game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,YYGY,0B1W,LLM,308,WGWB,0B2W,CSS,57,RBBG,1B2W,CSS,9,GBOR,2B1W,CSS,1,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,WGWO,1B0W,LLM,182,BGRG,1B2W,CSS,15,GGYB,1B2W,CSS,4,YGGR,1B2W,CSS,1,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,YBBO,0B2W,LLM,222,OWYY,1B2W,CSS,24,WGOY,0B2W,CSS,1,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RWGG,0B2W,LLM,222,WRYW,0B2W,CSS,30,YGBR,1B2W,CSS,4,GYRR,0B2W,CSS,1,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,3,YRBY,1B1W,LLM,230,RBBG,1B2W,CSS,15,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RYGG,0B3W,LLM,44,YGBR,1B1W,CSS,7,GGOY,3B0W,CSS,2,GGYY,3B0W,CSS,1,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,BRWR,0B2W,LLM,222,OWBY,1B1W,CSS,41,WGRY,0B2W,CSS,6,GBBW,1B0W,CSS,1,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RWOY,0B2W,LLM,312,GBYO,0B1W,CSS,28,WRGG,1B2W,CSS,3,WGWR,3B0W,CSS,1,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,GWBW,0B1W,LLM,276,RROG,1B1W,CSS,51,BRYR,0B1W,CSS,6,YGOO,1B1W,CSS,1,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RYGB,1B0W,LLM,108,GOGO,0B0W,CSS,24,BWWB,0B1W,CSS,3,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
