game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,DATES,--Y--,5,5,CSS,FOOTY,-YGG-,3,3,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,4,SOREN,--G--,4,4,CSS,MURAD,--GY-,4,4,LLM,PARRY,GGG-G,1,1,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,
3,TRICK,True,4,LOSER,----Y,5,5,CSS,RAJAH,Y----,5,5,LLM,CRICK,-GGGG,1,1,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,6,HARES,--G--,4,4,CSS,CORKY,--G-G,3,3,LLM,FURRY,--G-G,3,3,LLM,GIRLY,-GG-G,2,2,LLM,BIRDY,-GGYG,2,2,LLM,DIRTY,GGGGG,0,0,LLM
5,USUAL,True,4,RAINE,-Y---,5,5,CSS,SCALP,Y-YY-,5,3,LLM,TULSA,-YYYY,5,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,3,NORTE,--YY-,5,5,CSS,TRAIL,GG--Y,3,3,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
7,SPENT,True,4,TEARS,YY--Y,5,5,CSS,SLEET,G-G-G,2,2,LLM,SWEPT,G-GYG,2,2,LLM,SPENT,GGGGG,0,0,LLM,,,,,,,,,,
8,PAUSE,True,3,LAINE,-G--G,3,3,CSS,PARSE,GG-GG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
9,CRAZY,True,4,LINES,-----,5,5,CSS,MURAT,--YY-,5,4,LLM,GRAVY,-GG-G,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,,,,,,
10,BASES,False,6,PORES,---GG,3,3,CSS,HAVES,-G-GG,2,2,LLM,MALES,-G-GG,2,2,LLM,TAKES,-G-GG,2,2,LLM,GASES,-GGGG,1,1,LLM,CASES,-GGGG,1,1,LLM
