game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,ABOUT,--G-Y,4,4,CSS_FROM_LLM,STONE,-YG--,4,4,CSS_FROM_LLM,PROTO,G-GGG,1,1,CSS_FROM_LLM,PHOTO,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
2,PARTY,True,4,ABOUT,Y---Y,5,5,CSS_FROM_LLM,STATE,--YG-,4,4,CSS_FROM_LLM,MARTY,-GGGG,1,1,CSS_FROM_LLM,PARTY,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
3,TRICK,True,3,HOUSE,-----,5,5,CSS_FROM_LLM,BRING,-GG--,3,3,CSS_FROM_LLM,TRICK,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
4,DIRTY,True,6,ABOUT,----Y,5,5,CSS_FROM_LLM,THINK,Y-Y--,5,5,CSS_FROM_LLM,LISTS,-G-G-,3,3,CSS_FROM_LLM,DIETZ,GG-G-,2,2,CSS_FROM_LLM,DITTY,GG-GG,1,1,CSS_FROM_LLM,DIRTY,GGGGG,0,0,CSS_FROM_LLM
5,USUAL,True,4,THINK,-----,5,5,CSS_FROM_LLM,SMALL,Y-Y-G,4,3,CSS_FROM_LLM,BASAL,--YGG,3,3,CSS_FROM_LLM,USUAL,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
6,TRULY,True,3,HOUSE,--G--,4,4,CSS_FROM_LLM,PLUMP,-YG--,4,4,CSS_FROM_LLM,TRULY,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
7,SPENT,True,4,THINK,Y--G-,4,4,CSS_FROM_LLM,STENT,G-GGG,1,1,CSS_FROM_LLM,SCENT,G-GGG,1,1,CSS_FROM_LLM,SPENT,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
8,PAUSE,True,5,THINK,-----,5,5,CSS_FROM_LLM,YEARS,-YY-Y,5,4,CSS_FROM_LLM,SAVED,YG-Y-,4,4,CSS_FROM_LLM,CAUSE,-GGGG,1,1,CSS_FROM_LLM,PAUSE,GGGGG,0,0,CSS_FROM_LLM,,,,,
9,CRAZY,True,6,ABOUT,Y----,5,5,CSS_FROM_LLM,GAMES,-Y---,5,5,CSS_FROM_LLM,PLAIN,--G--,4,4,CSS_FROM_LLM,CHAFF,G-G--,3,3,CSS_FROM_LLM,CRACK,GGG--,2,2,CSS_FROM_LLM,CRAZY,GGGGG,0,0,CSS_FROM_LLM
10,BASES,True,6,ABOUT,YY---,5,5,CSS_FROM_LLM,BRAIN,G-Y--,4,4,CSS_FROM_LLM,BALLY,GG---,3,3,CSS_FROM_LLM,BAKES,GG-GG,1,1,CSS_FROM_LLM,BABES,GG-GG,1,1,CSS_FROM_LLM,BASES,GGGGG,0,0,CSS_FROM_LLM
11,YOUNG,True,5,THINK,---G-,4,4,CSS_FROM_LLM,ALONE,--YG-,4,4,CSS_FROM_LLM,NOUNS,-GGG-,2,2,CSS_FROM_LLM,ROUND,-GGG-,2,2,CSS_FROM_LLM,YOUNG,GGGGG,0,0,CSS_FROM_LLM,,,,,
12,MEANS,True,2,HOUSE,---YY,5,5,CSS_FROM_LLM,MEANS,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,CSS_FROM_LLM,CHUNK,-YG--,4,4,CSS_FROM_LLM,TRUTH,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
14,FIRED,True,5,ABOUT,-----,5,5,CSS_FROM_LLM,WHILE,--Y-Y,5,4,CSS_FROM_LLM,INDEX,Y-YG-,4,4,CSS_FROM_LLM,DIVER,YG-GY,3,3,CSS_FROM_LLM,FIRED,GGGGG,0,0,CSS_FROM_LLM,,,,,
