game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,WHICH,-G---,4,4,CSS_TRUE_FROM_LLM,THEME,YG---,4,4,CSS_TRUE_FROM_LLM,SHOUT,-GG-Y,3.0,3.0,CSS_TRUE_FROM_LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,105,98.13465979747735,105,12,88.57142857142857,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,3,THERE,Y--Y-,5,5,CSS_TRUE_FROM_LLM,PARTS,GGGG-,1,1,CSS_TRUE_FROM_LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,97,98.2767809557648,97,2,97.9381443298969,2.0,1.0,50.0,,,,,,,,,,0
3,TRICK,True,3,THERE,G--Y-,4,4,CSS_TRUE_FROM_LLM,TRACT,GG-G-,2,2,CSS_TRUE_FROM_LLM,TRICK,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,58,98.96962160241604,58,2,96.55172413793105,2.0,1.0,50.0,,,,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,CSS_TRUE_FROM_LLM,TRAIN,YY-Y-,5,5,CSS_TRUE_FROM_LLM,FLIRT,--YYY,5.0,3.0,CSS_TRUE_FROM_LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,694,87.67098951856458,694,2,99.71181556195964,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,5,THEIR,-----,5,5,CSS_TRUE_FROM_LLM,KNOWN,-----,5,5,CSS_TRUE_FROM_LLM,PLAYS,-YY-Y,5.0,5.0,CSS_TRUE_FROM_LLM,SALMA,YYY--,5.0,4.0,CSS_TRUE_FROM_LLM,USUAL,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,794,85.89447503997157,794,213,73.17380352644837,213.0,7.0,96.71361502347418,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
6,TRULY,True,4,WHICH,-----,5,5,CSS_TRUE_FROM_LLM,ABOUT,---YY,5,5,CSS_TRUE_FROM_LLM,STUMP,-YG--,4.0,4.0,CSS_TRUE_FROM_LLM,TRULY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,2608,53.66850239829455,2608,41,98.42791411042946,41.0,5.0,87.8048780487805,5.0,1.0,80.0,,,,,,,0
7,SPENT,True,5,HOUSE,---YY,5,5,CSS_TRUE_FROM_LLM,SEEMS,G-G--,3,3,CSS_TRUE_FROM_LLM,SPEAR,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,SPELT,GGG-G,1.0,1.0,CSS_TRUE_FROM_LLM,SPENT,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,463,91.7747379641144,463,23,95.03239740820734,23.0,5.0,78.26086956521739,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
8,PAUSE,True,4,THINK,-----,5,5,CSS_TRUE_FROM_LLM,POWER,G--Y-,4,4,CSS_TRUE_FROM_LLM,PEASE,G-YGG,2.0,2.0,CSS_TRUE_FROM_LLM,PAUSE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,1651,70.66974595842956,1651,19,98.84918231374924,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,5,THERE,---Y-,5,5,CSS_TRUE_FROM_LLM,WORDS,--Y--,5,5,CSS_TRUE_FROM_LLM,PRANK,-GG--,3.0,3.0,CSS_TRUE_FROM_LLM,GRAVY,-GG-G,2.0,2.0,CSS_TRUE_FROM_LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,539,90.42458696038372,539,99,81.63265306122449,99.0,11.0,88.88888888888889,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,CSS_TRUE_FROM_LLM,SPEAK,Y-YY-,5,5,CSS_TRUE_FROM_LLM,YEARS,-YY-G,4.0,4.0,CSS_TRUE_FROM_LLM,WAVES,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,GAMES,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,LACES,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,5629,463,91.7747379641144,463,112,75.80993520518359,112.0,49.0,56.25,49.0,33.0,32.6530612244898,33.0,19.0,42.42424242424242,19.0,9.0,52.63157894736842,0
