game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,SARIN,-----,5,5,LLM,BOYLE,-Y---,5,5,CSS_TRUE,OUTDO,Y-Y-G,4.0,4.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,432,92.32545745247825,432,10,97.6851851851852,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,GUESS,-----,5,5,LLM,DARIN,-GG--,3,3,CSS_TRUE,MARLA,-GG--,3.0,3.0,CSS_TRUE,BARTH,-GGG-,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1270,77.43826612186889,1270,39,96.92913385826772,39.0,7.0,82.05128205128204,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
3,TRICK,True,4,MISER,-Y--Y,5,5,LLM,TRINA,GGG--,2,2,CSS_TRUE,TRIPP,GGG--,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,119,97.88594777047432,119,3,97.47899159663864,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,LASER,----Y,5,5,LLM,ORTON,-YY--,5,4,CSS_TRUE,BIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,211,96.25155445016875,211,9,95.73459715639812,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,SPRIG,Y----,5,5,LLM,CASED,-YY--,5,5,CSS_TRUE,ATLAS,--YGY,4.0,4.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,610,89.16326168058269,610,50,91.8032786885246,50.0,1.0,98.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,EARNS,--Y--,5,5,LLM,TROOP,GG---,3,3,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,143,97.45958429561202,143,6,95.8041958041958,6.0,1.0,83.33333333333334,,,,,,,,,,0
7,SPENT,True,3,GUESS,--GY-,4,4,LLM,SHEET,G-G-G,2,2,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,8,87.09677419354838,8.0,1.0,87.5,,,,,,,,,,0
8,PAUSE,True,3,GUESS,-YYG-,4,4,LLM,ROUSE,--GGG,2,2,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,4,63.63636363636363,4.0,1.0,75.0,,,,,,,,,,0
9,CRAZY,True,6,BRACE,-GGY-,3,3,LLM,CRAPS,GGG--,2,2,CSS_TRUE,CRAFT,GGG--,2.0,2.0,CSS_TRUE,CRAWL,GGG--,2.0,2.0,CSS_TRUE,CRAIG,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,10,99.82234855214072,10,5,50.0,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,True,6,SPRIG,Y----,5,5,LLM,LEADS,-YY-G,4,4,CSS_TRUE,CATES,-G-GG,2.0,2.0,CSS_TRUE,MAKES,-G-GG,2.0,2.0,CSS_TRUE,HAVES,-G-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,610,89.16326168058269,610,40,93.44262295081968,40.0,22.0,45.0,22.0,12.0,45.45454545454545,12.0,4.0,66.66666666666666,4.0,1.0,75.0,0
11,YOUNG,True,4,LOIRE,-G---,4,4,LLM,CONST,-GY--,4,4,CSS_TRUE,NOMAD,YG---,4.0,4.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,230,95.9140166992361,230,21,90.8695652173913,21.0,2.0,90.47619047619048,2.0,1.0,50.0,,,,,,,0
12,MEANS,True,4,SPRIG,Y----,5,5,LLM,TALES,-Y-YG,4,4,CSS_TRUE,BEADS,-GG-G,2.0,2.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,610,89.16326168058269,610,11,98.1967213114754,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
13,TRUTH,True,4,BREWS,-G---,4,4,LLM,TRAIN,GG---,3,3,CSS_TRUE,TRULY,GGG--,2.0,2.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,149,97.35299342689645,149,10,93.28859060402684,10.0,4.0,60.0,4.0,1.0,75.0,,,,,,,0
14,FIRED,True,6,CAREY,--GG-,3,3,LLM,SHRED,--GGG,2,2,CSS_TRUE,WIRED,-GGGG,1.0,1.0,CSS_TRUE,MIRED,-GGGG,1.0,1.0,CSS_TRUE,TIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,5629,38,99.32492449813466,38,7,81.57894736842105,7.0,3.0,57.14285714285714,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
15,FOLKS,True,4,BASED,--Y--,5,5,LLM,SOULS,-G-YG,3,3,CSS_TRUE,LOOKS,YG-GG,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,479,91.49049564753952,479,14,97.07724425887264,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
16,CHILE,True,3,GUESS,--Y--,5,5,LLM,REALM,-Y-G-,4,4,CSS_TRUE,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1121,80.08527269497246,1121,17,98.48349687778769,17.0,1.0,94.11764705882352,,,,,,,,,,0
17,BLACK,True,3,SPRIG,-----,5,5,LLM,CANOE,YY---,5,5,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1031,81.68413572570617,1031,9,99.1270611057226,9.0,1.0,88.88888888888889,,,,,,,,,,0
18,GRANT,True,3,GRIDD,GG---,3,3,LLM,GREAT,GG-YG,2,2,CSS_TRUE,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,2,95.0,2.0,1.0,50.0,,,,,,,,,,0
