game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,GUESS,-----,5,5,LLM,DARTH,---GY,4,4,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1270,77.43826612186889,1270,2,99.84251968503936,2.0,1.0,50.0,,,,,,,,,,0
2,PARTY,True,3,CRATE,-YYG-,4,4,LLM,PARTS,GGGG-,1,1,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,19,99.66246224906732,19,2,89.47368421052632,2.0,1.0,50.0,,,,,,,,,,0
3,TRICK,True,3,THESE,G----,4,4,LLM,TRINA,GGG--,2,2,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,108,98.08136436311956,108,3,97.2222222222222,3.0,1.0,66.66666666666666,,,,,,,,,,0
4,DIRTY,True,4,ARISE,-YY--,5,5,LLM,RICOH,YG---,4,4,CSS_TRUE,BIRDY,-GGYG,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,49,99.12950790548943,49,5,89.79591836734694,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,CHOSE,---Y-,5,5,LLM,SLAIN,YYY--,5,4,CSS_TRUE,WALLS,-YY-Y,5.0,5.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,514,90.86871558003196,514,18,96.49805447470816,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,GUESS,-Y---,5,5,LLM,ULTRA,YYYY-,5,5,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,154,97.26416770296676,154,1,99.35064935064936,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,CRACK,-----,5,5,LLM,MITES,--YYY,5,5,CSS_TRUE,SPELT,GGG-G,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1556,72.35743471309291,1556,19,98.7789203084833,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,3,GUESS,-YYG-,4,4,LLM,ROUSE,--GGG,2,2,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,4,63.63636363636363,4.0,1.0,75.0,,,,,,,,,,0
9,CRAZY,True,4,ARISE,YG---,4,4,LLM,GRANT,-GG--,3,3,CSS_TRUE,BRADY,-GG-G,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,55,99.02291703677383,55,14,74.54545454545455,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,0
10,BASES,False,6,STILL,Y----,5,5,LLM,HEARS,-YY-G,4,4,CSS_TRUE,CAGES,-G-GG,2.0,2.0,CSS_TRUE,MAKES,-G-GG,2.0,2.0,CSS_TRUE,WAVES,-G-GG,2.0,2.0,CSS_TRUE,DANES,-G-GG,2.0,2.0,CSS_TRUE,5629,628,88.84348907443595,628,41,93.47133757961782,41.0,23.0,43.90243902439025,23.0,12.0,47.82608695652174,12.0,6.0,50.0,6.0,3.0,50.0,0
