game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,CHOSE,-GG--,3,3,LLM,THORN,YGG--,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,1,90.9090909090909,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,4,GUESS,-----,5,5,LLM,CAROL,-GG--,3,3,CSS_TRUE,MARTA,-GGG-,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,40,96.8503937007874,40.0,4.0,90.0,4.0,1.0,75.0,,,,,,,0
3,TRICK,True,4,BASED,-----,5,5,LLM,CLOUT,Y---Y,5,5,CSS_TRUE,MITCH,-YYG-,4.0,4.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,547,90.28246580209628,547,9,98.35466179159047,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,GUESS,-----,5,5,LLM,BARON,--G--,4,4,CSS_TRUE,MIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,7,99.4488188976378,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,GUESS,-Y-Y-,5,5,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,4,BASED,-----,5,5,LLM,CLINT,-Y--Y,5,5,CSS_TRUE,TULLY,GY-GG,2.0,2.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,547,90.28246580209628,547,8,98.53747714808044,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,4,BASED,--YY-,5,5,LLM,SEINE,GY-G-,3,3,CSS_TRUE,SCENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,260,95.3810623556582,260,4,98.46153846153848,4.0,2.0,50.0,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,2,BASED,-GYY-,4,3,LLM,PAUSE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,1,90.9090909090909,,,,,,,,,,,,,0
9,CRAZY,True,5,CRANE,GGG--,2,2,LLM,CRAPS,GGG--,2,2,CSS_TRUE,CRAIG,GGG--,2.0,2.0,CSS_TRUE,CRAFT,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,11,99.80458340735476,11,6,45.45454545454545,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,1.0,75.0,,,,0
10,BASES,True,4,GUESS,--YYG,4,4,LLM,SEALS,YYY-G,4,4,CSS_TRUE,VASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,52,99.07621247113164,52,6,88.46153846153845,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,,,,0
11,YOUNG,True,3,ARISE,-----,5,5,LLM,LOONY,-G-GY,3,3,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,265,95.29223663172854,265,1,99.62264150943396,1.0,1.0,0.0,,,,,,,,,,0
12,MEANS,True,4,BASED,-YYY-,5,5,LLM,STARE,Y-G-Y,4,4,CSS_TRUE,LEAPS,-GG-G,2.0,2.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,108,98.08136436311956,108,14,87.03703703703704,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
13,TRUTH,True,3,PLANE,-----,5,5,LLM,RIOTS,Y--G-,4,4,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,620,88.9856102327234,620,2,99.67741935483872,2.0,1.0,50.0,,,,,,,,,,0
14,FIRED,True,5,USAGE,----Y,5,5,LLM,MEIER,--YGY,4,4,CSS_TRUE,RIVET,YG-G-,3.0,3.0,CSS_TRUE,HIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,568,89.90939776159176,568,10,98.23943661971832,10.0,3.0,70.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
15,FOLKS,True,4,CRATE,-----,5,5,LLM,BOILS,-G-YG,3,3,CSS_TRUE,LOOKS,YG-GG,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,568,89.90939776159176,568,13,97.7112676056338,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,0
