game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,CHORD,-GG--,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,5,88.37209302325581,5.0,1.0,80.0,,,,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,MANIA,-G---,4,4,CSS_TRUE,TARDY,YGG-G,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,41,94.0922190201729,41.0,1.0,97.5609756097561,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,RAINY,Y-G--,4,4,CSS_TRUE,FLIRT,--GYY,4.0,4.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,19,97.26224783861672,19.0,2.0,89.47368421052632,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,RAINY,Y-Y-G,4,4,CSS_TRUE,BIRDY,-GGYG,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,4,99.42363112391932,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,1,97.87234042553192,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,BLUNT,-YG-Y,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,AILES,---YY,5,5,CSS_TRUE,STERN,GYG-Y,3.0,3.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,11,97.62419006479482,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,,,,,,,,,,,,,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,NAIRA,-Y-Y-,5,5,CSS_TRUE,TRACY,-GGYG,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,22,96.8299711815562,22.0,1.0,95.45454545454544,1.0,1.0,0.0,,,,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,TRIES,---GG,3,3,CSS_TRUE,SALES,YG-GG,2.0,2.0,CSS_TRUE,CASES,-GGGG,1.0,1.0,CSS_TRUE,GASES,-GGGG,1.0,1.0,CSS_TRUE,EASES,-GGGG,1.0,1.0,CSS_TRUE,5629,463,91.7747379641144,463,71,84.66522678185746,71.0,5.0,92.95774647887325,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,MALES,GY-YG,3,3,CSS_TRUE,MEARS,GGG-G,1.0,1.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,3,99.35205183585312,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
13,TRUTH,True,4,HOUSE,Y-G--,4,4,LLM,CHUNK,-YG--,4,4,CSS_TRUE,LAUGH,--G-G,3.0,3.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,14,99.75128797299698,14,3,78.57142857142857,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,3,HOUSE,----Y,5,5,LLM,ARDEN,-YYG-,4,4,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,11,98.31804281345563,11.0,1.0,90.9090909090909,,,,,,,,,,0
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,LLM,LORDS,YG--G,3,3,CSS_TRUE,POLIS,-GG-G,2.0,2.0,CSS_TRUE,VOLTS,-GG-G,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,160,97.1575768342512,160,22,86.25,22.0,7.0,68.18181818181817,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,,,,0
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS_TRUE,WHILE,-GGGG,1.0,1.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,23,99.5914016699236,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,HOUSE,-----,5,5,LLM,ALAIN,-GG--,3,3,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,10,98.55907780979828,10.0,1.0,90.0,,,,,,,,,,0
