game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,SHIPS,-G-Y-,4,4,LLM,CHAMP,-G--Y,4,4,CSS_TRUE,PHONE,GGG--,2.0,2.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,10,99.82234855214072,10,3,70.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,BASED,-G---,4,4,LLM,TANIA,YG---,4,4,CSS_TRUE,MATCH,-GY--,4.0,4.0,CSS_TRUE,FAULT,-G--Y,4.0,4.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,318,94.35068395807426,318,22,93.08176100628933,22.0,4.0,81.81818181818183,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
3,TRICK,True,3,STRAY,-YY--,5,4,LLM,THEIR,G--YY,4,4,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,114,97.97477349440398,114,4,96.49122807017544,4.0,1.0,75.0,,,,,,,,,,0
4,DIRTY,True,3,ZENTH,---G-,4,4,LLM,RIOTS,YG-G-,3,3,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,158,97.19310712382308,158,1,99.36708860759494,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,4,SPRIT,Y----,5,5,LLM,BEAMS,--Y-Y,5,5,CSS_TRUE,GASOL,-YY-G,4.0,4.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,496,91.18848818617872,496,21,95.76612903225806,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,GIVEN,-----,5,5,LLM,ORCAS,-G---,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1299,76.92307692307693,1299,5,99.6150885296382,5.0,1.0,80.0,,,,,,,,,,0
7,SPENT,True,5,ZOOLS,----Y,5,5,LLM,SMEAR,G-G--,3,3,CSS_TRUE,STEED,GYG--,3.0,3.0,CSS_TRUE,SWEPT,G-GYG,2.0,2.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,559,90.06928406466513,559,29,94.81216457960645,29.0,3.0,89.65517241379311,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
8,PAUSE,True,4,HAVEN,-G-Y-,4,4,LLM,EARLS,YG--Y,4,4,CSS_TRUE,CASTE,-GY-G,3.0,3.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,68,98.79197015455676,68,9,86.76470588235294,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,,,,0
9,CRAZY,True,6,GUESS,-----,5,5,LLM,CARON,GYY--,4,4,CSS_TRUE,CLARK,G-GY-,3.0,3.0,CSS_TRUE,CRABB,GGG--,2.0,2.0,CSS_TRUE,CRAFT,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,1270,77.43826612186889,1270,16,98.74015748031496,16.0,5.0,68.75,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,True,5,ACTER,Y--G-,4,4,LLM,SALEM,YG-G-,3,3,CSS_TRUE,WAVES,-G-GG,2.0,2.0,CSS_TRUE,GASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,116,97.93924320483212,116,28,75.86206896551724,28.0,15.0,46.42857142857143,15.0,2.0,86.66666666666667,2.0,1.0,50.0,,,,0
