game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,RHINO,-G--G,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3.0,1.0,66.66666666666666,,,,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,NAIRA,-G-Y-,4,4,CSS_TRUE,DARCY,-GG-G,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,10,98.55907780979828,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,TRYIN,GG-Y-,3,3,CSS_TRUE,TRIAL,GGG--,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,6,99.13544668587896,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,MANDI,---YY,5,5,CSS_TRUE,DIGIT,GG--Y,3.0,3.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,14,97.98270893371756,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,1,97.87234042553192,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,BLUNT,-YG-Y,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,LASER,--YY-,5,5,CSS_TRUE,SPEND,GGGG-,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,66,85.7451403887689,66.0,1.0,98.48484848484848,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,3,HOUSE,--GGG,2,2,LLM,CAUSE,-GGGG,1,1,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,DARLA,-YY--,5,5,CSS_TRUE,GRANT,-GG--,3.0,3.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,44,93.6599423631124,44.0,5.0,88.63636363636364,5.0,1.0,80.0,,,,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,AILES,Y--GG,3,3,CSS_TRUE,CATES,-G-GG,2.0,2.0,CSS_TRUE,MARES,-G-GG,2.0,2.0,CSS_TRUE,SAGES,YG-GG,2.0,2.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,CSS_TRUE,5629,463,91.7747379641144,463,62,86.60907127429806,62.0,40.0,35.483870967741936,40.0,23.0,42.5,23.0,3.0,86.95652173913044,3.0,2.0,33.33333333333333,0
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,REALS,-GG-G,2,2,CSS_TRUE,BEATS,-GG-G,2.0,2.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,16,96.54427645788336,16.0,5.0,68.75,5.0,1.0,80.0,,,,,,,0
13,TRUTH,True,4,HOUSE,Y-G--,4,4,LLM,CHUNK,-YG--,4,4,CSS_TRUE,LAUGH,--G-G,3.0,3.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,14,99.75128797299698,14,3,78.57142857142857,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
14,FIRED,False,6,HOUSE,----Y,5,5,LLM,ALGER,---GY,4,4,CSS_TRUE,CRIED,-YYGG,3.0,3.0,CSS_TRUE,MIRED,-GGGG,1.0,1.0,CSS_TRUE,WIRED,-GGGG,1.0,1.0,CSS_TRUE,TIRED,-GGGG,1.0,1.0,CSS_TRUE,5629,654,88.38159531000179,654,26,96.02446483180428,26.0,4.0,84.61538461538461,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
15,FOLKS,True,6,HOUSE,-G-Y-,4,4,LLM,SOLAR,YGG--,3,3,CSS_TRUE,DOLLS,-GG-G,2.0,2.0,CSS_TRUE,BOLTS,-GG-G,2.0,2.0,CSS_TRUE,YOLKS,-GGGG,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,5629,160,97.1575768342512,160,13,91.875,13.0,6.0,53.84615384615385,6.0,3.0,50.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS_TRUE,CHIME,GGG-G,1.0,1.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,23,99.5914016699236,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,4,HOUSE,-----,5,5,LLM,CANAL,YY--Y,5,5,CSS_TRUE,FLACK,-GGGG,1.0,1.0,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,3,99.56772334293947,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
18,GRANT,True,4,HOUSE,-----,5,5,LLM,DIANA,--GG-,3,3,CSS_TRUE,CRANK,-GGG-,2.0,2.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,16,97.69452449567724,16.0,3.0,81.25,3.0,1.0,66.66666666666666,,,,,,,0
19,MEALS,True,4,HOUSE,---YY,5,5,LLM,LEADS,YGG-G,2,2,CSS_TRUE,SEALS,-GGGG,1.0,1.0,CSS_TRUE,MEALS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,3,99.35205183585312,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,LAYER,-Y-YY,5,5,CSS_TRUE,TREAD,-GGG-,2.0,2.0,CSS_TRUE,BREAK,-GGG-,2.0,2.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,654,88.38159531000179,654,36,94.4954128440367,36.0,5.0,86.11111111111111,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
