game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,WRYB,1B1W,VOI,252,WYWW,0B0W,LLM,42,ROGB,0B3W,LLM,10,BRBG,2B1W,LLM,1,GRBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,YRWG,0B3W,VOI,136,GWYB,0B3W,LLM,20,WYGO,0B2W,LLM,4,BGRY,2B2W,LLM,1,RGBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,6,YGRW,1B1W,VOI,252,YBOR,0B2W,LLM,57,BRRG,1B0W,LLM,9,BYBW,3B0W,LLM,2,BYWW,3B0W,LLM,1,BYYW,4B0W,LLM,1,,,,,,,,,,,,,,,,
4,BGWY,True,4,YOGR,0B2W,VOI,312,GWYG,0B3W,LLM,3,WGBY,2B2W,LLM,1,BGWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RBWY,0B2W,VOI,312,WYOW,1B0W,LLM,46,GROB,2B2W,LLM,1,BROG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,6,BOGY,1B1W,VOI,252,RBGB,0B1W,LLM,50,WROY,1B1W,LLM,12,GWYY,2B1W,LLM,2,YWBY,1B1W,LLM,1,GGWY,4B0W,LLM,1,,,,,,,,,,,,,,,,
7,RWOW,True,4,OBYW,1B1W,VOI,252,GWYR,1B1W,LLM,50,YRYO,0B2W,LLM,3,RWOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RBYW,0B2W,VOI,312,WGOY,2B0W,LLM,27,WGRG,3B0W,LLM,2,WGBG,2B0W,LLM,1,WGRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,WYOB,0B2W,VOI,312,GRWY,1B1W,LLM,66,ROWR,3B0W,LLM,4,ROWW,3B0W,LLM,1,ROWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,WYOR,2B0W,VOI,96,WYBY,3B0W,LLM,6,WYBG,2B0W,LLM,2,WYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,2,GWYB,0B0W,VOI,16,ORRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,WYOG,1B2W,VOI,132,WOGO,0B3W,LLM,16,OGWG,1B2W,LLM,2,RGOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,6,OGRY,1B2W,VOI,132,ORGB,0B3W,LLM,26,GORO,0B3W,LLM,4,RGOR,3B0W,LLM,3,RGOW,3B0W,LLM,1,RGOG,4B0W,LLM,1,,,,,,,,,,,,,,,,
14,RWGW,True,4,GYWB,0B2W,VOI,312,WWGO,2B1W,LLM,11,WGGW,2B1W,LLM,2,RWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,4,OGBY,2B0W,VOI,96,OGWW,0B0W,LLM,9,RBBY,2B2W,LLM,1,BRBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,WOGB,2B0W,VOI,96,YRGB,2B0W,LLM,16,YOBB,1B1W,LLM,3,BGGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
