game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,WOGY,0B1W,LLM,152,BRYR,2B1W,VOI,12,BRRW,1B2W,VOI,2,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,YYOR,0B2W,LLM,222,OOYW,0B1W,VOI,38,RBGO,1B2W,VOI,7,GGRO,1B1W,VOI,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,YBGB,0B2W,LLM,222,BYRY,2B1W,VOI,10,BOYY,2B1W,VOI,2,BROY,1B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,YRYY,1B0W,LLM,317,YBGB,0B3W,VOI,15,GWBY,1B3W,VOI,2,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,YOGR,0B3W,LLM,136,GBYO,0B3W,VOI,18,BGRY,1B2W,VOI,4,ORBY,1B2W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,GBWO,2B0W,LLM,96,GROO,1B0W,VOI,26,YBYO,0B1W,VOI,4,GYWW,2B1W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,GWRR,1B1W,LLM,230,ORRY,0B2W,VOI,34,WOBR,0B3W,VOI,4,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,GYRO,1B1W,LLM,252,GOBG,0B1W,VOI,50,WYOY,1B0W,VOI,7,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RGYY,1B0W,LLM,182,BBWY,1B0W,VOI,27,RWWO,3B0W,VOI,4,RWWR,2B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,GGYB,1B0W,LLM,182,GWOO,0B1W,VOI,37,RORB,0B0W,VOI,3,YYYW,2B2W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,2,GYBG,0B0W,LLM,81,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,WBOO,1B1W,LLM,230,YOOR,1B1W,VOI,39,GWOY,1B2W,VOI,6,YWWO,0B2W,VOI,2,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,GBRY,0B2W,LLM,312,YOBO,0B1W,VOI,54,WWYR,0B1W,VOI,6,BGWG,2B0W,VOI,1,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,6,WGYO,0B2W,LLM,312,GROR,0B2W,VOI,43,RYGB,2B0W,VOI,7,OBGB,1B0W,VOI,2,RWGG,3B0W,VOI,1,RWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
15,BRBY,True,5,OOOW,0B0W,LLM,256,RYYB,0B3W,VOI,20,BRGY,3B0W,VOI,3,BRRY,3B0W,VOI,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,GBYG,0B3W,LLM,44,WGBY,1B1W,VOI,7,OGGB,3B0W,VOI,2,RGGB,3B0W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,ROWR,1B0W,LLM,182,BYYR,0B1W,VOI,37,YOGG,1B0W,VOI,5,OOBO,2B2W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,GBOR,0B3W,LLM,136,WGRO,1B2W,VOI,24,BRWO,0B3W,VOI,4,WOBG,2B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,BROY,0B2W,LLM,312,WBWO,0B0W,VOI,21,GYRG,0B3W,VOI,2,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,GWBB,0B2W,LLM,222,BYGG,0B2W,VOI,36,YBWY,2B0W,VOI,6,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,ORWB,0B1W,LLM,152,YGYW,1B1W,VOI,30,GGBY,1B1W,VOI,5,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,GORY,0B2W,LLM,312,RWWO,2B0W,VOI,31,YBWO,2B0W,VOI,5,RBOO,0B0W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,GWRY,0B3W,LLM,136,WGYO,1B1W,VOI,28,WRBG,2B1W,VOI,4,WYBR,0B3W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,GROY,0B3W,LLM,136,RBYO,1B1W,VOI,28,WOYG,2B1W,VOI,4,WGYR,2B0W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,YYBY,1B1W,LLM,156,YBWG,0B2W,VOI,31,RWYY,1B3W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,RWOB,1B2W,LLM,132,BWWR,1B1W,VOI,38,RGWO,0B2W,VOI,8,YBOR,1B2W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,GBRW,0B3W,LLM,136,WOBG,2B0W,VOI,13,WRYG,2B0W,VOI,4,WRBR,2B1W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,GGRO,2B0W,LLM,105,BORO,1B1W,VOI,24,GBRW,2B1W,VOI,3,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,6,GBWW,0B1W,LLM,276,OYGO,1B1W,VOI,51,BROO,1B1W,VOI,6,WYOR,0B2W,VOI,2,RGRO,1B3W,VOI,1,ORRG,4B0W,CSS,1,,,,,,,,,,,,,,,,
