game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,THERE,YG---,4,4,LLM,SHOUT,-GG-Y,3,3,CSS_TRUE,PHOTO,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,16,99.71575768342512,16,1,93.75,1,1,0.0,,,,,,,,,,0
2,PARTY,True,4,STARE,-YYY-,5,4,LLM,MARTA,-GGG-,2,2,CSS_TRUE,DARTH,-GGG-,2,2,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,37,99.3426896429206,37,5,86.48648648648648,5,2,60.0,2.0,1.0,50.0,,,,,,,0
3,TRICK,True,6,WHICH,--GG-,3,3,LLM,ERICK,-GGGG,1,1,CSS_TRUE,BRICK,-GGGG,1,1,CSS_TRUE,PRICK,-GGGG,1.0,1.0,CSS_TRUE,CRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,5629,32,99.43151536685023,32,5,84.375,5,4,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
4,DIRTY,True,4,OTHER,-Y--Y,5,5,LLM,TRAMS,YY---,5,5,CSS_TRUE,BURNT,--G-Y,4,4,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,106,98.11689465269144,106,4,96.22641509433964,4,1,75.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,THINK,-----,5,5,LLM,MARES,-Y--Y,5,5,CSS_TRUE,SOUSA,Y-G-Y,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1651,70.66974595842956,1651,17,98.97032101756513,17,1,94.11764705882352,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,THERE,G--Y-,4,4,LLM,TRAIL,GG--Y,3,3,CSS_TRUE,TRULY,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,58,98.96962160241604,58,1,98.27586206896552,1,1,0.0,,,,,,,,,,0
7,SPENT,True,3,THINK,Y--G-,4,4,LLM,GAUNT,---GG,3,3,CSS_TRUE,SPENT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,6,83.33333333333334,6,1,83.33333333333334,,,,,,,,,,0
8,PAUSE,True,4,THERE,----G,4,4,LLM,AISLE,Y-Y-G,4,3,CSS_TRUE,SCAPE,Y-YYG,4,4,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,269,95.22117605258484,269,11,95.91078066914498,11,1,90.9090909090909,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,5,OTHER,----Y,5,5,LLM,BARDS,-YY--,5,5,CSS_TRUE,ARMIN,YG---,4,4,CSS_TRUE,GRAVY,-GG-G,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,348,93.81772961449636,348,45,87.06896551724138,45,5,88.88888888888889,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
10,BASES,True,6,WHERE,--Y--,5,5,LLM,AILES,Y--GG,3,3,CSS_TRUE,CATES,-G-GG,2,2,CSS_TRUE,MAGES,-G-GG,2.0,2.0,CSS_TRUE,SAKES,YG-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,725,87.12027003020074,725,45,93.79310344827586,45,25,44.44444444444444,25.0,13.0,48.0,13.0,2.0,84.61538461538461,2.0,1.0,50.0,0
