game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,THINK,YG---,4,4,LLM,SHORT,-GG-Y,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,21,99.62693195949548,21,1,95.23809523809524,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,4,WORDS,--G--,4,4,LLM,MCRAE,--GY-,4,4,CSS_TRUE,PARRA,GGG--,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,175,96.89109966246224,175,26,85.14285714285714,26.0,2.0,92.3076923076923,2.0,1.0,50.0,,,,,,,0
3,TRICK,True,3,THIEV,G-G--,3,3,LLM,TAILS,G-G--,3,3,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,4,77.77777777777779,4.0,1.0,75.0,,,,,,,,,,0
4,DIRTY,True,3,THIRS,Y-YY-,5,4,LLM,RATIO,Y-YY-,5,5,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,17,99.69799253863918,17,1,94.11764705882352,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,3,THIRS,----Y,5,5,LLM,SEOUL,Y--YG,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,263,95.3277669213004,263,1,99.61977186311786,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,THINK,G----,4,4,LLM,TASER,G---Y,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,136,97.58394030911352,136,10,92.64705882352942,10.0,1.0,90.0,,,,,,,,,,0
7,SPENT,True,4,THINK,Y--G-,4,4,LLM,GAUNT,---GG,3,3,CSS_TRUE,SCENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,36,99.36045478770652,36,6,83.33333333333334,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,4,BRAIH,--Y--,5,5,LLM,CANES,-G-YY,4,4,CSS_TRUE,LAPSE,-GYGG,2.0,2.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,732,86.99591401669923,732,9,98.77049180327867,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,5,THIRD,---Y-,5,5,LLM,RAGES,YY---,5,4,CSS_TRUE,AKRON,Y-Y--,5.0,5.0,CSS_TRUE,BRAWL,-GG--,3.0,3.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,645,88.54148161307515,645,54,91.6279069767442,54.0,6.0,88.88888888888889,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,0
10,BASES,True,5,TWICE,----Y,5,5,LLM,LANES,-G-GG,2,2,CSS_TRUE,MARES,-G-GG,2.0,2.0,CSS_TRUE,SAVES,YG-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,876,84.43773316752532,876,36,95.8904109589041,36.0,20.0,44.44444444444444,20.0,3.0,85.0,3.0,1.0,66.66666666666666,,,,0
11,YOUNG,True,4,THINK,---G-,4,4,LLM,LAYNE,--YG-,4,4,CSS_TRUE,BONNY,-G-GY,3.0,3.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,176,96.87333451767633,176,15,91.47727272727272,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,6,THIEV,---Y-,5,5,LLM,SCARE,Y-G-Y,4,4,CSS_TRUE,LEANS,-GGGG,1.0,1.0,CSS_TRUE,JEANS,-GGGG,1.0,1.0,CSS_TRUE,BEANS,-GGGG,1.0,1.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,5629,704,87.49333807070528,704,17,97.58522727272728,17.0,4.0,76.47058823529412,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
13,TRUTH,True,3,THEIR,GY--Y,4,4,LLM,TORAH,G-Y-G,3,3,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1.0,1.0,0.0,,,,,,,,,,0
14,FIRED,True,4,THINK,--Y--,5,5,LLM,AIRES,-GGG-,2,2,CSS_TRUE,MIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,465,91.73920767454254,465,3,99.35483870967742,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
15,FOLKS,True,4,THINK,----Y,5,5,LLM,KOREA,YG---,4,4,CSS_TRUE,LOCKS,YG-GG,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,183,96.7489785041748,183,12,93.44262295081968,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,,,,0
16,CHILE,True,4,TREND,--Y--,5,5,LLM,AILES,-YYY-,5,3,CSS_TRUE,EMILE,--GGG,2.0,2.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,561,90.03375377509326,561,16,97.14795008912655,16.0,3.0,81.25,3.0,1.0,66.66666666666666,,,,,,,0
17,BLACK,True,4,THINK,----G,4,4,LLM,CLARK,YGG-G,2,2,CSS_TRUE,FLACK,-GGGG,1.0,1.0,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,50,99.1117427607035,50,3,94.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
18,GRANT,True,2,BRACE,-GG--,3,3,LLM,GRANT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,52,99.07621247113164,52,1,98.07692307692308,,,,,,,,,,,,,0
19,MEALS,True,4,BASED,-YYY-,5,5,LLM,STARE,Y-G-Y,4,4,CSS_TRUE,LEANS,YGG-G,2.0,2.0,CSS_TRUE,MEALS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,108,98.08136436311956,108,14,87.03703703703704,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,4,THOUS,-----,5,5,LLM,MAINE,YY--Y,5,5,CSS_TRUE,DEMAR,-YYGY,4.0,4.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1288,77.11849351572215,1288,15,98.83540372670808,15.0,2.0,86.66666666666667,2.0,1.0,50.0,,,,,,,0
21,AWAKE,True,4,THIRS,-----,5,5,LLM,LAYNE,-Y--G,4,4,CSS_TRUE,PEAKE,--GGG,2.0,2.0,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,888,84.22455143009415,888,16,98.1981981981982,16.0,2.0,87.5,2.0,1.0,50.0,,,,,,,0
22,OCCUR,True,5,THERE,---Y-,5,5,LLM,BORIS,-YY--,5,5,CSS_TRUE,PRONG,-YY--,5.0,5.0,CSS_TRUE,VALOR,---YG,4.0,4.0,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,539,90.42458696038372,539,57,89.42486085343229,57.0,9.0,84.21052631578947,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,0
23,YEARS,True,5,GREET,-YY--,5,5,LLM,SCARE,Y-GGY,3,3,CSS_TRUE,REARS,-GGGG,1.0,1.0,CSS_TRUE,MEARS,-GGGG,1.0,1.0,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,218,96.12719843666726,218,9,95.87155963302752,9.0,8.0,11.11111111111111,8.0,7.0,12.5,7.0,1.0,85.71428571428571,,,,0
24,GRADE,True,4,THINK,-----,5,5,LLM,SMEAR,--YYY,5,5,CSS_TRUE,GARDE,GYYGG,2.0,2.0,CSS_TRUE,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1651,70.66974595842956,1651,58,96.4869775893398,58.0,1.0,98.27586206896552,1.0,1.0,0.0,,,,,,,0
25,CHILL,True,5,THIRS,-GG--,3,3,LLM,CHIEN,GGG--,2,2,CSS_TRUE,CHILI,GGGG-,1.0,1.0,CSS_TRUE,CHILD,GGGG-,1.0,1.0,CSS_TRUE,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,23,99.5914016699236,23,9,60.86956521739131,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
26,FLOOD,True,4,THINK,-----,5,5,LLM,SAREE,-----,5,5,CSS_TRUE,MOLDY,-YYY-,5.0,4.0,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1651,70.66974595842956,1651,87,94.73046638400967,87.0,3.0,96.55172413793105,3.0,1.0,66.66666666666666,,,,,,,0
27,APPLY,True,4,THINK,-----,5,5,LLM,DOERS,-----,5,5,CSS_TRUE,PALMA,YYY--,5.0,4.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1651,70.66974595842956,1651,87,94.73046638400967,87.0,1.0,98.85057471264368,1.0,1.0,0.0,,,,,,,0
28,SMILE,True,4,THINK,--G--,4,4,LLM,ARIEL,--GYY,4,4,CSS_TRUE,SLIDE,GYG-G,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,192,96.58909220110144,192,15,92.1875,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,3,THINK,---YG,4,4,LLM,SNACK,-G-GG,2,2,CSS_TRUE,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,7,99.87564398649847,7,1,85.71428571428571,1.0,1.0,0.0,,,,,,,,,,0
30,SLEEP,True,4,WORDS,----Y,5,5,LLM,SHANE,G---Y,4,4,CSS_TRUE,SLEPT,GGGY-,2.0,2.0,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,431,92.34322259726416,431,15,96.51972157772622,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
31,BRICK,True,3,THINK,--G-G,3,3,LLM,FRISK,-GG-G,2,2,CSS_TRUE,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,15,99.73352282821104,15,4,73.33333333333333,4.0,1.0,75.0,,,,,,,,,,0
32,WROTE,True,3,THREA,Y-YY-,5,5,LLM,INERT,--YYY,5,5,CSS_TRUE,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,39,99.30715935334872,39,4,89.74358974358975,4.0,1.0,75.0,,,,,,,,,,0
33,RATED,True,4,OREAT,-YYYY,5,4,LLM,TAMER,YG-GY,3,3,CSS_TRUE,RATES,GGGG-,1.0,1.0,CSS_TRUE,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,29,99.48481080120804,29,2,93.10344827586206,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
34,ALERT,True,3,THERE,Y-GG-,3,3,LLM,AVERT,G-GGG,1,1,CSS_TRUE,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
35,CAGES,True,4,THIRD,-----,5,5,LLM,SLOAN,Y--Y-,5,5,CSS_TRUE,MASKS,-G--G,3.0,3.0,CSS_TRUE,CAGES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1218,78.36205365073725,1218,69,94.33497536945814,69.0,15.0,78.26086956521739,15.0,1.0,93.33333333333331,,,,,,,0
36,TEDDY,True,4,THINK,G----,4,4,LLM,TEARS,GG---,3,3,CSS_TRUE,TEMPO,GG---,3.0,3.0,CSS_TRUE,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,136,97.58394030911352,136,7,94.85294117647058,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
37,COLES,True,4,GIVEN,---G-,4,4,LLM,OATES,Y--GG,3,3,CSS_TRUE,ROLES,-GGGG,1.0,1.0,CSS_TRUE,COLES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,502,91.08189731746312,502,39,92.23107569721115,39.0,6.0,84.61538461538461,6.0,1.0,83.33333333333334,,,,,,,0
38,HWANG,True,3,THING,-Y-GG,3,3,LLM,HUANG,G-GGG,1,1,CSS_TRUE,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1.0,1.0,0.0,,,,,,,,,,0
39,WRATH,True,3,THINK,YY---,5,5,LLM,EARTH,-YYGG,3,3,CSS_TRUE,WRATH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,89,98.41890211405224,89,1,98.87640449438202,1.0,1.0,0.0,,,,,,,,,,0
40,MACHO,True,4,THIRD,-Y---,5,5,LLM,HALES,YG---,4,4,CSS_TRUE,MAHON,GGYY-,3.0,2.0,CSS_TRUE,MACHO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,212,96.23378930538284,212,10,95.28301886792453,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
41,LOPEZ,True,5,SEATS,-Y---,5,5,LLM,CIDER,---G-,4,4,CSS_TRUE,NOBEL,-G-GY,3.0,3.0,CSS_TRUE,LOVEY,GG-G-,2.0,2.0,CSS_TRUE,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,564,89.98045834073548,564,37,93.43971631205676,37.0,4.0,89.1891891891892,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
42,GOODY,True,4,THING,----Y,5,5,LLM,GARDE,G--G-,3,3,CSS_TRUE,GOODS,GGGG-,1.0,1.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,239,95.75413039616272,239,4,98.32635983263596,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
43,BROTH,True,3,THINK,YY---,5,5,LLM,EARTH,--YGG,3,3,CSS_TRUE,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,89,98.41890211405224,89,2,97.75280898876404,2.0,1.0,50.0,,,,,,,,,,0
44,VERDE,True,5,THINK,-----,5,5,LLM,SPARE,---YG,4,4,CSS_TRUE,FORCE,--G-G,3.0,3.0,CSS_TRUE,MERGE,-GG-G,2.0,2.0,CSS_TRUE,VERDE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1651,70.66974595842956,1651,33,98.00121138703815,33.0,5.0,84.84848484848484,5.0,2.0,60.0,2.0,1.0,50.0,,,,0
45,TAMED,True,5,THINK,G----,4,4,LLM,TASER,GG-G-,2,2,CSS_TRUE,TAPED,GG-GG,1.0,1.0,CSS_TRUE,TAXED,GG-GG,1.0,1.0,CSS_TRUE,TAMED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,136,97.58394030911352,136,3,97.79411764705884,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
