game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,FEMUR,-----,5,5,VOI,SALON,---Y-,5,5,VOI,POPPY,GY---,4,4,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,
2,PARTY,True,5,AIRES,Y-G--,4,4,VOI,MORAL,--GY-,4,4,VOI,BARCA,-GG--,3,3,LLM,TARDY,YGG-G,2,2,LLM,PARTY,GGGGG,0,0,LLM,,,,,
3,TRICK,True,4,STALE,-Y---,5,5,VOI,PHOTO,---Y-,5,5,VOI,TUMMY,G----,4,4,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,3,AIRES,-GG--,3,3,VOI,GIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,4,EARNS,-Y--Y,5,5,VOI,SHALT,Y-YY-,5,3,VOI,ASLAM,-GYG-,3,3,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,4,ELIAS,-Y---,5,5,VOI,GOLLY,---GG,3,3,VOI,GUESS,-Y---,5,5,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,
7,SPENT,True,3,TASER,Y-YY-,5,5,VOI,STEIN,GYG-Y,3,3,VOI,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,4,TESLA,-YY-Y,5,5,VOI,SAREE,YG--G,3,3,VOI,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,6,NEARS,--GY-,4,4,VOI,TRACI,-GGY-,3,3,VOI,CRABB,GGG--,2,2,LLM,CRAWL,GGG--,2,2,LLM,CRAMP,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM
10,BASES,True,4,AROSE,Y--YY,5,4,VOI,DAMES,-G-GG,2,2,VOI,BASED,GGGG-,1,1,LLM,BASES,GGGGG,0,0,LLM,,,,,,,,,,
11,YOUNG,True,3,CARES,-----,5,5,VOI,GOODY,YG--Y,4,4,VOI,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
12,MEANS,True,3,REALS,-GG-G,2,2,VOI,TEAMS,-GGYG,2,2,VOI,MEANS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
