game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,4,CRANE,-----,5,5,LLM,LOTUS,-YY--,5,4,CSS,PIVOT,G--YY,4.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,4,CRANE,-YY--,5,5,LLM,MARIA,-GG--,3,3,CSS,HARPS,-GGY-,3.0,3.0,LLM,PARTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,2,CRANE,YG---,4,4,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,CRANE,-Y---,5,5,LLM,TORUS,Y-G--,4,4,CSS,BIRTH,-GGG-,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,4,CRANE,--Y--,5,5,LLM,TAILS,-Y-YY,5,5,CSS,SHOAL,Y--GG,3.0,3.0,LLM,USUAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,4,CRANE,-G---,4,4,LLM,PROST,-G--Y,4,4,CSS,TRUTH,GGG--,2.0,2.0,LLM,TRULY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,4,CRANE,---GY,4,4,LLM,SEONG,GY-G-,3,3,CSS,STENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,3,CRANE,--Y-G,4,4,LLM,AISLE,Y-Y-G,4,3,CSS,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,5,CRANE,GGG--,2,2,LLM,CRAPS,GGG--,2,2,CSS,CRAWL,GGG--,2.0,2.0,LLM,CRAIG,GGG--,2.0,2.0,CSS,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,False,6,ADIEU,Y--G-,4,4,LLM,MARES,-G-GG,2,2,CSS,LAKES,-G-GG,2.0,2.0,LLM,CATES,-G-GG,2.0,2.0,CSS,WAVES,-G-GG,2.0,2.0,LLM,GASES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,STING,---GG,3,3,CSS,HYUNG,-YGGG,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,2,CRANE,--GGY,3,3,LLM,MEANS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,3,CRANE,-G---,4,4,LLM,TRULY,GGG--,2,2,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,4,CRANE,-Y--Y,5,5,LLM,TIRES,-GGG-,2,2,CSS,WIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,5,CRANE,-----,5,5,LLM,SPILT,Y--Y-,5,5,CSS,GLOSS,-YY-G,4.0,4.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,3,CRANE,G---G,3,3,LLM,CLOSE,GY--G,3,3,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,3,CRANE,Y-G--,4,4,LLM,SLACK,-GGGG,1,1,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,2,CRANE,-GGG-,2,2,LLM,GRANT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,6,CRANE,--G-Y,4,4,LLM,LEAST,YGGY-,3,3,CSS,HEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,CSS,SEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,3,CRANE,--G-G,3,3,LLM,SLATE,--G-G,3,3,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,3,CRANE,YY---,5,5,LLM,RICKS,Y-G--,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,3,CRANE,-YG-Y,4,4,LLM,REALY,YGG-Y,3,3,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,2,CRANE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,3,CRANE,G----,4,4,LLM,COILS,G-GG-,2,2,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,3,CRANE,-----,5,5,LLM,FOLKS,GYY--,4,4,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,6,CRANE,--Y--,5,5,LLM,USUAL,---YY,5,5,CSS,VALID,-YY--,5.0,5.0,LLM,LOTTA,Y---Y,5.0,5.0,CSS,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,3,CRANE,----G,4,4,LLM,ELISE,-YGYG,3,3,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,3,CRANE,Y--Y-,5,5,LLM,LUNCH,--YG-,4,4,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,3,CRANE,----Y,5,5,LLM,PILES,Y-YGY,4,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,CRANE,YG---,4,4,LLM,TRICK,-GGGG,1,1,CSS,PRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,3,CRANE,-G--G,3,3,LLM,TROPE,YGG-G,2,2,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,3,CRANE,-YY-Y,5,3,LLM,MATER,-GGGY,2,2,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,4,CRANE,-YY-Y,5,5,LLM,RATES,YYYY-,5,4,CSS,TERRA,YY-GY,4.0,4.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,CRANE,G-Y-Y,4,3,LLM,CATES,GG-GG,1,1,CSS,CAKES,GG-GG,1.0,1.0,LLM,CAPES,GG-GG,1.0,1.0,CSS,CAVES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,CRANE,----Y,5,5,LLM,SLEEP,--Y--,5,5,CSS,DEBIT,YG--Y,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,2,CRANE,G---Y,4,4,LLM,COLES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,3,CRANE,--GG-,3,3,LLM,SHANG,-YGGG,2,2,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,CRANE,-GG--,3,3,LLM,GRADS,-GG--,3,3,CSS,TRAIT,YGG--,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,3,CRANE,Y-Y--,5,5,LLM,TACOS,-GGY-,3,3,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,CRANE,----Y,5,5,LLM,DEBIT,-Y---,5,5,CSS,SHELL,--YY-,5.0,5.0,LLM,OXLEY,Y-YG-,4.0,4.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,4,CRANE,-----,5,5,LLM,FOODS,-GGG-,2,2,CSS,GOODS,GGGG-,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,CRANE,-G---,4,4,LLM,TRUTH,-G-GG,2,2,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,4,CRANE,-Y--G,4,4,LLM,TERSE,-GG-G,2,2,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,6,CRANE,--Y-Y,5,4,LLM,BASES,-G-G-,3,3,CSS,PAYED,-G-GG,2.0,2.0,LLM,DATED,-GYGG,2.0,2.0,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
