game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,6,GUESS,-----,5,5,LLM,MAMBO,----G,4,4,CSS,WORDS,-Y---,5,5,LLM,TINTO,---GG,3.0,3.0,CSS,KYOTO,--GGG,2.0,2.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,5,RAINS,YG---,4,4,LLM,MAJOR,-G--Y,4,4,CSS,TARGE,YGG--,3,3,LLM,CARTA,-GGG-,2.0,2.0,CSS,PARTY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,4,GUESS,-----,5,5,LLM,LANKY,---Y-,5,5,CSS,BROOK,-G--G,3,3,LLM,TRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,GUESS,-----,5,5,LLM,TIMOR,YG--Y,4,4,CSS,BIRTH,-GGG-,2,2,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,4,START,Y-Y--,5,4,LLM,VISAS,--YG-,4,4,CSS,ASLAN,-GYG-,3,3,LLM,USUAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,3,COULD,--GG-,3,3,LLM,PAULS,--GG-,3,3,CSS,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,4,COULD,-----,5,5,LLM,NHTSA,Y-YY-,5,5,CSS,STERN,GYG-Y,3,3,LLM,SPENT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,4,COULD,--G--,4,4,LLM,PRUNE,G-G-G,2,2,CSS,BASED,-GYY-,4,3,LLM,PAUSE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,5,STAGE,--G--,4,4,LLM,FLAIL,--G--,4,4,CSS,GRAIL,-GG--,3,3,LLM,BRAVO,-GG--,3.0,3.0,CSS,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,True,5,GUESS,--YYG,4,4,LLM,TESTS,-YG-G,3,3,CSS,ROSES,--GGG,2,2,LLM,VASES,-GGGG,1.0,1.0,CSS,BASES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
