game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,CHOIR,-GG--,3,3,CSS,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,LATIN,-GY--,4,4,CSS,TAMAR,YG--Y,4.0,4.0,LLM,PARTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,MARTA,--YY-,5,5,CSS,TRILL,GGG--,2.0,2.0,LLM,TRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,3,HOUSE,-----,5,5,LLM,CRYPT,-YY-Y,5,5,CSS,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,5,HOUSE,--G--,4,4,LLM,BRUNT,-GG-Y,3,3,CSS,TRUCK,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,CSS,TRULY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,TALES,Y--YY,5,5,CSS,STENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,PARTY,-YY-G,4,4,CSS,GRADY,-GG-G,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,SPENT,Y-Y--,5,5,CSS,STINT,Y----,5.0,5.0,LLM,LASER,-GGG-,2.0,2.0,CSS,EASES,-GGGG,1.0,1.0,LLM,GASES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
