game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,3,STALE,-Y---,5,5,LLM,THORN,YGG--,3,3,CSS,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,4,TAKER,YG--Y,4,4,LLM,PARTS,GGGG-,1,1,CSS,PARTI,GGGG-,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,5,ELISA,--G--,4,4,LLM,CHINO,Y-G--,4,4,CSS,PRICK,-GGGG,1.0,1.0,LLM,BRICK,-GGGG,1.0,1.0,CSS,TRICK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,3,BREED,-Y--Y,5,5,LLM,DARIO,G-GY-,3,3,CSS,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,5,GRIDD,-----,5,5,LLM,SANTO,YY---,5,5,CSS,ASSES,YG---,4.0,4.0,LLM,PSALM,-GYY-,4.0,3.0,CSS,USUAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,5,RATES,Y-Y--,5,5,LLM,TROUT,GG-Y-,3,3,CSS,TRUCK,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,CSS,TRULY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,3,ASHEN,-Y-YY,5,3,LLM,SEINE,GY-G-,3,3,CSS,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,2,AURES,YY-YY,5,3,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,5,DATES,-Y---,5,5,LLM,LORNA,--Y-Y,5,5,CSS,CRACK,GGG--,2.0,2.0,LLM,CRAMP,GGG--,2.0,2.0,CSS,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,False,6,REALS,-YY-G,4,4,LLM,CATES,-G-GG,2,2,CSS,HAWES,-G-GG,2.0,2.0,LLM,GAMES,-G-GG,2.0,2.0,CSS,SAKES,YG-GG,2.0,2.0,LLM,VASES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,YOUNG,True,4,GIVEN,Y---Y,5,5,LLM,TANGO,--YYY,5,4,CSS,PRONG,--YGG,3.0,3.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,4,RATES,-Y-YG,4,4,LLM,DEALS,-GG-G,2,2,CSS,SEAMS,-GGYG,2.0,2.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,4,BREED,-G---,4,4,LLM,TRANS,GG---,3,3,CSS,TROUT,GG-YY,3.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,4,CHANT,-----,5,5,LLM,DOYLE,Y---Y,5,5,CSS,SIDES,-GYG-,3.0,3.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,5,SPRIG,Y----,5,5,LLM,HEATS,----G,4,4,CSS,BLOCS,-YY-G,4.0,4.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,3,RAISE,--G-G,3,3,LLM,CLINE,GYG-G,2,2,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,6,MAGES,-Y---,5,5,LLM,ARIAN,Y----,5,5,CSS,POIRO,-----,5.0,5.0,LLM,CHALK,Y-GYG,3.0,3.0,CSS,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,5,SPRIT,--Y-G,4,4,LLM,TREAT,-G-YG,3,3,CSS,CRAFT,-GG-G,2.0,2.0,LLM,BRANT,-GGGG,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,5,RAISE,-Y-YY,5,4,LLM,SEALS,-GGGG,1,1,CSS,HEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,4,RESIN,YY---,5,4,LLM,CARED,GYYY-,4,3,CSS,CRATE,GGY-Y,3.0,3.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,5,SHEDS,--Y--,5,5,LLM,LORNE,----G,4,4,CSS,GAUGE,-Y--G,4.0,4.0,LLM,KWAME,YGG-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,5,SPRIG,--Y--,5,5,LLM,REACT,Y--Y-,5,5,CSS,CORPS,YYY--,5.0,5.0,LLM,DÉCOR,--GYG,3.0,3.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,6,BASED,-YYY-,5,5,LLM,STARE,Y-GGY,3,3,CSS,HEARS,-GGGG,1.0,1.0,LLM,REARS,-GGGG,1.0,1.0,CSS,FEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,4,SPRIT,--Y--,5,5,LLM,ROGEN,Y-YY-,5,4,CSS,GLARE,G-GYG,2.0,2.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,4,SPRIG,---Y-,5,5,LLM,MILNE,-YY--,5,4,CSS,BUILD,--GG-,3.0,3.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,5,LORNE,YY---,5,4,LLM,CLOTS,-GG--,3,3,CSS,GLOOM,-GGG-,2.0,2.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,DRIES,-----,5,5,LLM,NATAL,-Y--Y,5,4,CSS,CLACK,-YY--,5.0,5.0,LLM,HOLLA,---GY,4.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,5,GUESS,--YY-,5,5,LLM,SAREE,G---G,3,3,CSS,SWINE,G-G-G,2.0,2.0,LLM,SMITE,GGG-G,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,5,GUESS,-----,5,5,LLM,RONDA,-YY--,5,5,CSS,BLOWN,--G-Y,4.0,4.0,LLM,KNOPF,GGG--,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,RATES,---GY,4,4,LLM,SPEED,GYGG-,2,2,CSS,SWEET,G-GG-,2.0,2.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,DESAI,----Y,5,5,LLM,LINGO,-Y---,5,5,CSS,THICK,--GGG,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
