game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,4,TELCO,Y---G,4,4,LLM,GITMO,--Y-G,4,4,CSS,KANTO,---GG,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,3,FLYER,--Y-Y,5,5,LLM,DIRTY,--GGG,2,2,CSS,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,6,RIPON,YY---,5,4,LLM,ARIAS,-GG--,3,3,CSS,DRIED,-GG--,3.0,3.0,LLM,BRITT,-GGY-,3.0,3.0,CSS,TRILL,GGG--,2.0,2.0,LLM,TRICK,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,JOANN,-----,5,5,LLM,STURT,-Y-Y-,5,4,CSS,BERTH,--GG-,3.0,3.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,5,MOMMY,-----,5,5,LLM,CELLS,--Y-Y,5,5,CSS,ALISA,YY-Y-,5.0,5.0,LLM,SNARL,Y-Y-G,4.0,3.0,CSS,USUAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,4,BLANK,-Y---,5,5,LLM,SILLS,---G-,4,4,CSS,GOULD,--GG-,3.0,3.0,LLM,TRULY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,5,LAGER,---Y-,5,5,LLM,SEEIN,G-G-Y,3,3,CSS,SCENT,G-GGG,1.0,1.0,LLM,STENT,G-GGG,1.0,1.0,CSS,SPENT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,6,SIXTY,Y----,5,5,LLM,LEEDS,-Y--Y,5,5,CSS,CHASE,--YGG,3.0,3.0,LLM,MASSE,-G-GG,2.0,2.0,CSS,PARSE,GG-GG,1.0,1.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,4,VEDAS,---Y-,5,5,LLM,MANNY,-Y--G,4,4,CSS,TRACY,-GGYG,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,True,2,NESTS,-YG-G,3,3,LLM,BASES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,YOUNG,True,3,HAGEN,--Y-Y,5,5,LLM,ICING,---GG,3,3,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,False,6,FORTH,-----,5,5,LLM,CUPPA,----Y,5,5,CSS,DAWNS,-Y-GG,3.0,3.0,LLM,LEANS,-GGGG,1.0,1.0,CSS,BEANS,-GGGG,1.0,1.0,LLM,JEANS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,3,CREPT,-G--Y,4,4,LLM,FROTH,-G-GG,2,2,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,5,WORST,--G--,4,4,LLM,MARIE,--GYY,4,4,CSS,VERDI,-YGYY,4.0,4.0,LLM,HIRED,-GGGG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,5,PORTA,-G---,4,4,LLM,HOLES,-GG-G,2,2,CSS,MOLDS,-GG-G,2.0,2.0,LLM,SOLIS,-GG-G,2.0,2.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,4,BLOOD,-Y---,5,5,LLM,CELTS,GYY--,4,4,CSS,CAMEL,G--YY,4.0,4.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,3,GEICO,---G-,4,4,LLM,LUCCA,Y--GY,4,4,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
