game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,5,CRANE,-----,5,5,LLM,STUBS,-Y---,5,5,CSS,GOTTI,-Y-G-,4.0,4.0,LLM,KYOTO,--GGG,2.0,2.0,CSS,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,4,CRANE,-YY--,5,5,LLM,SUPRA,--YYY,5,5,CSS,PILAR,G--YY,4.0,4.0,LLM,PARTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,4,CRANE,YG---,4,4,LLM,BRICS,-GGG-,2,2,CSS,PRICK,-GGGG,1.0,1.0,LLM,TRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,CRANE,-Y---,5,5,LLM,STURT,-Y-Y-,5,4,CSS,THROB,Y-G--,4.0,4.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,4,ADIEU,Y---Y,5,5,LLM,GUANO,-YY--,5,4,CSS,FAULT,-YGY-,4.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,5,CRANE,-G---,4,4,LLM,FRUIT,-GG-Y,3,3,CSS,TRUSS,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,CSS,TRULY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,3,CRANE,---GY,4,4,LLM,GWENT,--GGG,2,2,CSS,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,4,CRANE,--Y-G,4,4,LLM,AMPLE,Y-Y-G,4,4,CSS,PASTE,GGY-G,2.0,2.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,False,6,CRANE,GGG--,2,2,LLM,CRAIG,GGG--,2,2,CSS,CRABS,GGG--,2.0,2.0,LLM,CRAWL,GGG--,2.0,2.0,CSS,CRAFT,GGG--,2.0,2.0,LLM,CRACK,GGG--,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,False,6,CRANE,--Y-Y,5,4,LLM,FAVES,-G-GG,2,2,CSS,JAMES,-G-GG,2.0,2.0,LLM,GAZES,-G-GG,2.0,2.0,CSS,SALES,YG-GG,2.0,2.0,LLM,EASES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,HOUND,-GGG-,2,2,CSS,MOUNT,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,4,CRANE,--GGY,3,3,LLM,BEANS,-GGGG,1,1,CSS,JEANS,-GGGG,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,5,CRANE,-G---,4,4,LLM,FROMM,-G---,4,4,CSS,TRIPS,GG---,3.0,3.0,LLM,TRULY,GGG--,2.0,2.0,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,5,CRANE,-Y--Y,5,5,LLM,RIVET,YG-G-,3,3,CSS,WIRES,-GGG-,2.0,2.0,LLM,MIRED,-GGGG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,4,CRANE,-----,5,5,LLM,GODOT,-G---,4,4,CSS,BOILS,-G-YG,3.0,3.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,3,CRANE,G---G,3,3,LLM,CLOSE,GY--G,3,3,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,3,CRANE,Y-G--,4,4,LLM,SMACK,--GGG,2,2,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,3,CRANE,-GGG-,2,2,LLM,PRANK,-GGG-,2,2,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,6,CRANE,--G-Y,4,4,LLM,LEAFY,YGG--,3,3,CSS,HEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,CSS,SEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,4,CRANE,--G-G,3,3,LLM,STADE,--G-G,3,3,CSS,BLAME,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,4,CRANE,YY---,5,5,LLM,ROCKY,YYG--,4,4,CSS,MICRO,--GYY,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,4,CRANE,-YG-Y,4,4,LLM,GEARS,-GGGG,1,1,CSS,PEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,4,CRANE,-GG-G,2,2,LLM,GRAVE,GGG-G,1,1,CSS,GRAPE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,4,CRANE,G----,4,4,LLM,CYSTS,G----,4,4,CSS,CLOUD,GY---,4.0,4.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,4,CRANE,-----,5,5,LLM,VOMIT,-Y---,5,5,CSS,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,CRANE,--Y--,5,5,LLM,WALID,-YY--,5,5,CSS,ALOFT,GY---,4.0,4.0,LLM,AMPLY,G-GGG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,4,CRANE,----G,4,4,LLM,JOSIE,--YYG,4,4,CSS,SLIME,GYGYG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,3,CRANE,Y--Y-,5,5,LLM,SONIC,-YY-Y,5,4,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,CRANE,----Y,5,5,LLM,JELLO,-YY--,5,5,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,CRANE,YG---,4,4,LLM,TRUCK,-G-GG,2,2,CSS,FRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,6,CRANE,-G--G,3,3,LLM,PRIDE,-G--G,3,3,CSS,BROKE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,CSS,GROVE,-GG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,3,CRANE,-YY-Y,5,3,LLM,ASTER,Y-GGY,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,4,CRANE,-YY-Y,5,5,LLM,SABER,-Y-YY,5,3,CSS,VERMA,-YY-Y,5.0,4.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,True,5,CRANE,G-Y-Y,4,3,LLM,CAKED,GG-G-,2,2,CSS,CAVES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,5,CRANE,----Y,5,5,LLM,HOMES,---Y-,5,5,CSS,YIELD,Y-Y-Y,5.0,4.0,LLM,DEBBY,YG--G,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
