game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BASIN,-----,5,5,LLM_RERANK,GUMMY,-----,5,5,LLM_RERANK,OTTER,YY---,5.0,5.0,LLM_RERANK,PHOTO,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,694,87.67098951856458,694,257,62.96829971181557,257.0,3.0,98.83268482490271,3.0,1.0,66.66666666666666,,,,,,,0
2,PARTY,True,6,FATED,-GY--,4,4,LLM_RERANK,TALIA,YG---,4,4,LLM_RERANK,YACHT,YG--Y,4.0,4.0,LLM_RERANK,NASTY,-G-GG,2.0,2.0,LLM_RERANK,MARTY,-GGGG,1.0,1.0,LLM_RERANK,PARTY,GGGGG,0.0,0.0,CSS_TRUE,5629,103,98.1701900870492,103,31,69.90291262135922,31.0,5.0,83.87096774193549,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
3,TRICK,True,4,WEEDS,-----,5,5,LLM_RERANK,AMARA,---Y-,5,5,LLM_RERANK,CHOIR,Y--YY,5.0,5.0,LLM_RERANK,TRICK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,1422,74.73796411440753,1422,154,89.17018284106891,154.0,6.0,96.1038961038961,6.0,1.0,83.33333333333334,,,,,,,0
4,DIRTY,True,3,PLANE,-----,5,5,LLM_RERANK,HYDRO,-YYY-,5,5,LLM_RERANK,DIRTY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,620,88.9856102327234,620,3,99.51612903225806,3.0,1.0,66.66666666666666,,,,,,,,,,0
5,USUAL,True,4,MERYL,----G,4,4,LLM_RERANK,FOCAL,---GG,3,3,LLM_RERANK,BASAL,--YGG,3.0,3.0,LLM_RERANK,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,78,98.61431870669746,78,20,74.35897435897436,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,NOTES,--Y--,5,5,LLM_RERANK,CARTA,--YY-,5,5,LLM_RERANK,TRULY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,151,97.31746313732457,151,11,92.71523178807946,11.0,1.0,90.9090909090909,,,,,,,,,,0
7,SPENT,True,6,DOUGH,-----,5,5,LLM_RERANK,LEMME,-Y---,5,5,LLM_RERANK,KITES,--YYY,5.0,5.0,LLM_RERANK,STENT,G-GGG,1.0,1.0,LLM_RERANK,SCENT,G-GGG,1.0,1.0,LLM_RERANK,SPENT,GGGGG,0.0,0.0,CSS_TRUE,5629,1907,66.12186889323148,1907,234,87.72941793392764,234.0,11.0,95.2991452991453,11.0,2.0,81.81818181818183,2.0,1.0,50.0,1.0,1.0,0.0,0
8,PAUSE,True,4,AGILE,Y---G,4,4,LLM_RERANK,MAUDE,-GG-G,2,2,LLM_RERANK,CAUSE,-GGGG,1.0,1.0,LLM_RERANK,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,111,98.02806892876175,111,4,96.3963963963964,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,4,CHOCK,G----,4,4,LLM_RERANK,CRAWL,GGG--,2,2,LLM_RERANK,CRAZE,GGGG-,1.0,1.0,LLM_RERANK,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,183,96.7489785041748,183,12,93.44262295081968,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
10,BASES,True,6,PRIZE,----Y,5,5,LLM_RERANK,HEFTY,-Y---,5,5,LLM_RERANK,SAVED,YG-G-,3.0,3.0,LLM_RERANK,WAXES,-G-GG,2.0,2.0,LLM_RERANK,GASES,-GGGG,1.0,1.0,LLM_RERANK,BASES,GGGGG,0.0,0.0,LLM_RERANK,5629,763,86.4451945283354,763,251,67.10353866317169,251.0,28.0,88.84462151394422,28.0,22.0,21.428571428571427,22.0,3.0,86.36363636363636,3.0,1.0,66.66666666666666,0
11,YOUNG,True,4,PASCO,----Y,5,5,LLM_RERANK,JOINT,-G-G-,3,3,LLM_RERANK,HOUND,-GGG-,2.0,2.0,LLM_RERANK,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,470,91.6503819506129,470,20,95.74468085106383,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,4,THINK,---G-,4,4,LLM_RERANK,BRONX,---G-,4,4,LLM_RERANK,MANNA,GY-G-,3.0,3.0,LLM_RERANK,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,176,96.87333451767633,176,71,59.65909090909091,71.0,1.0,98.59154929577466,1.0,1.0,0.0,,,,,,,0
13,TRUTH,True,4,MISTS,---G-,4,4,LLM_RERANK,PARTE,--YG-,4,4,LLM_RERANK,FROTH,-G-GG,2.0,2.0,LLM_RERANK,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,135,97.60170545389944,135,4,97.03703703703704,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
14,FIRED,False,6,BLOND,----G,4,4,LLM_RERANK,AWARD,---YG,4,4,LLM_RERANK,IRKED,YY-GG,3.0,2.0,LLM_RERANK,MIRED,-GGGG,1.0,1.0,LLM_RERANK,TIRED,-GGGG,1.0,1.0,LLM_RERANK,HIRED,-GGGG,1.0,1.0,LLM_RERANK,5629,145,97.42405400604017,145,21,85.51724137931035,21.0,5.0,76.19047619047619,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
15,FOLKS,True,6,SHARE,Y----,5,5,LLM_RERANK,DUMPS,----G,4,4,LLM_RERANK,KITTS,Y---G,4.0,4.0,LLM_RERANK,LOCKS,YG-GG,2.0,2.0,LLM_RERANK,YOLKS,-GGGG,1.0,1.0,LLM_RERANK,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,5629,282,94.99022917036774,282,91,67.73049645390071,91.0,9.0,90.10989010989012,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,0
16,CHILE,True,6,WITCH,-Y-YY,5,5,LLM_RERANK,SOCHI,--YYY,5,4,LLM_RERANK,CHIMP,GGG--,2.0,2.0,LLM_RERANK,CHILD,GGGG-,1.0,1.0,LLM_RERANK,CHILL,GGGG-,1.0,1.0,LLM_RERANK,CHILE,GGGGG,0.0,0.0,CSS_TRUE,5629,25,99.55587138035176,25,15,40.0,15.0,9.0,40.0,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,0
17,BLACK,True,4,BOYCE,G--G-,3,3,LLM_RERANK,BRICS,G--G-,3,3,LLM_RERANK,BUNCH,G--G-,3.0,3.0,LLM_RERANK,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,12,99.78681826256884,12,4,66.66666666666666,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
18,GRANT,True,5,PHAGE,--GY-,4,4,LLM_RERANK,AGAIN,-YG-Y,4,4,LLM_RERANK,CLANG,--GGY,3.0,3.0,LLM_RERANK,GRAND,GGGG-,1.0,1.0,LLM_RERANK,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,33,99.41375022206432,33,10,69.6969696969697,10.0,3.0,70.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
19,MEALS,True,4,POURS,----G,4,4,LLM_RERANK,EASES,YY--G,4,3,LLM_RERANK,LEAFS,YGG-G,2.0,2.0,LLM_RERANK,MEALS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,466,91.72144252975662,466,29,93.77682403433477,29.0,3.0,89.65517241379311,3.0,1.0,66.66666666666666,,,,,,,0
20,CREAM,True,4,POETS,--G--,4,4,LLM_RERANK,DEERE,--GY-,4,4,LLM_RERANK,CLEAR,G-GGY,2.0,2.0,LLM_RERANK,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,114,97.97477349440398,114,13,88.59649122807018,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
