game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,FEAST,----Y,5,5,LLM_RERANK,THING,YG---,4,4,LLM_RERANK,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,140,97.5128797299698,140,1,99.28571428571428,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,4,FIXES,-----,5,5,LLM_RERANK,KNACK,--Y--,5,5,LLM_RERANK,ALPHA,Y-Y--,5.0,5.0,LLM_RERANK,PARTY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,1065,81.08012080298454,1065,249,76.61971830985915,249.0,4.0,98.39357429718876,4.0,1.0,75.0,,,,,,,0
3,TRICK,True,4,FJORD,---Y-,5,5,LLM_RERANK,TREAT,GG---,3,3,LLM_RERANK,TRILL,GGG--,2.0,2.0,LLM_RERANK,TRICK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,783,86.08989163261681,783,12,98.46743295019157,12.0,5.0,58.333333333333336,5.0,1.0,80.0,,,,,,,0
4,DIRTY,True,4,SALES,-----,5,5,LLM_RERANK,PIVOT,-G--Y,4,4,LLM_RERANK,MINTY,-G-GG,2.0,2.0,LLM_RERANK,DIRTY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,597,89.39420856279978,597,26,95.64489112227804,26.0,7.0,73.07692307692307,7.0,1.0,85.71428571428571,,,,,,,0
5,USUAL,True,3,TONAL,---GG,3,3,LLM_RERANK,AURAL,-Y-GG,3,3,LLM_RERANK,USUAL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,33,99.41375022206432,33,2,93.93939393939394,2.0,1.0,50.0,,,,,,,,,,0
6,TRULY,True,4,BELLY,---GG,3,3,LLM_RERANK,MADLY,---GG,3,3,LLM_RERANK,CURLY,-YYGG,3.0,3.0,LLM_RERANK,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,21,99.62693195949548,21,5,76.19047619047619,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,5,URIAH,-----,5,5,LLM_RERANK,BENDY,-YY--,5,4,LLM_RERANK,OMENS,--GGY,3.0,3.0,LLM_RERANK,SCENT,G-GGG,1.0,1.0,LLM_RERANK,SPENT,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,748,86.71167170012436,748,49,93.44919786096256,49.0,4.0,91.83673469387756,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
8,PAUSE,True,4,REALM,-YY--,5,5,CSS_TRUE,FATES,-G-YY,4,4,LLM_RERANK,SAUCE,YGG-G,2.0,2.0,LLM_RERANK,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,215,96.18049387102504,215,5,97.67441860465117,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,False,6,MOWED,-----,5,5,LLM_RERANK,HATCH,-Y-Y-,5,5,LLM_RERANK,CLAPS,G-G--,3.0,3.0,LLM_RERANK,CRAIG,GGG--,2.0,2.0,LLM_RERANK,CRANK,GGG--,2.0,2.0,LLM_RERANK,CRABB,GGG--,2.0,2.0,LLM_RERANK,5629,1276,77.3316752531533,1276,53,95.84639498432604,53.0,5.0,90.56603773584906,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,True,3,SPASM,Y-YY-,5,4,LLM_RERANK,ISSAC,-YGY-,4,4,LLM_RERANK,BASES,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,23,99.5914016699236,23,6,73.91304347826086,6.0,1.0,83.33333333333334,,,,,,,,,,0
11,YOUNG,True,4,MINDS,--Y--,5,5,LLM_RERANK,NOBEL,YG---,4,4,LLM_RERANK,GORAN,YG--Y,4.0,4.0,LLM_RERANK,YOUNG,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,360,93.6045478770652,360,18,95.0,18.0,2.0,88.88888888888889,2.0,1.0,50.0,,,,,,,0
12,MEANS,True,4,RENEW,-GY--,4,4,LLM_RERANK,BEANS,-GGGG,1,1,LLM_RERANK,LEANS,-GGGG,1.0,1.0,LLM_RERANK,MEANS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,51,99.09397761591757,51,4,92.15686274509804,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
13,TRUTH,True,3,ROGEN,Y----,5,5,LLM_RERANK,START,-Y-YY,5,4,LLM_RERANK,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,392,93.03606324391544,392,1,99.74489795918367,1.0,1.0,0.0,,,,,,,,,,0
