game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BASED,-----,5,5,LLM_RERANK,TUMMY,Y----,5,5,LLM_RERANK,OPTIC,YYY--,5.0,5.0,LLM_RERANK,PHOTO,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,547,90.28246580209628,547,58,89.39670932358318,58.0,3.0,94.82758620689656,3.0,1.0,66.66666666666666,,,,,,,0
2,PARTY,True,4,SALTS,-G-G-,3,3,LLM_RERANK,FAITH,-G-G-,3,3,LLM_RERANK,MARTY,-GGGG,1.0,1.0,LLM_RERANK,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,37,99.3426896429206,37,20,45.94594594594595,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,3,BREAD,-G---,4,4,LLM_RERANK,GRONK,-G--G,3,3,LLM_RERANK,TRICK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,111,98.02806892876175,111,6,94.5945945945946,6.0,1.0,83.33333333333334,,,,,,,,,,0
4,DIRTY,True,3,DEITY,G-YGG,2,2,LLM_RERANK,DITTY,GG-GG,1,1,LLM_RERANK,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,2,99.96446971042812,2,1,50.0,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,3,WANTS,-Y--Y,5,5,LLM_RERANK,AMUSE,Y-GY-,4,4,LLM_RERANK,USUAL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,141,97.49511458518388,141,4,97.16312056737588,4.0,1.0,75.0,,,,,,,,,,0
6,TRULY,True,3,IDOLS,---G-,4,4,LLM_RERANK,CURLY,-YYGG,3,3,LLM_RERANK,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,85,98.48996269319596,85,1,98.82352941176472,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,CARVE,----Y,5,5,LLM_RERANK,BLEND,--GG-,3,3,LLM_RERANK,TEENS,Y-GGY,3.0,3.0,LLM_RERANK,SPENT,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,616,89.05667081186711,616,11,98.21428571428572,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,4,GENJI,-Y---,5,5,LLM_RERANK,CAVED,-G-Y-,4,4,LLM_RERANK,PARTE,GG--G,2.0,2.0,LLM_RERANK,PAUSE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,932,83.44288505951324,932,35,96.24463519313304,35.0,2.0,94.28571428571428,2.0,1.0,50.0,,,,,,,0
9,CRAZY,True,4,ALLOW,Y----,5,5,LLM_RERANK,DRAFT,-GG--,3,3,LLM_RERANK,GRABS,-GG--,3.0,3.0,LLM_RERANK,CRAZY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,1251,77.77580387280156,1251,42,96.64268585131894,42.0,10.0,76.19047619047619,10.0,1.0,90.0,,,,,,,0
10,BASES,True,3,PRATT,--Y--,5,5,LLM_RERANK,BALES,GG-GG,1,1,LLM_RERANK,BASES,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,918,83.69159708651625,918,3,99.67320261437908,3.0,1.0,66.66666666666666,,,,,,,,,,0
11,YOUNG,True,3,DRINK,---G-,4,4,LLM_RERANK,STONY,--YGY,4,4,LLM_RERANK,YOUNG,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,181,96.78450879374668,181,2,98.8950276243094,2.0,1.0,50.0,,,,,,,,,,0
12,MEANS,True,4,EDICT,Y----,5,5,LLM_RERANK,FEELY,-G---,4,4,LLM_RERANK,BEAMS,-GGYG,2.0,2.0,LLM_RERANK,MEANS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,907,83.88701367916148,907,89,90.18743109151048,89.0,2.0,97.75280898876404,2.0,1.0,50.0,,,,,,,0
13,TRUTH,True,4,UPSET,Y---Y,5,5,LLM_RERANK,OUTRO,-YYY-,5,4,LLM_RERANK,TRULY,GGG--,2.0,2.0,LLM_RERANK,TRUTH,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,43,99.236098774205,43,5,88.37209302325581,5.0,3.0,40.0,3.0,1.0,66.66666666666666,,,,,,,0
14,FIRED,True,5,AGENT,--Y--,5,5,LLM_RERANK,HYPED,---GG,3,3,LLM_RERANK,DRIED,-YYGG,3.0,3.0,LLM_RERANK,WIRED,-GGGG,1.0,1.0,LLM_RERANK,FIRED,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,701,87.54663350506307,701,45,93.58059914407988,45.0,5.0,88.88888888888889,5.0,3.0,40.0,3.0,1.0,66.66666666666666,,,,0
