game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,ABOUT,--G-Y,4,4,VOI_FROM_LLM,STORY,-YG--,4,4,VOI_FROM_LLM,THONG,YGG--,3,3,VOI_FROM_LLM,PHOTO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
2,PARTY,True,4,THINK,Y----,5,5,VOI_FROM_LLM,STORY,-Y-YG,4,4,VOI_FROM_LLM,MARTY,-GGGG,1,1,VOI_FROM_LLM,PARTY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
3,TRICK,True,3,ABOUT,----Y,5,5,VOI_FROM_LLM,THINK,G-G-G,2,2,VOI_FROM_LLM,TRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
4,DIRTY,True,3,HOUSE,-----,5,5,VOI_FROM_LLM,TRACK,YY---,5,5,VOI_FROM_LLM,DIRTY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
5,USUAL,True,3,ABOUT,Y--Y-,5,5,VOI_FROM_LLM,LAURA,YYG--,4,4,VOI_FROM_LLM,USUAL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
6,TRULY,True,5,ABOUT,---YY,5,5,VOI_FROM_LLM,TRUNK,GGG--,2,2,VOI_FROM_LLM,TRUTH,GGG--,2,2,VOI_FROM_LLM,TRUMP,GGG--,2,2,VOI_FROM_LLM,TRULY,GGGGG,0,0,VOI_FROM_LLM,,,,,
7,SPENT,True,4,THINK,Y--G-,4,4,VOI_FROM_LLM,STENT,G-GGG,1,1,VOI_FROM_LLM,SCENT,G-GGG,1,1,VOI_FROM_LLM,SPENT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
8,PAUSE,True,3,ABOUT,Y--Y-,5,5,VOI_FROM_LLM,CAUSE,-GGGG,1,1,VOI_FROM_LLM,PAUSE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
9,CRAZY,True,6,HOUSE,-----,5,5,VOI_FROM_LLM,GRAND,-GG--,3,3,VOI_FROM_LLM,TRACT,-GGY-,3,3,VOI_FROM_LLM,CRAWL,GGG--,2,2,VOI_FROM_LLM,CRAMP,GGG--,2,2,VOI_FROM_LLM,CRAZY,GGGGG,0,0,VOI_FROM_LLM
10,BASES,True,5,THINK,-----,5,5,VOI_FROM_LLM,YEARS,-YY-G,4,4,VOI_FROM_LLM,SAVES,YG-GG,2,2,VOI_FROM_LLM,EASES,-GGGG,1,1,VOI_FROM_LLM,BASES,GGGGG,0,0,VOI_FROM_LLM,,,,,
11,YOUNG,True,3,THINK,---G-,4,4,VOI_FROM_LLM,FOUND,-GGG-,2,2,VOI_FROM_LLM,YOUNG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
12,MEANS,True,6,THINK,---G-,4,4,VOI_FROM_LLM,SOUND,Y--G-,4,4,VOI_FROM_LLM,WARNS,-Y-GG,3,3,VOI_FROM_LLM,LEANS,-GGGG,1,1,VOI_FROM_LLM,JEANS,-GGGG,1,1,VOI_FROM_LLM,MEANS,GGGGG,0,0,VOI_FROM_LLM
13,TRUTH,True,4,THINK,GY---,4,4,VOI_FROM_LLM,TEACH,G---G,3,3,VOI_FROM_LLM,TOOTH,G--GG,2,2,VOI_FROM_LLM,TRUTH,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
14,FIRED,True,6,ABOUT,-----,5,5,VOI_FROM_LLM,GREEN,-Y-G-,4,4,VOI_FROM_LLM,WIDER,-GYGY,3,3,VOI_FROM_LLM,RILED,YG-GG,2,2,VOI_FROM_LLM,HIRED,-GGGG,1,1,VOI_FROM_LLM,FIRED,GGGGG,0,0,VOI_FROM_LLM
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,VOI_FROM_LLM,LOOKS,YG-GG,2,2,VOI_FROM_LLM,YOLKS,-GGGG,1,1,VOI_FROM_LLM,FOLKS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
