game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,GWWW,1B0W,LLM,317,BWBO,1B0W,LLM,33,GGYO,1B0W,CSS,5,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,GBGY,1B2W,LLM,84,YYGG,0B2W,LLM,17,WGBY,3B0W,CSS,3,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,GGBR,0B1W,LLM,276,YOYG,1B1W,LLM,57,WYYB,2B2W,CSS,3,WBYY,1B3W,CSS,1,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,3,GBRW,0B3W,LLM,136,BGWO,3B0W,LLM,5,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,OOBG,1B2W,LLM,84,OROB,2B1W,LLM,10,OBOY,1B1W,CSS,3,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,YYWG,1B2W,LLM,84,RYYW,0B2W,LLM,14,OGWY,3B0W,CSS,3,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,YWRG,1B1W,LLM,252,GWBO,1B1W,LLM,50,YYWO,0B2W,CSS,8,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,BGOY,1B0W,LLM,108,BWRB,1B1W,LLM,14,WRRY,2B1W,CSS,1,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,OGGB,0B1W,LLM,276,WWYG,0B1W,LLM,59,ROOY,2B1W,CSS,5,YORY,1B1W,CSS,1,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,3,RRGB,0B0W,LLM,81,OOWW,0B1W,LLM,4,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
