game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HEATH,Y--G-,4,4,LLM,SHITS,-G-G-,3,3,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,THREE,Y-G--,4,4,LLM,STRAP,-YGYY,4,4,VOI,PARTI,GGGG-,1,1,VOI,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,3,INDEX,Y----,5,5,LLM,SITKA,-YYY-,5,4,VOI,TRICK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
4,DIRTY,True,3,ROCKS,Y----,5,5,LLM,AIRED,-GG-Y,3,3,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
5,USUAL,True,4,MITRE,-----,5,5,LLM,SLOAN,YY-G-,4,4,VOI,LUKAS,YY-GY,4,4,VOI,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,5,WHOLE,---G-,4,4,LLM,SILLY,---GG,3,3,VOI,MANLY,---GG,3,3,VOI,BURLY,-YYGG,3,3,CSS,TRULY,GGGGG,0,0,CSS,,,,,
7,SPENT,True,3,SAMOA,G----,4,4,LLM,SITES,G-YY-,4,4,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,2,PUBIC,GY---,4,4,LLM,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,4,HEARD,--GY-,4,4,LLM,TRANS,-GG--,3,3,VOI,CRAIG,GGG--,2,2,VOI,CRAZY,GGGGG,0,0,CSS,,,,,,,,,,
10,BASES,True,6,PHASE,--YYY,5,3,LLM,EARLS,YG--G,3,3,VOI,MATES,-G-GG,2,2,VOI,CASES,-GGGG,1,1,CSS,GASES,-GGGG,1,1,CSS,BASES,GGGGG,0,0,CSS
11,YOUNG,True,6,FOLKS,-G---,4,4,LLM,NORTE,YG---,4,4,VOI,CONGA,-GYY-,4,3,VOI,GODIN,YG--Y,4,4,CSS,JOONG,-G-GG,2,2,CSS,YOUNG,GGGGG,0,0,CSS
