game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,SIGMA,-----,5,5,LLM,LORNE,-Y---,5,5,CSS,KYOTO,--GGG,2,2,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,4,ALAMO,Y----,5,5,LLM,PARSE,GGG--,2,2,CSS,PARTI,GGGG-,1,1,CSS,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,3,MODEL,-----,5,5,LLM,SAITH,--GY-,4,4,CSS,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
4,DIRTY,True,4,SABER,----Y,5,5,LLM,ROUND,Y---Y,5,5,CSS,DRILL,GYY--,4,4,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,MOVES,----Y,5,5,LLM,SAINT,YY---,5,5,CSS,CLASH,-YYY-,5,5,CSS,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,4,SORAS,--Y--,5,5,LLM,GREET,-G--Y,4,4,CSS,TRUNK,GGG--,2,2,CSS,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,4,BEECH,--G--,4,4,LLM,STEAD,GYG--,3,3,CSS,SLEPT,G-GYG,2,2,CSS,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,2,LARUE,-G-YG,3,3,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,GUESS,-----,5,5,LLM,LORNA,--Y-Y,5,5,CSS,TAHIR,-Y--Y,5,5,CSS,BRADY,-GG-G,2,2,CSS,CRAZY,GGGGG,0,0,CSS,,,,,
10,BASES,True,4,CRETE,--Y--,5,5,LLM,NILES,---GG,3,3,CSS,MOSES,--GGG,2,2,CSS,BASES,GGGGG,0,0,CSS,,,,,,,,,,
11,YOUNG,True,5,STEEL,-----,5,5,LLM,DORAN,-G--Y,4,4,CSS,CONGO,-GYY-,4,3,CSS,GOING,-G-GG,2,2,CSS,YOUNG,GGGGG,0,0,CSS,,,,,
12,MEANS,True,3,WEARS,-GG-G,2,2,LLM,MEALS,GGG-G,1,1,CSS,MEANS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
13,TRUTH,True,4,ANNEX,-----,5,5,LLM,MILOS,-----,5,5,CSS,BURCH,-YY-G,4,4,CSS,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,
14,FIRED,True,6,LIVES,-G-G-,3,3,LLM,DINER,YG-GY,3,3,CSS,MIRED,-GGGG,1,1,CSS,AIRED,-GGGG,1,1,CSS,TIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,CSS
15,FOLKS,True,4,BOTHA,-G---,4,4,LLM,ROLES,-GG-G,2,2,CSS,FOLDS,GGG-G,1,1,CSS,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,
16,CHILE,True,3,STALK,---G-,4,4,LLM,DILLY,-Y-G-,4,4,CSS,CHILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
17,BLACK,True,5,SYKES,--Y--,5,5,LLM,KARIN,YY---,5,5,CSS,CHALK,Y-GYG,3,3,CSS,FLACK,-GGGG,1,1,CSS,BLACK,GGGGG,0,0,CSS,,,,,
18,GRANT,True,3,DIKES,-----,5,5,LLM,MORAN,--YYY,5,3,CSS,GRANT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
19,MEALS,True,5,SPURS,----G,4,4,LLM,LANES,YY-YG,4,4,CSS,DEALS,-GGGG,1,1,CSS,HEALS,-GGGG,1,1,CSS,MEALS,GGGGG,0,0,CSS,,,,,
20,CREAM,True,3,TEACH,-YYY-,5,4,LLM,CARES,GYYY-,4,3,CSS,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
21,AWAKE,True,3,BEARS,-YG--,4,4,LLM,GLADE,--G-G,3,3,CSS,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
22,OCCUR,True,3,CUTIE,YY---,5,5,LLM,POCUS,-YGG-,3,3,CSS,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
23,YEARS,False,6,COILS,----G,4,4,LLM,TEARS,-GGGG,1,1,CSS,SEARS,-GGGG,1,1,CSS,FEARS,-GGGG,1,1,CSS,GEARS,-GGGG,1,1,CSS,NEARS,-GGGG,1,1,CSS
24,GRADE,True,5,SLURP,---Y-,5,5,LLM,ARNIE,YG--G,3,3,CSS,CRATE,-GG-G,2,2,CSS,GRAVE,GGG-G,1,1,CSS,GRADE,GGGGG,0,0,CSS,,,,,
25,CHILL,True,5,MORTY,-----,5,5,LLM,SADIE,---Y-,5,5,CSS,CLINK,GYG--,3,3,CSS,CHILI,GGGG-,1,1,CSS,CHILL,GGGGG,0,0,CSS,,,,,
26,FLOOD,True,5,PUTTY,-----,5,5,LLM,HAILS,---Y-,5,5,CSS,LOREN,YY---,5,4,CSS,GLOBO,-GG-Y,3,3,CSS,FLOOD,GGGGG,0,0,CSS,,,,,
27,APPLY,True,4,TERRA,----Y,5,5,LLM,NASAL,-Y--Y,5,4,CSS,FLAKY,-YY-G,4,4,CSS,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,4,BURCH,-----,5,5,LLM,SELMA,GYYY-,4,4,CSS,SMELL,GGYG-,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,6,SEAMS,-----,5,5,LLM,NITRO,Y---Y,5,5,CSS,DOWNY,-Y-Y-,5,5,CSS,LUZON,---YY,5,5,CSS,KNOPF,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,CSS
30,SLEEP,True,3,BRUNI,-----,5,5,LLM,SALEM,G-YG-,3,3,CSS,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
31,BRICK,True,4,TOYED,-----,5,5,LLM,MARIS,--YY-,5,4,CSS,BRINK,GGG-G,1,1,CSS,BRICK,GGGGG,0,0,CSS,,,,,,,,,,
32,WROTE,True,4,GREEN,-GY--,4,4,LLM,CRATE,-G-GG,2,2,CSS,WRITE,GG-GG,1,1,CSS,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
