game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,CRANE,-----,5,5,LLM,SLATE,---G-,4,4,LLM,BITTY,---G-,4,4,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,
2,PARTY,True,3,CRANE,-YY--,5,5,LLM,SLATE,--YG-,4,4,LLM,PARTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
3,TRICK,True,2,CRANE,YG---,4,4,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
4,DIRTY,True,5,CRANE,-Y---,5,5,LLM,BLAST,----Y,5,5,LLM,MOTOR,--Y-Y,5,5,VOI,FIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0,0,VOI,,,,,
5,USUAL,True,4,CRANE,--Y--,5,5,LLM,SLATE,YYY--,5,4,LLM,HALLS,-YY-Y,5,5,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,CRANE,-G---,4,4,LLM,PROUD,-G-Y-,4,4,LLM,TRUST,GGG--,2,2,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,4,CRANE,---GY,4,4,LLM,EVENT,--GGG,2,2,LLM,GHENT,--GGG,2,2,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,
8,PAUSE,True,5,CRANE,--Y-G,4,4,LLM,TABLE,-G--G,3,3,LLM,MAUVE,-GG-G,2,2,VOI,GAUGE,-GG-G,2,2,VOI,PAUSE,GGGGG,0,0,VOI,,,,,
9,CRAZY,True,6,CRANE,GGG--,2,2,LLM,CRABS,GGG--,2,2,LLM,CRAMP,GGG--,2,2,VOI,CRAIG,GGG--,2,2,VOI,CRAWL,GGG--,2,2,VOI,CRAZY,GGGGG,0,0,VOI
10,BASES,True,3,CRANE,--Y-Y,5,4,LLM,BLOKE,G---Y,4,4,LLM,BASES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
