game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,BASED,-----,5,5,LLM,LATER,--Y--,5,5,LLM,TINTO,---GG,3,3,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,5,GUESS,-----,5,5,LLM,START,-YYY-,5,3,LLM,TARIQ,YGG--,3,3,CSS,MARTY,-GGGG,1,1,CSS,PARTY,GGGGG,0,0,CSS,,,,,
3,TRICK,True,6,BASED,-----,5,5,LLM,WHICH,--GG-,3,3,LLM,FRICK,-GGGG,1,1,CSS,PRICK,-GGGG,1,1,CSS,CRICK,-GGGG,1,1,CSS,TRICK,GGGGG,0,0,CSS
4,DIRTY,True,4,GUESS,-----,5,5,LLM,SOARE,---Y-,5,5,LLM,CRYPT,-YY-Y,5,5,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,5,AFTER,Y----,5,5,LLM,HEART,--Y--,5,5,LLM,SALIM,YYY--,5,4,CSS,LUCAS,YY-GY,4,4,CSS,USUAL,GGGGG,0,0,CSS,,,,,
6,TRULY,True,4,START,-Y-Y-,5,5,LLM,TIMER,G---Y,4,4,LLM,TYROL,GYY-Y,4,3,CSS,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,3,AFTER,--YY-,5,5,LLM,GUESS,--GY-,4,4,LLM,SPENT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
8,PAUSE,True,4,GUESS,-YYG-,4,4,LLM,REUSE,--GGG,2,2,LLM,AMUSE,Y-GGG,2,2,CSS,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,
9,CRAZY,True,5,WORDS,--Y--,5,5,LLM,GUESS,-----,5,5,LLM,TIARA,--GY-,4,4,CSS,PRANK,-GG--,3,3,CSS,CRAZY,GGGGG,0,0,CSS,,,,,
10,BASES,True,4,GUESS,--YYG,4,4,LLM,SECTS,YY--G,4,4,LLM,EASES,-GGGG,1,1,CSS,BASES,GGGGG,0,0,CSS,,,,,,,,,,
11,YOUNG,True,4,LARGE,---Y-,5,5,LLM,GHOST,Y-Y--,5,5,LLM,DOING,-G-GG,2,2,CSS,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,3,GIVEN,---YY,5,5,LLM,CRANE,--GGY,3,3,LLM,MEANS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
13,TRUTH,True,6,GUESS,-Y---,5,5,LLM,BASED,-----,5,5,LLM,COURT,--GYY,4,4,CSS,TRUMP,GGG--,2,2,CSS,TRULY,GGG--,2,2,CSS,TRUTH,GGGGG,0,0,CSS
14,FIRED,True,5,WORDS,--GY-,4,4,LLM,BARED,--GGG,2,2,LLM,MIRED,-GGGG,1,1,CSS,HIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,CSS,,,,,
15,FOLKS,True,4,AFTER,-Y---,5,5,LLM,CLOTH,-YY--,5,5,LLM,FOILS,GG-YG,2,2,CSS,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,
16,CHILE,True,2,CHOSE,GG--G,2,2,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
17,BLACK,True,4,BASED,GY---,4,4,LLM,BRAWL,G-G-Y,3,3,LLM,BLANK,GGG-G,1,1,CSS,BLACK,GGGGG,0,0,CSS,,,,,,,,,,
18,GRANT,True,3,GUESS,G----,4,4,LLM,BASED,-Y---,5,5,LLM,GRANT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
19,MEALS,True,4,AFTER,Y--Y-,5,5,LLM,GIVEN,---Y-,5,5,LLM,SLADE,YYG-Y,4,4,CSS,MEALS,GGGGG,0,0,CSS,,,,,,,,,,
20,CREAM,True,6,TROVE,-G--Y,4,4,LLM,BREER,-GG--,3,3,LLM,FREDA,-GG-Y,3,3,CSS,AREAS,-GGG-,2,2,CSS,WREAK,-GGG-,2,2,CSS,CREAM,GGGGG,0,0,CSS
21,AWAKE,True,6,GUESS,--Y--,5,5,LLM,FIFTH,-----,5,5,LLM,RAPED,-Y-Y-,5,4,CSS,BLAME,--G-G,3,3,CSS,KEANE,Y-G-G,3,3,CSS,AWAKE,GGGGG,0,0,CSS
22,OCCUR,True,5,GUESS,-Y---,5,5,LLM,WOULD,-YY--,5,5,LLM,ABOUT,--YG-,4,4,CSS,OPIUM,G--G-,3,3,CSS,OCCUR,GGGGG,0,0,CSS,,,,,
23,YEARS,True,5,CRATE,-YG-Y,4,4,LLM,REARS,-GGGG,1,1,LLM,BEARS,-GGGG,1,1,CSS,PEARS,-GGGG,1,1,CSS,YEARS,GGGGG,0,0,CSS,,,,,
24,GRADE,True,4,GUESS,G-Y--,4,4,LLM,GATED,GY-YY,4,3,LLM,GLADE,G-GGG,1,1,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,
25,CHILL,True,5,BASED,-----,5,5,LLM,WHICH,-GGY-,3,3,LLM,CHINO,GGG--,2,2,CSS,CHIRP,GGG--,2,2,CSS,CHILL,GGGGG,0,0,CSS,,,,,
26,FLOOD,True,3,BASED,----G,4,4,LLM,CROWD,--G-G,3,3,LLM,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
27,APPLY,True,5,GUESS,-----,5,5,LLM,WHICH,-----,5,5,LLM,RAMAN,-Y---,5,5,CSS,ADOPT,G--Y-,4,4,CSS,APPLY,GGGGG,0,0,CSS,,,,,
28,SMILE,True,4,GIVEN,-Y-Y-,5,4,LLM,LEVEL,YY---,5,5,LLM,SLICE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,4,WORDS,-Y---,5,5,LLM,LETCH,---G-,4,4,LLM,BANCO,--YGY,4,4,CSS,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,
30,SLEEP,True,4,GIVEN,---G-,4,4,LLM,LUCKY,Y----,5,5,LLM,EASEL,Y-YGY,4,4,CSS,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,
