game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,NAMES,-----,5,5,LLM,COURT,-Y--Y,5,5,LLM,KYOTO,--GGG,2,2,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,3,LIENS,-----,5,5,LLM,DARCY,-GG-G,2,2,LLM,PARTY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
3,TRICK,True,3,MCRAE,-YY--,5,5,LLM,CRIST,YGG-Y,3,3,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
4,DIRTY,True,4,BEARS,---Y-,5,5,LLM,GROOT,-Y--Y,5,5,LLM,FIRTH,-GGG-,2,2,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,3,LINES,Y---Y,5,5,LLM,STALL,Y-Y-G,4,3,LLM,USUAL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
6,TRULY,True,3,RANTS,Y--Y-,5,5,LLM,TOURE,G-GY-,3,3,LLM,TRULY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
7,SPENT,True,3,LASER,--YY-,5,5,LLM,SEINE,GY-G-,3,3,LLM,SPENT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
8,PAUSE,True,5,CARTE,-G--G,3,3,LLM,LAINE,-G--G,3,3,LLM,VAGUE,-G-YG,3,3,CSS,MAUDE,-GG-G,2,2,CSS,PAUSE,GGGGG,0,0,CSS,,,,,
9,CRAZY,True,6,SALON,-Y---,5,5,LLM,BRACE,-GGY-,3,3,LLM,CRAFT,GGG--,2,2,CSS,CRAMP,GGG--,2,2,CSS,CRAIG,GGG--,2,2,CSS,CRAZY,GGGGG,0,0,CSS
10,BASES,True,6,HANES,-G-GG,2,2,LLM,CATES,-G-GG,2,2,LLM,MAGES,-G-GG,2,2,CSS,SALES,YG-GG,2,2,CSS,VASES,-GGGG,1,1,CSS,BASES,GGGGG,0,0,CSS
11,YOUNG,True,4,READS,-----,5,5,LLM,CONTI,-GY--,4,4,LLM,LOONY,-G-GY,3,3,CSS,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,2,LANES,-YYYG,4,3,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
13,TRUTH,True,3,SLAIN,-----,5,5,LLM,ROUTE,Y-GG-,3,3,LLM,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
14,FIRED,True,6,RITES,YG-G-,3,3,LLM,DINER,YG-GY,3,3,LLM,WIRED,-GGGG,1,1,CSS,MIRED,-GGGG,1,1,CSS,HIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,CSS
15,FOLKS,True,4,HATES,----G,4,4,LLM,LIONS,Y-Y-G,4,4,LLM,FOLDS,GGG-G,1,1,CSS,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,
16,CHILE,True,4,RANTS,-----,5,5,LLM,LOGIE,Y--YG,4,4,LLM,EMILE,--GGG,2,2,CSS,CHILE,GGGGG,0,0,CSS,,,,,,,,,,
17,BLACK,True,4,NOTRE,-----,5,5,LLM,SAILS,-Y-Y-,5,5,LLM,ALLAY,YG---,4,4,CSS,BLACK,GGGGG,0,0,CSS,,,,,,,,,,
18,GRANT,True,2,ARIES,YG---,4,4,LLM,GRANT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
19,MEALS,True,5,SIENA,Y-Y-Y,5,5,LLM,RACES,-Y-YG,4,4,LLM,DEALS,-GGGG,1,1,CSS,HEALS,-GGGG,1,1,CSS,MEALS,GGGGG,0,0,CSS,,,,,
20,CREAM,True,4,SABER,-Y-YY,5,5,LLM,TRADE,-GY-Y,4,4,LLM,FREAK,-GGG-,2,2,CSS,CREAM,GGGGG,0,0,CSS,,,,,,,,,,
21,AWAKE,True,5,SONAR,---Y-,5,5,LLM,DELIA,-Y--Y,5,5,LLM,HAGUE,-Y--G,4,4,CSS,KWAME,YGG-G,2,2,CSS,AWAKE,GGGGG,0,0,CSS,,,,,
22,OCCUR,True,3,ARIES,-Y---,5,5,LLM,HURRY,-YY--,5,5,LLM,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
23,YEARS,True,4,SOREN,Y-YY-,5,5,LLM,BEARS,-GGGG,1,1,LLM,MEARS,-GGGG,1,1,CSS,YEARS,GGGGG,0,0,CSS,,,,,,,,,,
24,GRADE,True,4,MEARS,-YGY-,4,4,LLM,TRACE,-GG-G,2,2,LLM,DRAKE,YGG-G,2,2,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,
25,CHILL,True,3,LEADS,Y----,5,5,LLM,GUILT,--GG-,3,3,LLM,CHILL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
26,FLOOD,True,5,CARES,-----,5,5,LLM,LINGO,Y---Y,5,5,LLM,MOLDY,-YYY-,5,4,CSS,BLOOD,-GGGG,1,1,CSS,FLOOD,GGGGG,0,0,CSS,,,,,
27,APPLY,True,4,YEARS,Y-Y--,5,5,LLM,TANDY,-Y--G,4,4,LLM,ALLAY,GY--G,3,3,CSS,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,4,ARISE,--GYG,3,3,LLM,SPINE,G-G-G,2,2,LLM,SLIME,GYGYG,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,4,HOARE,-Y---,5,5,LLM,LIONS,--GY-,4,4,LLM,KNOPF,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,
30,SLEEP,True,3,DEALS,-Y-YY,5,5,LLM,SLOPE,GG-YY,3,3,LLM,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
31,BRICK,True,3,DANES,-----,5,5,LLM,COURT,Y--Y-,5,5,LLM,BRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
32,WROTE,True,3,LASER,---YY,5,5,LLM,TORRE,YYY-G,4,4,LLM,WROTE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
33,RATED,True,3,NEARS,-YYY-,5,5,LLM,TAMER,YG-GY,3,3,LLM,RATED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
34,ALERT,True,4,ROLES,Y-YY-,5,4,LLM,LEERY,Y-GG-,3,3,LLM,CLERK,-GGG-,2,2,CSS,ALERT,GGGGG,0,0,CSS,,,,,,,,,,
35,CAGES,False,6,ARISE,Y--YY,5,4,LLM,TALES,-G-GG,2,2,LLM,CASES,GG-GG,1,1,CSS,CAVES,GG-GG,1,1,CSS,CAPES,GG-GG,1,1,CSS,CAFES,GG-GG,1,1,CSS
36,TEDDY,True,4,CATER,--YY-,5,5,LLM,TEENS,GG---,3,3,LLM,TEMPO,GG---,3,3,CSS,TEDDY,GGGGG,0,0,CSS,,,,,,,,,,
37,COLES,True,2,CARES,G--GG,2,2,LLM,COLES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
38,HWANG,True,4,EINAR,--YY-,5,5,LLM,SLANT,--GG-,3,3,LLM,GHANA,YYGG-,3,3,CSS,HWANG,GGGGG,0,0,CSS,,,,,,,,,,
39,WRATH,True,4,SUITE,---G-,4,4,LLM,LOTTA,---GY,4,4,LLM,GARTH,-YYGG,3,3,CSS,WRATH,GGGGG,0,0,CSS,,,,,,,,,,
40,MACHO,True,3,LANES,-G---,4,4,LLM,MARIA,GG---,3,3,LLM,MACHO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
41,LOPEZ,True,4,COILS,-G-Y-,4,4,LLM,LOREN,GG-G-,2,2,LLM,LOVED,GG-G-,2,2,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,,,,,,
42,GOODY,True,4,HALES,-----,5,5,LLM,BRUNO,----Y,5,5,LLM,GODOT,GGYY-,3,3,CSS,GOODY,GGGGG,0,0,CSS,,,,,,,,,,
43,BROTH,True,3,MAILS,-----,5,5,LLM,NORTE,-YYG-,4,4,LLM,BROTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
44,VERDE,True,3,DARTS,Y-G--,4,4,LLM,HIRED,--GYY,4,4,LLM,VERDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
45,TAMED,True,5,ROSIE,----Y,5,5,LLM,LANEY,-G-G-,3,3,LLM,FACET,-G-GY,3,3,CSS,MATED,YGYGG,2,2,CSS,TAMED,GGGGG,0,0,CSS,,,,,
46,LEAFS,True,6,MARES,-Y-YG,4,4,LLM,DEALS,-GGYG,2,2,LLM,LEAKS,GGG-G,1,1,CSS,LEANS,GGG-G,1,1,CSS,LEAPS,GGG-G,1,1,CSS,LEAFS,GGGGG,0,0,CSS
47,YACHT,True,4,HEALS,Y-Y--,5,5,LLM,RANCH,-G-YY,4,3,LLM,MACHO,-GGG-,2,2,CSS,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,4,AIRES,---YY,5,5,LLM,STONE,Y---Y,5,5,LLM,PESKY,-GG-G,2,2,CSS,MESSY,GGGGG,0,0,CSS,,,,,,,,,,
49,RYDER,True,3,RENTS,GY---,4,4,LLM,RULED,G--GY,3,3,LLM,RYDER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
50,MOTIF,True,3,ACRES,-----,5,5,LLM,TIMON,YYYY-,5,5,LLM,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
51,RAVEN,True,4,TRIES,-Y-G-,4,4,LLM,ADLER,Y--GY,4,4,LLM,MAREK,-GYG-,3,3,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,
52,REICH,True,3,NORSE,--Y-Y,5,5,LLM,RATED,G--Y-,4,4,LLM,REICH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
53,ICONS,True,4,DEALS,----G,4,4,LLM,PINTS,-YY-G,4,4,LLM,IRONS,G-GGG,1,1,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,
54,SILKY,True,4,LOIRE,Y-Y--,5,5,LLM,SALIM,G-GY-,3,3,LLM,SILLS,GGG--,2,2,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,
55,CARVE,True,5,NEARS,-YYY-,5,4,LLM,MATER,-G-YY,4,4,LLM,LARGE,-GG-G,2,2,CSS,CARPE,GGG-G,1,1,CSS,CARVE,GGGGG,0,0,CSS,,,,,
56,LAGER,True,6,LAINE,GG--Y,3,3,LLM,LASER,GG-GG,1,1,LLM,LAZER,GG-GG,1,1,CSS,LAVER,GG-GG,1,1,CSS,LATER,GG-GG,1,1,CSS,LAGER,GGGGG,0,0,CSS
57,JERKS,True,6,TONES,---YG,4,4,LLM,SLEDS,--Y-G,4,4,LLM,REAMS,YG--G,3,3,CSS,HERBS,-GG-G,2,2,CSS,PERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS
58,LOTUS,True,4,RENAL,----Y,5,5,LLM,COILS,-G-YG,3,3,LLM,LOOKS,GG--G,2,2,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,
59,LACEY,True,3,LEANS,GYY--,4,4,LLM,LATER,GG-G-,2,2,LLM,LACEY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
60,TUDOR,True,5,PARSE,--Y--,5,5,LLM,ORION,-Y-G-,4,4,LLM,TUMOR,GG-GG,1,1,CSS,TUTOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0,0,CSS,,,,,
61,QUOTA,True,3,DARTS,-Y-G-,4,4,LLM,LOTTA,-Y-GG,3,3,LLM,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
62,MOURN,True,3,HEARD,---G-,4,4,LLM,TOURS,-GGG-,2,2,LLM,MOURN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
63,PROMO,True,5,RAILS,Y----,5,5,LLM,TORRE,-YY--,5,5,LLM,BROOD,-GGY-,3,3,CSS,PROVO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,CSS,,,,,
64,CASTE,True,6,EARNS,YG--Y,4,4,LLM,SALEH,YG-Y-,4,4,LLM,PASTE,-GGGG,1,1,CSS,WASTE,-GGGG,1,1,CSS,TASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,CSS
65,CAPRI,True,4,SABRE,-G-G-,3,3,LLM,CAMRY,GG-G-,2,2,LLM,CAIRN,GGYG-,2,2,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,4,LANES,YY--G,4,4,LLM,CLASS,-GY-G,3,3,LLM,ALBUS,GG--G,2,2,CSS,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,
67,PADDY,True,4,CARES,-G---,4,4,LLM,MANIA,-G---,4,4,LLM,BALDY,-G-GG,2,2,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
