game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,LEANS,-----,5,5,LLM,GIRTH,---GY,4,4,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
2,PARTY,True,4,LASER,-G--Y,4,4,LLM,MARIA,-GG--,3,3,CSS,TARDY,YGG-G,2,2,CSS,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,4,BASED,-----,5,5,LLM,HOTLY,--Y--,5,5,CSS,TUNIC,G--YY,4,3,CSS,TRICK,GGGGG,0,0,VOI,,,,,,,,,,
4,DIRTY,True,4,EARNS,--G--,4,4,LLM,CORBY,--G-G,3,3,CSS,HURRY,--G-G,3,3,CSS,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,HADES,-Y--Y,5,5,LLM,STAIN,Y-Y--,5,4,CSS,ASSOC,YG---,4,4,CSS,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,SORRY,--Y-G,4,4,LLM,READY,Y---G,4,4,CSS,GRIMY,-G--G,3,3,CSS,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,3,HANES,--YYY,5,5,LLM,STONE,GY-GY,3,3,CSS,SPENT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
8,PAUSE,True,3,GUESS,-YYG-,4,4,LLM,ROUSE,--GGG,2,2,CSS,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
9,CRAZY,True,5,SHEDS,-----,5,5,LLM,CARLO,GYY--,4,4,CSS,CRACK,GGG--,2,2,CSS,CRAMP,GGG--,2,2,VOI,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,4,SEVEN,Y--G-,4,4,LLM,TASER,-GGG-,2,2,CSS,CASES,-GGGG,1,1,CSS,BASES,GGGGG,0,0,VOI,,,,,,,,,,
11,YOUNG,True,3,CRIES,-----,5,5,LLM,DONAL,-GY--,4,4,CSS,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
12,MEANS,True,4,SHEDS,--Y-G,4,4,LLM,TALES,-Y-YG,4,4,CSS,REAMS,-GGYG,2,2,CSS,MEANS,GGGGG,0,0,VOI,,,,,,,,,,
13,TRUTH,True,3,LINER,----Y,5,5,LLM,DARTS,--YG-,4,4,CSS,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
14,FIRED,True,3,MALES,---G-,4,4,LLM,DINER,YG-GY,3,3,CSS,FIRED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
15,FOLKS,True,5,GIVEN,-----,5,5,LLM,COURS,-G--G,3,3,CSS,TOOLS,-G-YG,3,3,CSS,FOLDS,GGG-G,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,3,CATER,G--Y-,4,4,LLM,CLOSE,GY--G,3,3,CSS,CHILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
17,BLACK,True,5,HATES,-Y---,5,5,LLM,ARMIN,Y----,5,5,CSS,POLKA,--YYY,5,5,CSS,CLACK,-GGGG,1,1,VOI,BLACK,GGGGG,0,0,VOI,,,,,
18,GRANT,True,4,STARE,-YGY-,4,4,LLM,TRACT,-GG-G,2,2,CSS,GRAFT,GGG-G,1,1,CSS,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,3,COULD,---G-,4,4,LLM,SALLE,YY-GY,4,4,CSS,MEALS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
20,CREAM,True,5,BASED,-Y-Y-,5,5,LLM,LEARN,-YYY-,5,4,CSS,GRETA,-GG-Y,3,3,CSS,FREAK,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,5,SAUER,-Y-Y-,5,4,LLM,DEANE,--G-G,3,3,CSS,BLAME,--G-G,3,3,CSS,PHAGE,--G-G,3,3,VOI,AWAKE,GGGGG,0,0,VOI,,,,,
22,OCCUR,True,4,SHEDS,-----,5,5,LLM,NARCO,--YYY,5,5,CSS,CROOK,YYY--,5,5,CSS,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
23,YEARS,False,6,GIVEN,---Y-,5,5,LLM,TEARS,-GGGG,1,1,CSS,SEARS,-GGGG,1,1,CSS,PEARS,-GGGG,1,1,VOI,BEARS,-GGGG,1,1,VOI,FEARS,-GGGG,1,1,VOI
24,GRADE,True,3,SPRIG,--Y-Y,5,5,LLM,GROAN,GG-Y-,3,3,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
25,CHILL,True,5,GRIDD,--G--,4,4,LLM,SHITE,-GG--,3,3,CSS,CHINA,GGG--,2,2,CSS,CHILI,GGGG-,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,
26,FLOOD,True,5,GUESS,-----,5,5,LLM,CROAT,--G--,4,4,CSS,LOONY,YYG--,4,3,CSS,BLOOM,-GGG-,2,2,VOI,FLOOD,GGGGG,0,0,VOI,,,,,
27,APPLY,True,4,LATER,YY---,5,5,LLM,ALIAS,GY---,4,4,CSS,AFOUL,G---Y,4,4,CSS,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,5,GUESS,--YY-,5,5,LLM,SAREE,G---G,3,3,CSS,SLOPE,GY--G,3,3,CSS,STYLE,G--GG,2,2,VOI,SMILE,GGGGG,0,0,VOI,,,,,
29,KNOCK,True,4,SORTA,-Y---,5,5,LLM,ELDON,---YY,5,5,CSS,CHINO,Y--YY,5,5,CSS,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,
30,SLEEP,True,4,GUESS,--GY-,4,4,LLM,STEEN,G-GG-,2,2,CSS,SHEEP,G-GGG,1,1,CSS,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
31,BRICK,True,4,BREWS,GG---,3,3,LLM,BRIAN,GGG--,2,2,CSS,BRILL,GGG--,2,2,CSS,BRICK,GGGGG,0,0,VOI,,,,,,,,,,
32,WROTE,True,4,BASED,---Y-,5,5,LLM,NOIRE,-Y-YG,4,4,CSS,TROPE,YGG-G,2,2,CSS,WROTE,GGGGG,0,0,VOI,,,,,,,,,,
