game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,CRIES,-----,5,5,LLM,LYNDA,-----,5,5,CSS,BOOTH,-YGGY,3,3,CSS,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,
2,PARTY,True,4,RAWLS,YG---,4,4,LLM,CARED,-GG--,3,3,CSS,MARTA,-GGG-,2,2,CSS,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,5,ROLES,Y----,5,5,LLM,CIARA,YY-Y-,5,5,CSS,FRICK,-GGGG,1,1,CSS,PRICK,-GGGG,1,1,VOI,TRICK,GGGGG,0,0,VOI,,,,,
4,DIRTY,True,3,LANDS,---Y-,5,5,LLM,CIDER,-GY-Y,4,4,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
5,USUAL,True,4,RAINE,-Y---,5,5,LLM,COALS,--YYY,5,4,CSS,ASLAM,-GYG-,3,3,CSS,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,LASER,Y---Y,5,5,LLM,WORLD,--YG-,4,4,CSS,BRILL,-G-G-,3,3,CSS,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,3,KOREA,---Y-,5,5,LLM,SEINE,GY-G-,3,3,CSS,SPENT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
8,PAUSE,True,3,RAINS,-G--Y,4,4,LLM,SALEH,YG-Y-,4,4,CSS,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
9,CRAZY,True,5,ARENT,YG---,4,4,LLM,GRADS,-GG--,3,3,CSS,BRAWL,-GG--,3,3,CSS,CRAMP,GGG--,2,2,VOI,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,6,EARLS,YG--G,3,3,LLM,CATES,-G-GG,2,2,CSS,GAMES,-G-GG,2,2,CSS,HAWES,-G-GG,2,2,VOI,SAFES,YG-GG,2,2,VOI,BASES,GGGGG,0,0,VOI
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,STING,---GG,3,3,CSS,HMONG,--YGG,3,3,CSS,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,5,LIFES,---YG,4,4,LLM,NEARS,YGG-G,2,2,CSS,DEANS,-GGGG,1,1,CSS,BEANS,-GGGG,1,1,VOI,MEANS,GGGGG,0,0,VOI,,,,,
13,TRUTH,True,4,ARSED,-G---,4,4,LLM,PRINT,-G--Y,4,4,CSS,FROTH,-G-GG,2,2,CSS,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,6,ARIES,-YYG-,4,4,LLM,DINER,YG-GY,3,3,CSS,WIRED,-GGGG,1,1,CSS,TIRED,-GGGG,1,1,VOI,HIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI
15,FOLKS,True,5,SARIN,Y----,5,5,LLM,POLES,-GG-G,2,2,CSS,COLDS,-GG-G,2,2,CSS,BOLTS,-GG-G,2,2,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,4,ALERT,-YY--,5,5,LLM,LISLE,-Y-GG,3,3,CSS,EXILE,--GGG,2,2,CSS,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,4,MEATS,--G--,4,4,LLM,GRAIN,--G--,4,4,CSS,CHALK,Y-GYG,3,3,CSS,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,5,ROLES,Y----,5,5,LLM,NAIRA,YY-Y-,5,5,CSS,BRAND,-GGG-,2,2,CSS,FRANC,-GGG-,2,2,VOI,GRANT,GGGGG,0,0,VOI,,,,,
19,MEALS,True,5,LITRE,Y---Y,5,5,LLM,BALES,-YYYG,4,3,CSS,DEALS,-GGGG,1,1,CSS,HEALS,-GGGG,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,5,NEARS,-YYY-,5,4,LLM,LATER,-Y-YY,5,5,CSS,BREAD,-GGG-,2,2,CSS,WREAK,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,LACES,-Y-Y-,5,4,LLM,HEARD,-YG--,4,4,CSS,AGATE,G-G-G,2,2,CSS,AWAKE,GGGGG,0,0,VOI,,,,,,,,,,
22,OCCUR,True,4,EARNS,--Y--,5,5,LLM,TROOP,-YY--,5,5,CSS,HYDRO,---YY,5,5,CSS,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
