game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,ABOUT,--G-Y,4,4,LLM,STORY,-YG--,4,4,LLM,CLOTH,--GGY,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,47,99.1650381950613,47,5,89.36170212765957,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,3,HOUSE,-----,5,5,LLM,TRAIN,YYY--,5,5,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,9,98.70317002881843,9.0,1.0,88.88888888888889,,,,,,,,,,0
3,TRICK,True,3,HOUSE,-----,5,5,LLM,TRAIN,GG-Y-,3,3,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,3,99.56772334293947,3.0,1.0,66.66666666666666,,,,,,,,,,0
4,DIRTY,True,5,HOUSE,-----,5,5,LLM,BANDY,---YG,4,4,LLM,DICKY,GG--G,2.0,2.0,LLM,DITTY,GG-GG,1.0,1.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,6,99.13544668587896,6.0,5.0,16.666666666666664,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,STUDS,Y-G--,4,4,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,3,93.61702127659576,3.0,1.0,66.66666666666666,,,,,,,,,,0
6,TRULY,True,2,HOUSE,--G--,4,4,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,,,,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,SPEAK,GGG--,2,2,LLM,SPEND,GGGG-,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,8,98.27213822894169,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,3,HOUSE,--GGG,2,2,LLM,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,TRAIN,-GG--,3,3,LLM,GRAVY,-GG-G,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,15,97.8386167146974,15.0,2.0,86.66666666666667,2.0,1.0,50.0,,,,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,SPEAK,Y-YY-,5,5,LLM,TEARS,-YY-G,4.0,4.0,LLM,MALES,-G-GG,2.0,2.0,LLM,FACES,-G-GG,2.0,2.0,LLM,WAVES,-G-GG,2.0,2.0,LLM,5629,463,91.7747379641144,463,112,75.80993520518359,112.0,42.0,62.5,42.0,20.0,52.38095238095239,20.0,12.0,40.0,12.0,6.0,50.0,0
