game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,THROW,YG-Y-,4,4,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,1,97.67441860465117,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,3,THERE,Y--Y-,5,5,LLM,SORTS,--GG-,3,3,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,97,98.2767809557648,97,8,91.75257731958764,8.0,1.0,87.5,,,,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,BRAIN,-G-Y-,4,4,LLM,GRILL,-GG--,3.0,3.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,16,97.69452449567724,16.0,9.0,43.75,9.0,1.0,88.88888888888889,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,BRING,-YY--,5,5,LLM,LYRIC,-YGY-,4.0,4.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,43,93.80403458213256,43.0,1.0,97.67441860465117,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,STUDY,Y-G--,4,4,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,9,80.85106382978722,9.0,1.0,88.88888888888889,,,,,,,,,,0
6,TRULY,True,2,HOUSE,--G--,4,4,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,,,,,,,,,,,,,0
7,SPENT,True,5,HOUSE,---YY,5,5,LLM,SPEAK,GGG--,2,2,LLM,SPEED,GGG--,2.0,2.0,LLM,SPELT,GGG-G,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.7747379641144,463,8,98.27213822894169,8.0,5.0,37.5,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
8,PAUSE,True,6,THINK,-----,5,5,LLM,WORLD,-----,5,5,LLM,MAYBE,-G--G,3.0,3.0,LLM,GAUGE,-GG-G,2.0,2.0,LLM,CAUSE,-GGGG,1.0,1.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,5629,1651,70.66974595842956,1651,186,88.73410054512418,186.0,8.0,95.6989247311828,8.0,3.0,62.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
9,CRAZY,True,5,HOUSE,-----,5,5,LLM,TRAIN,-GG--,3,3,LLM,BRAGG,-GG--,3.0,3.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,15,97.8386167146974,15.0,6.0,60.0,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,SPEAK,Y-YY-,5,5,LLM,YEARS,-YY-G,4.0,4.0,LLM,WALES,-G-GG,2.0,2.0,LLM,GATES,-G-GG,2.0,2.0,LLM,CASES,-GGGG,1.0,1.0,LLM,5629,463,91.7747379641144,463,112,75.80993520518359,112.0,49.0,56.25,49.0,30.0,38.775510204081634,30.0,18.0,40.0,18.0,3.0,83.33333333333334,0
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,SEEMS,-G-YG,3,3,LLM,MEATS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,6,98.70410367170626,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,,,,0
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,LAUGH,--G-G,3,3,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1.0,1.0,0.0,,,,,,,,,,0
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,LEVEL,---G-,4,4,LLM,WATER,---GY,4.0,4.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,654,88.38159531000179,654,169,74.15902140672783,169.0,10.0,94.0828402366864,10.0,1.0,90.0,,,,,,,0
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,BOOKS,-G-GG,2,2,LLM,FORKS,GG-GG,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,160,97.1575768342512,160,15,90.625,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
16,CHILE,True,5,HOUSE,Y---G,4,4,LLM,THERE,-G--G,3,3,LLM,WHINE,-GG-G,2.0,2.0,LLM,CHIME,GGG-G,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,5629,23,99.5914016699236,23,6,73.91304347826086,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
17,BLACK,True,5,HOUSE,-----,5,5,LLM,PARTY,-Y---,5,5,LLM,CLAIM,YGG--,3.0,3.0,LLM,BLANC,GGG-Y,2.0,2.0,LLM,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,85,87.7521613832853,85.0,3.0,96.47058823529412,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
18,GRANT,True,3,THINK,Y--G-,4,4,LLM,STENT,---GG,3,3,LLM,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,14,61.111111111111114,14.0,1.0,92.85714285714286,,,,,,,,,,0
19,MEALS,True,6,HOUSE,---YY,5,5,LLM,SPEAK,Y-YY-,5,4,LLM,YEARS,-GG-G,2.0,2.0,LLM,BEANS,-GG-G,2.0,2.0,LLM,MEATS,GGG-G,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,5629,463,91.7747379641144,463,112,75.80993520518359,112.0,15.0,86.60714285714286,15.0,7.0,53.333333333333336,7.0,1.0,85.71428571428571,1.0,1.0,0.0,0
20,CREAM,True,6,HOUSE,----Y,5,5,LLM,LEVER,-Y--Y,5,5,LLM,BREAK,-GGG-,2.0,2.0,LLM,GREAT,-GGG-,2.0,2.0,LLM,DREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,LLM,5629,654,88.38159531000179,654,35,94.64831804281346,35.0,6.0,82.85714285714286,6.0,3.0,50.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,GRADE,--G-G,3,3,LLM,PEACE,--G-G,3.0,3.0,LLM,BLAZE,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,20,93.006993006993,20.0,10.0,50.0,10.0,3.0,70.0,3.0,1.0,66.66666666666666,,,,0
22,OCCUR,True,3,HOUSE,-YY--,5,5,LLM,ABOUT,--YG-,4,4,LLM,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677383,55,2,96.36363636363636,2.0,1.0,50.0,,,,,,,,,,0
