game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,BASED,-----,5,5,LLM,CONTI,-Y-G-,4,4,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
2,PARTY,True,4,BASED,-G---,4,4,LLM,CARLA,-GG--,3,3,CSS,MARTI,-GGG-,2,2,CSS,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,5,BURKA,--YY-,5,5,LLM,ERICK,-GGGG,1,1,CSS,FRICK,-GGGG,1,1,CSS,CRICK,-GGGG,1,1,VOI,TRICK,GGGGG,0,0,VOI,,,,,
4,DIRTY,True,4,GUESS,-----,5,5,LLM,AARON,--G--,4,4,CSS,BIRCH,-GG--,3,3,CSS,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,BASED,-YY--,5,5,LLM,SLATS,YYY--,5,4,CSS,ASLAN,-GYG-,3,3,CSS,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,BASED,-----,5,5,LLM,COUNT,--G-Y,4,4,CSS,THUMP,G-G--,3,3,CSS,TRULY,GGGGG,0,0,VOI,,,,,,,,,,
7,SPENT,True,4,BASED,--YY-,5,5,LLM,TEENS,Y-GGY,3,3,CSS,SCENT,G-GGG,1,1,CSS,SPENT,GGGGG,0,0,VOI,,,,,,,,,,
8,PAUSE,True,2,BASED,-GYY-,4,3,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,BASED,-Y---,5,5,LLM,GRAIN,-GG--,3,3,CSS,TRACT,-GGY-,3,3,CSS,CRAWL,GGG--,2,2,VOI,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,3,GUESS,--YYG,4,4,LLM,SALES,YG-GG,2,2,CSS,BASES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
11,YOUNG,True,4,BASED,-----,5,5,LLM,NOTCH,YG---,4,4,CSS,RONNY,-G-GY,3,3,CSS,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,4,GUESS,--Y-G,4,4,LLM,DATES,-Y-YG,4,4,CSS,REAMS,-GGYG,2,2,CSS,MEANS,GGGGG,0,0,VOI,,,,,,,,,,
13,TRUTH,True,4,SAUER,--G-Y,4,4,LLM,GRUNT,-GG-Y,3,3,CSS,TRULY,GGG--,2,2,CSS,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,4,GUESS,--Y--,5,5,LLM,HOARE,---YY,5,4,CSS,RILED,YG-GG,2,2,CSS,FIRED,GGGGG,0,0,VOI,,,,,,,,,,
15,FOLKS,True,4,BASED,--Y--,5,5,LLM,SOILS,-G-YG,3,3,CSS,LOOKS,YG-GG,2,2,CSS,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,4,GUESS,--Y--,5,5,LLM,DIANE,-Y--G,4,4,CSS,ELITE,-YG-G,3,3,CSS,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,4,GIVEN,-----,5,5,LLM,RAMOS,-Y---,5,5,CSS,CHULA,Y--YY,5,5,CSS,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
