game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BRAIN,-----,5,5,CSS_TRUE,TYPOS,Y-YY-,5,5,CSS_TRUE,OPTED,YYY--,5.0,5.0,LLM_RERANK,PHOTO,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,760,86.4984899626932,760,4,99.47368421052632,4.0,2.0,50.0,2.0,1.0,50.0,,,,,,,0
2,PARTY,True,5,SHOOT,----Y,5,5,LLM_RERANK,TITTY,---GG,3,3,LLM_RERANK,MEATY,--YGG,3.0,3.0,LLM_RERANK,PANTY,GG-GG,1.0,1.0,LLM_RERANK,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,295,94.75928228815064,295,8,97.28813559322032,8.0,3.0,62.5,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
3,TRICK,True,5,QUEUE,-----,5,5,CSS_TRUE,NILLY,-Y---,5,5,LLM_RERANK,CORGI,Y-Y-Y,5.0,5.0,LLM_RERANK,BRICK,-GGGG,1.0,1.0,LLM_RERANK,TRICK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,2474,56.04903179960916,2474,258,89.57154405820533,258.0,5.0,98.06201550387595,5.0,3.0,40.0,3.0,1.0,66.66666666666666,,,,0
4,DIRTY,True,5,GLOBO,-----,5,5,CSS_TRUE,TRAIN,YY-Y-,5,5,LLM_RERANK,MITRE,-GYY-,4.0,4.0,LLM_RERANK,FIRTH,-GGG-,2.0,2.0,LLM_RERANK,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,2256,59.92183336294191,2256,14,99.37943262411348,14.0,6.0,57.14285714285714,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
5,USUAL,True,4,PRUNE,--G--,4,4,CSS_TRUE,TOUCH,--G--,4,4,LLM_RERANK,SQUAD,Y-GG-,3.0,3.0,LLM_RERANK,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,76,98.64984899626933,76,18,76.31578947368422,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,5,BUREN,-YY--,5,5,CSS_TRUE,HOURS,--GY-,4,4,LLM_RERANK,TRUMP,GGG--,2.0,2.0,LLM_RERANK,TRUCK,GGG--,2.0,2.0,LLM_RERANK,TRULY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,63,98.8807958784864,63,8,87.3015873015873,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
7,SPENT,True,5,ASTRO,-YY--,5,5,LLM_RERANK,SIXTH,G--Y-,4,4,LLM_RERANK,STEMS,GYG--,3.0,3.0,LLM_RERANK,SLEET,G-G-G,2.0,2.0,LLM_RERANK,SPENT,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,153,97.2819328477527,153,29,81.04575163398692,29.0,8.0,72.41379310344827,8.0,3.0,62.5,3.0,1.0,66.66666666666666,,,,0
8,PAUSE,False,6,HOWDY,-----,5,5,CSS_TRUE,CRAFT,--Y--,5,5,CSS_TRUE,LEELA,-Y--Y,5.0,5.0,LLM_RERANK,JANIE,-G--G,3.0,3.0,LLM_RERANK,GAUGE,-GG-G,2.0,2.0,LLM_RERANK,MAUVE,-GG-G,2.0,2.0,LLM_RERANK,5629,2105,62.60437022561733,2105,337,83.99049881235155,337.0,50.0,85.16320474777447,50.0,6.0,88.0,6.0,2.0,66.66666666666666,2.0,1.0,50.0,0
9,CRAZY,True,6,ARTUR,YG---,4,4,CSS_TRUE,GRAVE,-GG--,3,3,LLM_RERANK,CRANK,GGG--,2.0,2.0,LLM_RERANK,CRASH,GGG--,2.0,2.0,LLM_RERANK,CRAMP,GGG--,2.0,2.0,LLM_RERANK,CRAZY,GGGGG,0.0,0.0,LLM_RERANK,5629,99,98.24125066619293,99,37,62.62626262626263,37.0,8.0,78.37837837837837,8.0,4.0,50.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,0
10,BASES,False,6,SHOWY,Y----,5,5,CSS_TRUE,EAMES,-G-GG,2,2,LLM_RERANK,GALES,-G-GG,2.0,2.0,LLM_RERANK,PACES,-G-GG,2.0,2.0,LLM_RERANK,FAKES,-G-GG,2.0,2.0,LLM_RERANK,RATES,-G-GG,2.0,2.0,LLM_RERANK,5629,784,86.07212648783089,784,46,94.13265306122447,46.0,32.0,30.434782608695656,32.0,18.0,43.75,18.0,10.0,44.44444444444444,10.0,4.0,60.0,0
