game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,TANDY,Y----,5,5,RANDOM,SHORT,-GG-Y,3,3,CSS,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
2,PARTY,True,3,PINTS,G--G-,3,3,RANDOM,PARTE,GGGG-,1,1,CSS,PARTY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
3,TRICK,True,3,JARED,--Y--,5,5,RANDOM,CRIST,YGG-Y,3,3,CSS,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
4,DIRTY,True,4,DOBBS,G----,4,4,RANDOM,DINER,GG--Y,3,3,CSS,DIRAC,GGG--,2,2,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,MOVES,----Y,5,5,RANDOM,SATIN,YY---,5,5,CSS,CLASH,-YYY-,5,5,CSS,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,3,AIMEE,-----,5,5,RANDOM,STORY,-Y-YG,4,4,CSS,TRULY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
7,SPENT,True,4,CUFFS,----Y,5,5,RANDOM,STARE,GY--Y,4,4,CSS,SPELT,GGG-G,1,1,CSS,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,3,SAXON,YG---,4,4,RANDOM,MALES,-G-YY,4,4,CSS,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
9,CRAZY,True,3,GLITZ,----Y,5,5,RANDOM,MEZZO,---G-,4,4,CSS,CRAZY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
10,BASES,True,3,JOINS,----G,4,4,RANDOM,SEALS,YYY-G,4,4,CSS,BASES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
11,YOUNG,True,5,OZONE,Y--G-,4,4,RANDOM,DONNA,-G-G-,3,3,CSS,JOINT,-G-G-,3,3,CSS,HORNY,-G-GY,3,3,CSS,YOUNG,GGGGG,0,0,CSS,,,,,
12,MEANS,True,3,PLUME,---YY,5,5,RANDOM,MATER,GY-Y-,4,4,CSS,MEANS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
13,TRUTH,True,4,NANDA,-----,5,5,RANDOM,COLES,-----,5,5,CSS,MIRTH,--YGG,3,3,CSS,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,
14,FIRED,True,6,BOOZE,----Y,5,5,RANDOM,RITES,YG-G-,3,3,CSS,DINER,YG-GY,3,3,CSS,MIRED,-GGGG,1,1,CSS,WIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,CSS
15,FOLKS,True,4,CROFT,--YY-,5,5,RANDOM,FOALS,GG-YG,2,2,CSS,FOLES,GGG-G,1,1,CSS,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,
16,CHILE,True,4,VEDIC,-Y-YY,5,5,RANDOM,SINCE,-Y-YG,4,4,CSS,CRIME,G-G-G,2,2,CSS,CHILE,GGGGG,0,0,CSS,,,,,,,,,,
17,BLACK,True,5,MATHS,-Y---,5,5,RANDOM,ARNIE,Y----,5,5,CSS,CLOAK,YG-YG,3,3,CSS,FLACK,-GGGG,1,1,CSS,BLACK,GGGGG,0,0,CSS,,,,,
