game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,ROGY,0B2W,LLM,312,OROW,1B0W,CSS,43,BGOB,0B2W,CSS,4,GRBG,3B0W,CSS,1,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,ROYG,1B2W,LLM,132,OBRG,0B3W,CSS,23,BGYO,1B2W,CSS,3,GRYB,0B4W,CSS,1,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGYB,1B1W,LLM,252,RBOR,0B1W,CSS,50,WGBG,0B2W,CSS,8,YWWB,0B3W,CSS,1,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RRRR,0B0W,LLM,625,YYGO,0B2W,CSS,114,BGOG,2B0W,CSS,17,BGYW,2B2W,CSS,2,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RGBO,0B4W,LLM,9,OBRG,1B3W,CSS,4,ORGB,1B3W,CSS,2,GORB,0B4W,CSS,1,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGBO,1B0W,LLM,108,WWBB,0B1W,CSS,20,YGWY,3B0W,CSS,2,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,RGBY,1B0W,LLM,108,OGOG,1B0W,CSS,17,OWYY,1B1W,CSS,3,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,ROYG,0B2W,LLM,312,OGBO,1B0W,CSS,43,ORWW,0B2W,CSS,4,WGGR,3B0W,CSS,1,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGBY,1B0W,LLM,108,RWWO,3B0W,CSS,6,RRWO,3B0W,CSS,1,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RRRR,0B0W,LLM,625,OGBB,0B0W,CSS,16,YWYW,1B2W,CSS,4,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
