game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,HOUSE,YY---,5,4,LLM,CHOCK,-GG--,3,3,LLM,THONG,YGG--,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,43,99.236098774205,43,10,76.74418604651163,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,NATAL,-GY--,4,4,CSS_TRUE_REPAIR,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,14,97.98270893371756,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,NATAL,--Y--,5,5,CSS_TRUE_REPAIR,BRITT,-GGY-,3.0,3.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,11,98.4149855907781,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,3,HOUSE,-----,5,5,LLM,ADAPT,-Y--Y,5,4,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,3,99.56772334293947,3.0,1.0,66.66666666666666,,,,,,,,,,0
5,USUAL,True,4,HOUSE,--GY-,4,4,LLM,STUMP,Y-G--,4,4,LLM,GAULS,-YGYY,4.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,47,99.1650381950613,47,6,87.2340425531915,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,6,HOUSE,--G--,4,4,LLM,GRUNT,-GG-Y,3,3,LLM,TRUCK,GGG--,2.0,2.0,LLM,TRUMP,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,5629,50,99.1117427607035,50,4,92.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
7,SPENT,True,5,HOUSE,---YY,5,5,LLM,NAMES,Y--YY,5,5,CSS_TRUE_REPAIR,STENT,G-GGG,1.0,1.0,LLM,SCENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.7747379641144,463,10,97.8401727861771,10.0,2.0,80.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,,,,,,,,,,,,,0
9,CRAZY,True,6,HOUSE,-----,5,5,LLM,TALIA,-Y---,5,5,CSS_TRUE_REPAIR,CRANK,GGG--,2.0,2.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRABB,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,5629,694,87.67098951856458,694,30,95.67723342939482,30.0,3.0,90.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,TALES,-G-GG,2,2,CSS_TRUE_REPAIR,PAGES,-G-GG,2.0,2.0,LLM,RAVES,-G-GG,2.0,2.0,LLM,MAKES,-G-GG,2.0,2.0,LLM,CASES,-GGGG,1.0,1.0,LLM,5629,463,91.7747379641144,463,51,88.98488120950324,51.0,38.0,25.49019607843137,38.0,24.0,36.84210526315789,24.0,12.0,50.0,12.0,2.0,83.33333333333334,0
