game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,BROTH,--GGY,3,3,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,1,97.67441860465117,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,TRYNA,YYY-Y,5,5,CSS_TRUE_REPAIR,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,2,99.71181556195964,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,NADIA,---Y-,5,5,CSS_TRUE_REPAIR,TWIRL,G-GY-,3.0,3.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,65,90.63400576368876,65.0,2.0,96.92307692307692,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,5,HOUSE,-----,5,5,LLM,KARAN,--G--,4,4,CSS_TRUE_REPAIR,LYRIC,-YGY-,4.0,4.0,LLM,BIRDY,-GGYG,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
5,USUAL,True,4,HOUSE,--GY-,4,4,LLM,STUNT,Y-G--,4,4,LLM,PLUMS,-YG-Y,4.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,47,99.1650381950613,47,11,76.59574468085107,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,FAULT,--GGY,3,3,CSS_TRUE_REPAIR,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,LACES,---YY,5,5,CSS_TRUE_REPAIR,STENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,13,97.19222462203024,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,,,,,,,,,,,,,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,DARIN,-YY--,5,5,CSS_TRUE_REPAIR,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,694,87.67098951856458,694,32,95.38904899135446,32.0,5.0,84.375,5.0,1.0,80.0,,,,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,RITES,---GG,3,3,CSS_TRUE_REPAIR,MALES,-G-GG,2.0,2.0,LLM,WAVES,-G-GG,2.0,2.0,LLM,PACES,-G-GG,2.0,2.0,LLM,FAKES,-G-GG,2.0,2.0,LLM,5629,463,91.7747379641144,463,71,84.66522678185746,71.0,32.0,54.929577464788736,32.0,22.0,31.25,22.0,12.0,45.45454545454545,12.0,7.0,41.66666666666667,0
11,YOUNG,True,4,HOUSE,-GG--,3,3,LLM,ROUND,-GGG-,2,2,LLM,MOUNT,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,18,99.68022739385326,18,3,83.33333333333334,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,5,HOUSE,---YY,5,5,LLM,REALS,-GG-G,2,2,CSS_TRUE_REPAIR,BEAMS,-GGYG,2.0,2.0,LLM,MEATS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.7747379641144,463,16,96.54427645788336,16.0,2.0,87.5,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
