game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGBY,1B2W,LLM,204,GBOY,1B1W,CSS,40,GRBR,3B0W,CSS,8,GRBW,2B1W,CSS,2,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,4,RGBY,1B2W,LLM,204,GBKY,0B2W,CSS,70,YGOR,0B4W,CSS,2,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,6,RGBY,0B2W,LLM,936,YRKO,0B2W,CSS,200,PKRG,0B1W,CSS,29,WBYK,0B2W,CSS,6,OYPB,2B0W,CSS,1,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGBY,1B1W,LLM,660,WBOY,0B2W,CSS,141,GWBP,2B0W,CSS,15,KYBP,2B2W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGBY,0B1W,LLM,976,WBOP,1B0W,CSS,112,WRKK,0B0W,CSS,16,YPYP,1B0W,CSS,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,5,RGBY,1B1W,LLM,660,ROWB,0B1W,CSS,147,BKPY,2B1W,CSS,8,YBPY,1B1W,CSS,2,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,5,RGBY,0B2W,LLM,936,YPOR,0B1W,CSS,196,GRRK,3B0W,CSS,8,GRWK,2B2W,CSS,1,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,6,RGBY,0B3W,LLM,224,GYRW,2B1W,CSS,15,KYRG,1B2W,CSS,4,GYYR,3B0W,CSS,3,GYOR,3B0W,CSS,2,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
9,PPRR,True,6,RGBY,0B1W,LLM,976,POOR,2B0W,CSS,71,BOOK,0B0W,CSS,9,PPPR,3B0W,CSS,4,PWPR,2B1W,CSS,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBY,1B0W,LLM,500,RWPW,1B0W,CSS,95,OGOW,0B2W,CSS,4,ROKO,3B0W,CSS,1,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,5,RGBY,1B1W,LLM,660,RYKW,2B0W,CSS,41,RBKP,1B1W,CSS,5,RYPR,3B0W,CSS,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,5,RGBY,0B2W,LLM,936,GPRO,1B0W,CSS,110,BWRK,1B0W,CSS,14,BOYO,0B1W,CSS,4,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
13,YYKK,True,6,RGBY,0B1W,LLM,976,PWYW,0B1W,CSS,238,BPPO,0B0W,CSS,19,KKWG,0B2W,CSS,3,WRKR,1B0W,CSS,1,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
14,YWPG,True,4,RGBY,0B2W,LLM,936,PYYB,0B2W,CSS,112,YKRP,1B1W,CSS,22,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
15,RYYG,True,3,RGBY,1B2W,LLM,204,RPYG,3B0W,CSS,6,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,5,RGBY,1B1W,LLM,660,RWGP,0B1W,CSS,147,BOBG,0B2W,CSS,16,GKOY,0B3W,CSS,2,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,5,RGBY,0B0W,LLM,256,KWPP,1B1W,CSS,46,OPOP,0B2W,CSS,3,WOPW,0B4W,CSS,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,5,RGBY,0B2W,LLM,936,BWGB,1B1W,CSS,160,WYGP,1B2W,CSS,8,PRGW,2B0W,CSS,2,YOGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,5,RGBY,1B1W,LLM,660,GBBP,0B1W,CSS,170,WGRK,2B0W,CSS,13,YGKK,2B2W,CSS,1,KGYK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
20,OYOP,True,6,RGBY,0B1W,LLM,976,YPWW,0B2W,CSS,123,PYKP,2B0W,CSS,15,PWKG,0B1W,CSS,2,OYYP,3B0W,CSS,1,OYOP,4B0W,CSS,1,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGBY,1B0W,LLM,500,WOBW,1B0W,CSS,95,ROPK,2B0W,CSS,10,ROOR,1B1W,CSS,2,RRPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
