game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RRGW,0B2W,LLM,546,KYRG,0B2W,CSS,105,WGKO,0B1W,CSS,12,YBWR,1B1W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,6,RRGB,2B0W,LLM,229,YRGW,1B2W,CSS,16,RKGY,2B1W,CSS,4,RYGP,3B0W,CSS,2,RYGG,3B0W,CSS,1,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
3,OYGW,True,5,RRGY,1B1W,LLM,558,RWRO,0B2W,CSS,74,PROG,0B2W,CSS,7,OGWY,1B3W,CSS,1,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RRGB,0B1W,LLM,1160,WGWK,0B1W,CSS,278,YOKR,1B1W,CSS,44,YKBY,3B0W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGYB,0B1W,LLM,976,KWGW,0B0W,CSS,114,POOY,2B1W,CSS,10,PORO,2B0W,CSS,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,6,KKKR,0B1W,LLM,978,RPYG,0B2W,CSS,216,PRWB,0B2W,CSS,37,OYRW,0B0W,CSS,2,GBPK,2B2W,CSS,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
7,GWRK,True,4,RRGB,0B2W,LLM,546,WPBR,0B2W,CSS,105,GBOW,1B1W,CSS,18,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,7,KRGY,1B2W,LLM,204,KKRG,0B2W,CSS,68,PYGK,2B0W,CSS,9,RYGW,2B1W,CSS,4,BYGR,3B0W,CSS,3,YYGR,3B0W,CSS,2,GYGR,4B0W,CSS,1,,,,,,,,,,,,
9,PPRR,True,4,RRBW,0B2W,LLM,546,PBWO,1B0W,CSS,48,GBRY,1B0W,CSS,2,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,RORO,True,5,RRGB,1B1W,LLM,558,YROR,0B3W,CSS,20,RKRY,2B0W,CSS,6,RORP,3B0W,CSS,2,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,6,RRGB,1B0W,LLM,682,RPWW,1B1W,CSS,84,WYWB,1B0W,CSS,15,RYKP,2B1W,CSS,2,RYPY,3B0W,CSS,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
