game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,BASED,-----,5,5,LLM,CHINO,-G--G,3,3,CSS,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,BASED,-G---,4,4,LLM,RAMAN,YG---,4,4,CSS,CAIRO,-G-Y-,4,4,VOI,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,3,BASED,-----,5,5,LLM,IRONY,YG---,4,4,CSS,TRICK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
4,DIRTY,True,3,BASED,----Y,5,5,LLM,DONOR,G---Y,4,4,CSS,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
5,USUAL,True,4,WORDS,----Y,5,5,LLM,SEPIA,Y---Y,5,5,CSS,NATSU,-Y-YY,5,5,VOI,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,3,BASED,-----,5,5,LLM,LUTON,YYY--,5,5,CSS,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
7,SPENT,True,3,GUESS,--GY-,4,4,LLM,STEEN,GYG-Y,3,3,CSS,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,3,BASED,-GYY-,4,3,LLM,LAPSE,-GYGG,2,2,CSS,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,4,GRAPE,-GG--,3,3,LLM,TRANS,-GG--,3,3,CSS,BRAID,-GG--,3,3,VOI,CRAZY,GGGGG,0,0,CSS,,,,,,,,,,
10,BASES,True,3,BASED,GGGG-,1,1,LLM,BASEL,GGGG-,1,1,CSS,BASES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
11,YOUNG,True,4,BASED,-----,5,5,LLM,TONIC,-GY--,4,4,CSS,HORNY,-G-GY,3,3,VOI,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
