game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,SHAWN,-G---,4,4,LLM,CHORE,-GG--,3,3,CSS,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,5,LIVES,-----,5,5,LLM,HORAN,--GY-,4,4,CSS,BURMA,--G-Y,4,4,VOI,PARRY,GGG-G,1,1,CSS,PARTY,GGGGG,0,0,VOI,,,,,
3,TRICK,True,4,BESTS,---Y-,5,5,LLM,TRINA,GGG--,2,2,CSS,TRIPP,GGG--,2,2,VOI,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,5,SPREE,--G--,4,4,LLM,MORIA,--GY-,4,4,CSS,BIRCH,-GG--,3,3,VOI,GIRLY,-GG-G,2,2,CSS,DIRTY,GGGGG,0,0,VOI,,,,,
5,USUAL,True,4,STAYS,Y-Y--,5,4,LLM,LASER,YYY--,5,5,CSS,ASLAM,-GYG-,3,3,VOI,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,4,SAUER,--G-Y,4,4,LLM,GRUNT,-GG-Y,3,3,CSS,TRUDY,GGG-G,1,1,VOI,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,5,MISSA,--Y--,5,5,LLM,ROLES,---YY,5,5,CSS,STEVE,GYG--,3,3,VOI,SCENT,G-GGG,1,1,CSS,SPENT,GGGGG,0,0,VOI,,,,,
8,PAUSE,True,3,DOSES,--YY-,5,4,LLM,SPARE,YYY-G,4,3,CSS,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,5,FLEAS,---Y-,5,5,LLM,MARIN,-YY--,5,5,CSS,ABORT,Y--Y-,5,5,VOI,GRADY,-GG-G,2,2,CSS,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,5,SPACE,Y-Y-Y,5,4,LLM,TALES,-G-GG,2,2,CSS,MARES,-G-GG,2,2,VOI,WAVES,-G-GG,2,2,CSS,BASES,GGGGG,0,0,VOI,,,,,
11,YOUNG,True,4,MILFS,-----,5,5,LLM,RATON,---YY,5,5,CSS,CONEY,-GY-Y,4,4,VOI,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,4,BISON,--Y-Y,5,5,LLM,DEANS,-GGGG,1,1,CSS,LEANS,-GGGG,1,1,VOI,MEANS,GGGGG,0,0,CSS,,,,,,,,,,
13,TRUTH,True,5,BRACE,-G---,4,4,LLM,TRIPS,GG---,3,3,CSS,TROLL,GG---,3,3,VOI,TRUNK,GGG--,2,2,CSS,TRUTH,GGGGG,0,0,VOI,,,,,
14,FIRED,False,6,SELLS,-Y---,5,5,LLM,ARTIE,-Y-YY,5,5,CSS,DIVER,YG-GY,3,3,VOI,MIRED,-GGGG,1,1,CSS,WIRED,-GGGG,1,1,VOI,HIRED,-GGGG,1,1,CSS
15,FOLKS,True,5,MUSED,--Y--,5,5,LLM,COATS,-G--G,3,3,CSS,LOBOS,YG--G,3,3,VOI,FOILS,GG-YG,2,2,CSS,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,3,KILDA,-YY--,5,4,LLM,SLICE,-YGYG,3,3,CSS,CHILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
17,BLACK,True,3,PACTS,-YY--,5,4,LLM,CLARE,YGG--,3,3,CSS,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
18,GRANT,True,4,SALES,-Y---,5,5,LLM,MOANA,--GG-,3,3,CSS,THANK,Y-GG-,3,3,VOI,GRANT,GGGGG,0,0,CSS,,,,,,,,,,
19,MEALS,True,5,BRICK,-----,5,5,LLM,TALES,-YYYG,4,3,CSS,LEADS,YGG-G,2,2,VOI,SEALS,-GGGG,1,1,CSS,MEALS,GGGGG,0,0,VOI,,,,,
20,CREAM,True,5,MORIA,Y-Y-Y,5,4,LLM,TAMER,-YYYY,5,5,CSS,DREAM,-GGGG,1,1,VOI,BREAM,-GGGG,1,1,CSS,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,ORDER,---Y-,5,5,LLM,SEINE,----G,4,4,CSS,GABLE,-Y--G,4,4,VOI,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,
22,OCCUR,True,4,SHALL,-----,5,5,LLM,INTER,----G,4,4,CSS,JUROR,-Y-YG,4,4,VOI,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,True,4,STING,Y----,5,5,LLM,REALS,YGG-G,2,2,CSS,BEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,CSS,,,,,,,,,,
24,GRADE,True,5,ANNIE,Y---G,4,4,LLM,SCALE,--G-G,3,3,CSS,GRAVE,GGG-G,1,1,VOI,GRAZE,GGG-G,1,1,CSS,GRADE,GGGGG,0,0,VOI,,,,,
25,CHILL,True,3,THING,-GG--,3,3,LLM,CHILE,GGGG-,1,1,CSS,CHILL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
26,FLOOD,True,3,BORED,-Y--G,4,4,LLM,FLOYD,GGG-G,1,1,CSS,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
27,APPLY,True,4,OPTED,-G---,4,4,LLM,SPANK,-GY--,4,4,CSS,APRIL,GG--Y,3,3,VOI,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
