game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,LEANS,-----,5,5,VOI,RICOH,---YY,5,5,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,ROUTE,Y--G-,4,4,VOI,FIRTH,--GG-,3,3,VOI,CARTS,-GGG-,2,2,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,4,MARTY,--YY-,5,5,VOI,TROUT,GG---,3,3,VOI,TRIPP,GGG--,2,2,VOI,TRICK,GGGGG,0,0,VOI,,,,,,,,,,
4,DIRTY,True,3,PORES,--G--,4,4,VOI,MARTY,--GGG,2,2,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
5,USUAL,True,4,DRIPS,----Y,5,5,VOI,SLATE,YYY--,5,4,VOI,NASAL,--YGG,3,3,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,5,CORSA,--Y--,5,5,VOI,TRIPP,GG---,3,3,VOI,TREND,GG---,3,3,VOI,TRUTH,GGG--,2,2,VOI,TRULY,GGGGG,0,0,VOI,,,,,
7,SPENT,True,3,SHITE,G--YY,4,4,VOI,STEEN,GYG-Y,3,3,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,3,PARTY,GG---,3,3,VOI,PALES,GG-YY,3,3,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,4,PROSE,-G---,4,4,VOI,TRULY,-G--G,3,3,VOI,GRIMY,-G--G,3,3,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,True,5,TASER,-GGG-,2,2,VOI,CASEY,-GGG-,2,2,VOI,EASEL,-GGG-,2,2,VOI,BASED,GGGG-,1,1,VOI,BASES,GGGGG,0,0,VOI,,,,,
11,YOUNG,True,3,PATEL,-----,5,5,VOI,CORBY,-G--Y,4,4,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,3,DARES,-Y-YG,4,4,VOI,TEAMS,-GGYG,2,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
13,TRUTH,True,3,TAILS,G----,4,4,VOI,TREND,GG---,3,3,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
14,FIRED,True,3,SPATE,----Y,5,5,VOI,LINER,-G-GY,3,3,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
15,FOLKS,True,4,RATES,----G,4,4,VOI,LIONS,Y-Y-G,4,4,VOI,FOLDS,GGG-G,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,,,,,,
16,CHILE,True,3,CORES,G--Y-,4,4,VOI,CHEVY,GGY--,3,3,VOI,CHILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
17,BLACK,True,4,LARUE,YY---,5,4,VOI,ASLAN,Y-Y--,5,4,VOI,CLAMP,YGG--,3,3,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,4,CASTE,-Y-Y-,5,4,VOI,ITALY,-YG--,4,4,VOI,TRAMP,YGG--,3,3,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,3,CARTS,-Y--G,4,4,VOI,MEANS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
20,CREAM,True,4,PALEY,-Y-Y-,5,5,VOI,MEANS,YYY--,5,4,VOI,EDEMA,--GYY,4,4,VOI,CREAM,GGGGG,0,0,VOI,,,,,,,,,,
21,AWAKE,True,4,CRATE,--G-G,3,3,VOI,SLAVE,--G-G,3,3,VOI,PEAKE,--GGG,2,2,VOI,AWAKE,GGGGG,0,0,VOI,,,,,,,,,,
22,OCCUR,True,4,MARES,--Y--,5,5,VOI,TRUTH,-YY--,5,5,VOI,ODOUR,G--GG,2,2,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,
23,YEARS,True,3,TEARS,-GGGG,1,1,VOI,PEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
24,GRADE,True,4,REALS,YYG--,4,4,VOI,TRACE,-GG-G,2,2,VOI,DRAPE,YGG-G,2,2,VOI,GRADE,GGGGG,0,0,VOI,,,,,,,,,,
25,CHILL,True,3,REALY,---G-,4,4,VOI,SHILL,-GGGG,1,1,VOI,CHILL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
26,FLOOD,True,3,SLATE,-G---,4,4,VOI,FLOUR,GGG--,2,2,VOI,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
27,APPLY,True,4,DEALS,--YG-,4,4,VOI,VIOLA,---GY,4,4,VOI,APTLY,GG-GG,1,1,VOI,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,3,SLADE,GY--G,3,3,VOI,STYLE,G--GG,2,2,VOI,SMILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
29,KNOCK,True,4,TRACE,---G-,4,4,VOI,FLOCK,--GGG,2,2,VOI,SHOCK,--GGG,2,2,VOI,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,
30,SLEEP,True,4,TRACE,----Y,5,5,VOI,MELON,-YY--,5,5,VOI,SWELL,G-GY-,3,3,VOI,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
