game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGYB,0B3W,LLM,224,YRWG,0B2W,CSS,61,BYGO,0B2W,VOI,10,PBRY,0B3W,CSS,1,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,4,RGYO,2B2W,LLM,6,RGOY,1B3W,CSS,4,OGYR,0B4W,VOI,1,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGBW,1B1W,LLM,660,RWOY,0B3W,CSS,37,KORW,1B1W,VOI,9,PRYW,1B1W,CSS,1,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGBW,1B0W,LLM,500,PKOW,1B1W,CSS,90,KYKW,0B2W,VOI,10,RKPY,1B2W,CSS,1,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGBW,0B0W,LLM,256,PPOY,1B1W,CSS,46,KPKP,0B0W,VOI,6,OYYY,0B2W,CSS,1,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,6,RGBW,1B1W,LLM,660,RWKY,0B1W,CSS,147,GGWO,1B0W,VOI,24,PGYB,1B2W,CSS,2,GYBB,0B2W,VOI,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
7,GWRK,True,5,RRGB,0B2W,LLM,546,PYBR,0B1W,CSS,82,BWKG,1B2W,VOI,13,OBWG,0B2W,CSS,1,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,6,RGBW,0B2W,LLM,936,WPKR,1B0W,CSS,102,WOYG,0B2W,VOI,16,YRGR,2B1W,CSS,2,GROR,2B0W,VOI,1,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
9,PPRR,True,6,RGBW,0B1W,LLM,976,YWYO,0B0W,CSS,114,PKKB,1B0W,VOI,11,PPGP,2B0W,CSS,2,PRRP,2B2W,VOI,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBW,1B0W,LLM,500,ROKK,2B0W,CSS,46,RYRK,2B0W,VOI,4,RORR,3B0W,CSS,2,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,6,RGYB,1B1W,LLM,660,KRYO,1B2W,CSS,29,OOYR,0B3W,VOI,4,RYRO,3B0W,CSS,2,RYWO,3B0W,VOI,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
12,GYKK,True,6,RGBK,1B1W,LLM,660,RBOR,0B0W,CSS,72,KGYG,0B3W,VOI,12,GYWK,3B0W,CSS,2,GYPK,3B0W,VOI,1,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
13,YYKK,True,5,RGBW,0B0W,LLM,256,YPOO,1B0W,CSS,18,KPKK,2B0W,VOI,4,KPPP,0B1W,CSS,1,YYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,5,RGYB,0B2W,LLM,936,YORK,1B0W,CSS,102,BPRW,0B2W,VOI,16,YYBP,1B1W,CSS,2,YWPG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,RYYG,True,4,RGBW,1B1W,LLM,660,OGKR,0B2W,CSS,141,RPWO,1B0W,VOI,18,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,6,RGBW,1B0W,LLM,500,KYBP,0B1W,CSS,117,POOW,0B1W,VOI,18,GGYO,3B0W,CSS,2,GGKO,2B0W,VOI,1,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,
17,PWWO,True,6,RGBW,0B1W,LLM,976,OYPB,0B2W,CSS,228,GOKP,0B2W,VOI,42,YPRK,0B1W,CSS,4,BKOO,1B0W,VOI,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
18,YOGW,True,6,RRRR,0B0W,LLM,2401,KPPK,0B0W,CSS,625,BGYB,0B2W,VOI,114,YYGW,3B0W,CSS,9,GYGW,2B1W,VOI,3,YOGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
19,KGYK,True,5,RRGB,0B1W,LLM,1160,OGWK,2B0W,CSS,70,PGWY,1B1W,VOI,18,YBWK,1B1W,CSS,3,KGYK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,OYOP,True,5,RGBO,0B1W,LLM,976,YKOP,2B1W,CSS,29,OKPP,2B0W,VOI,7,BKYP,1B1W,CSS,2,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGYB,1B0W,LLM,500,OWYP,0B2W,CSS,90,KGWO,0B1W,VOI,15,BPOB,0B1W,CSS,1,RRPW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,4,RGBY,1B1W,LLM,660,WKGY,1B0W,CSS,81,PROY,1B1W,VOI,15,BOYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
23,PPRP,True,6,BRRW,1B0W,LLM,682,BPOG,1B0W,CSS,95,KPRK,2B0W,VOI,9,KPPW,1B1W,CSS,3,YPRP,3B0W,VOI,1,PPRP,4B0W,CSS,1,,,,,,,,,,,,,,,,
24,WYOY,True,6,RROO,1B0W,LLM,864,RKGK,0B0W,CSS,128,PPYO,0B2W,VOI,23,YBOB,1B1W,CSS,4,WWOY,3B0W,VOI,1,WYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
