game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGBY,1B2W,LLM,204,RYGP,0B3W,CSS,33,YGWR,1B1W,VOI,4,YPBG,2B1W,CSS,1,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,5,RGBY,1B2W,LLM,204,RYOB,2B1W,CSS,9,RWYB,1B1W,VOI,3,YGOB,0B3W,CSS,1,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGBY,0B2W,LLM,936,GYPG,1B1W,CSS,143,PROG,0B2W,VOI,27,WYGO,2B2W,CSS,1,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,7,RGBY,1B1W,LLM,660,OPBR,1B1W,CSS,108,YOBO,2B0W,VOI,14,WOBG,1B0W,CSS,3,YYBP,3B0W,VOI,2,YBBP,3B0W,CSS,1,YKBP,4B0W,VOI,1,,,,,,,,,,,,
5,YOOO,True,6,RGBY,0B1W,LLM,976,WKWG,0B0W,CSS,114,PYOP,1B1W,VOI,19,PPRR,0B0W,CSS,3,OYYO,1B2W,VOI,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
6,BGPK,True,6,RGBY,1B1W,LLM,660,WYBK,1B1W,CSS,108,KKBG,0B3W,VOI,5,BGOK,3B0W,CSS,2,BGGK,3B0W,VOI,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
7,GWRK,True,5,RGBY,0B2W,LLM,936,BYKW,0B2W,CSS,196,YKPR,0B2W,VOI,32,KRRB,1B1W,CSS,5,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,6,RGBY,0B3W,LLM,224,BYGK,2B0W,CSS,24,BYOR,2B0W,VOI,8,PYGR,3B0W,CSS,3,YYGR,3B0W,VOI,2,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGBY,0B1W,LLM,976,BWOO,0B0W,CSS,114,KPGP,1B1W,VOI,19,PRRP,2B2W,CSS,1,PPRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBY,1B0W,LLM,500,OKWY,0B1W,CSS,117,PWBP,0B0W,VOI,20,RRKK,1B1W,CSS,5,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,6,RGBY,1B1W,LLM,660,OYBB,1B1W,CSS,103,BPBG,0B1W,VOI,17,OOGY,0B2W,CSS,2,RYOP,2B2W,VOI,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
12,GYKK,True,6,RRRR,0B0W,LLM,2401,OWWY,0B1W,CSS,616,BKYK,1B2W,VOI,39,PYBK,2B0W,CSS,5,KYGK,2B2W,VOI,1,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
13,YYKK,True,6,RGBY,0B1W,LLM,976,KWGK,1B1W,CSS,165,KKPB,0B2W,VOI,19,WPRK,1B0W,CSS,3,OYKK,3B0W,VOI,1,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
14,YWPG,True,7,RGBY,0B2W,LLM,936,GKRP,0B2W,CSS,200,YOKR,1B0W,VOI,23,BWPR,2B0W,CSS,4,BWKG,2B0W,VOI,2,BOPG,2B0W,CSS,1,YWPG,4B0W,VOI,1,,,,,,,,,,,,
15,RYYG,True,4,RGBY,1B2W,LLM,204,YOBR,0B2W,CSS,70,RPYG,3B0W,VOI,4,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,6,RRRR,0B0W,LLM,2401,KYBK,0B1W,CSS,616,WWOY,0B2W,VOI,89,GOYO,2B1W,CSS,7,OOYP,1B1W,VOI,1,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,
17,PWWO,True,5,RGBY,0B0W,LLM,256,OWOK,1B1W,CSS,46,OOPP,0B2W,VOI,3,PPWK,2B0W,CSS,1,PWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,5,RGBY,0B2W,LLM,936,GPOR,0B2W,CSS,200,BKRP,0B0W,VOI,16,WOYG,1B3W,CSS,3,YOGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,6,RGBY,1B1W,LLM,660,BGOW,1B0W,CSS,81,PGYK,3B0W,VOI,6,GGYK,3B0W,CSS,2,YGYK,3B0W,VOI,1,KGYK,4B0W,CSS,1,,,,,,,,,,,,,,,,
20,OYOP,True,5,RGBY,0B1W,LLM,976,PYKK,1B1W,CSS,154,WKKR,0B0W,VOI,12,OYPO,2B2W,CSS,1,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
