game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,5,RAISE,-----,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,CHONG,-GG--,3.0,3.0,CSS_TRUE,WHOOP,-GGYY,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,265,95.29223663172854,265,12,95.47169811320757,12.0,2.0,83.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,,,,2
2,PARTY,True,5,DAESH,-G---,4,4,CSS_TRUE,HOUSE,-----,5,5,LLM,MANTA,-G-G-,3.0,3.0,CSS_TRUE,CATTY,-G-GG,2.0,2.0,LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,315,94.40397939243203,315,210,33.33333333333333,210.0,10.0,95.23809523809524,10.0,2.0,80.0,2.0,1.0,50.0,,,,4
3,TRICK,True,4,NIETO,-Y-Y-,5,5,CSS_TRUE,TRIAL,GGG--,2,2,LLM,TRIPS,GGG--,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,73,98.7031444306271,73,5,93.15068493150685,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,MORSE,--G--,4,4,CSS_TRUE,TURFS,Y-G--,4,4,LLM,GIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,89,98.41890211405224,89,13,85.39325842696628,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,1
5,USUAL,True,4,CESAR,--YG-,4,4,CSS_TRUE,ATLAS,--YGY,4,4,LLM,SHOAL,Y--GG,3.0,3.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,47,99.1650381950613,47,3,93.61702127659576,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,HASTE,---Y-,5,5,CSS_TRUE,HOUSE,--G--,4,4,LLM,BLUNT,-YG-Y,4.0,4.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,108,98.08136436311956,108,10,90.74074074074076,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,4
7,SPENT,True,3,KOREA,---Y-,5,5,CSS_TRUE,HOUSE,---YY,5,5,LLM,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,430,92.3609877420501,430,98,77.20930232558139,98.0,1.0,98.9795918367347,,,,,,,,,,1
8,PAUSE,True,4,MATEO,-G-Y-,4,4,CSS_TRUE,WAIVE,-G--G,3,3,LLM,LARUE,-G-YG,3.0,3.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,82,98.54325812755374,82,48,41.46341463414634,48.0,5.0,89.58333333333334,5.0,1.0,80.0,,,,,,,0
9,CRAZY,True,5,DARES,-YY--,5,5,CSS_TRUE,SHARE,--GY-,4,4,LLM,GRANT,-GG--,3.0,3.0,CSS_TRUE,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,143,97.45958429561202,143,47,67.13286713286713,47.0,11.0,76.59574468085107,11.0,4.0,63.63636363636363,4.0,1.0,75.0,,,,2
10,BASES,True,6,SOLAR,Y--Y-,5,5,CSS_TRUE,HOUSE,---YY,5,4,LLM,MATES,-G-GG,2.0,2.0,CSS_TRUE,PACES,-G-GG,2.0,2.0,LLM,WAVES,-G-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,LLM,5629,243,95.683069817019,243,80,67.07818930041152,80.0,28.0,65.0,28.0,17.0,39.285714285714285,17.0,9.0,47.05882352941176,9.0,1.0,88.88888888888889,2
