game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,5,BEADS,-----,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,CHONG,-GG--,3,3,CSS_TRUE,WHOOP,-GGYY,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,547,90.28246580209628,547,23,95.79524680073126,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,2
2,PARTY,True,4,AROSE,YY---,5,4,CSS_TRUE,HOUSE,-----,5,5,LLM,DARPA,-GGY-,3,3,CSS_TRUE,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,178,96.83780422810446,178,127,28.651685393258425,127,3,97.63779527559056,3.0,1.0,66.66666666666666,,,,,,,5
3,TRICK,True,4,HASTE,---Y-,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,GLINT,--G-Y,4,4,CSS_TRUE,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,108,98.08136436311956,108,23,78.70370370370371,23,2,91.30434782608695,2.0,1.0,50.0,,,,,,,4
4,DIRTY,True,5,NEARS,---Y-,5,5,CSS_TRUE,STAGE,-Y---,5,5,LLM,TRUTH,-Y-G-,4,4,CSS_TRUE,PORTO,--GG-,3.0,3.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,168,97.01545567596376,168,49,70.83333333333334,49,4,91.83673469387756,4.0,1.0,75.0,1.0,1.0,0.0,,,,4
5,USUAL,True,3,MALES,-YY-Y,5,5,CSS_TRUE,FLASH,-YYY-,5,5,LLM,USUAL,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,28,99.50257594599395,28,2,92.85714285714286,2,1,50.0,,,,,,,,,,0
6,TRULY,True,5,NEARS,---Y-,5,5,CSS_TRUE,STARE,-Y-Y-,5,5,LLM,THROB,G-Y--,4,4,CSS_TRUE,TRILL,GG-G-,2.0,2.0,LLM,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,168,97.01545567596376,168,53,68.45238095238095,53,7,86.79245283018868,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,4
7,SPENT,True,4,OATES,--YYY,5,5,CSS_TRUE,EXIST,Y--YG,4,4,LLM,SLEPT,G-GYG,2,2,CSS_TRUE,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,32,99.43151536685023,32,8,75.0,8,1,87.5,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,5,REALS,-YY-Y,5,4,CSS_TRUE,CASEY,-GYY-,4,3,LLM,SADIE,YG--G,3,3,CSS_TRUE,SPACE,YYY-G,4.0,3.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,42,99.25386391899092,42,3,92.85714285714286,3,1,66.66666666666666,1.0,1.0,0.0,1.0,1.0,0.0,,,,4
9,CRAZY,True,5,SOREN,--Y--,5,5,CSS_TRUE,PRIDE,-G---,4,4,LLM,TRACY,-GGYG,2,2,CSS_TRUE,GRACY,-GGYG,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,188,96.66015278024516,188,25,86.70212765957447,25,1,96.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,2
10,BASES,True,6,DALES,-G-GG,2,2,CSS_TRUE,RAKES,-G-GG,2,2,LLM,CATES,-G-GG,2,2,CSS_TRUE,JAMES,-G-GG,2.0,2.0,LLM,VASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,LLM,5629,64,98.86303073370048,64,45,29.6875,45,27,40.0,27.0,20.0,25.925925925925924,20.0,3.0,85.0,3.0,1.0,66.66666666666666,0
11,YOUNG,True,5,BARED,-----,5,5,CSS_TRUE,HOUSE,-GG--,3,3,LLM,COUNT,-GGG-,2,2,CSS_TRUE,YOUNT,GGGG-,1.0,1.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,753,86.62284597619471,753,4,99.468791500664,4,1,75.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,2
12,MEANS,True,4,EARNS,YY-GG,3,2,CSS_TRUE,JEANS,-GGGG,1,1,LLM,DEANS,-GGGG,1,1,CSS_TRUE,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,5,99.91117427607034,5,4,20.0,4,3,25.0,3.0,1.0,66.66666666666666,,,,,,,0
13,TRUTH,True,4,TIRES,G-Y--,4,4,CSS_TRUE,TRUNK,GGG--,2,2,LLM,TRUDY,GGG--,2,2,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,25,99.55587138035176,25,5,80.0,5,3,40.0,3.0,1.0,66.66666666666666,,,,,,,0
14,FIRED,True,5,RAPES,Y--G-,4,4,CSS_TRUE,HOUSE,----Y,5,5,LLM,TRIED,-YYGG,3,3,CSS_TRUE,WIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,147,97.38852371646828,147,81,44.89795918367347,81,3,96.29629629629628,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,3
15,FOLKS,True,5,WARES,----G,4,4,CSS_TRUE,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,CSS_TRUE,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,282,94.99022917036774,282,76,73.04964539007092,76,12,84.21052631578947,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,2
16,CHILE,True,3,CARES,G--Y-,4,4,CSS_TRUE,CHECK,GGY--,3,3,LLM,CHILE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,31,99.44928051163618,31,4,87.09677419354838,4,1,75.0,,,,,,,,,,0
17,BLACK,True,4,MILES,--Y--,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,CANAL,YY--Y,5,5,CSS_TRUE,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,215,96.18049387102504,215,63,70.69767441860465,63,3,95.23809523809524,3.0,1.0,66.66666666666666,,,,,,,3
18,GRANT,True,5,LACES,-Y---,5,5,CSS_TRUE,SPACE,--G--,4,4,LLM,TRAIN,YGG-Y,3,3,CSS_TRUE,BRANT,-GGGG,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,323,94.2618582341446,323,99,69.3498452012384,99,2,97.97979797979798,2.0,1.0,50.0,1.0,1.0,0.0,,,,3
19,MEALS,True,5,TALES,-YYYG,4,3,CSS_TRUE,DEALS,-GGGG,1,1,LLM,REALS,-GGGG,1,1,CSS_TRUE,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,13,99.76905311778292,13,4,69.23076923076923,4,3,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
20,CREAM,True,5,CASTE,GY--Y,4,4,CSS_TRUE,CLEAN,G-GG-,2,2,LLM,CHEAP,G-GG-,2,2,CSS_TRUE,CHEER,G-G-Y,3.0,3.0,LLM,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,6,99.8934091312844,6,2,66.66666666666666,2,1,50.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,3
21,AWAKE,True,4,MEANS,-YG--,4,4,CSS_TRUE,GRAZE,--G-G,3,3,LLM,BLAKE,--GGG,2,2,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,43,99.236098774205,43,11,74.4186046511628,11,2,81.81818181818183,2.0,1.0,50.0,,,,,,,0
22,OCCUR,True,3,ASTOR,---YG,4,4,CSS_TRUE,COVER,YY--G,4,4,LLM,OCCUR,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,37,99.3426896429206,37,1,97.2972972972973,1,1,0.0,,,,,,,,,,0
23,YEARS,True,6,BALES,-Y-YG,4,4,CSS_TRUE,PEARS,-GGGG,1,1,LLM,HEARS,-GGGG,1,1,CSS_TRUE,TEARS,-GGGG,1.0,1.0,LLM,REARS,-GGGG,1.0,1.0,CSS_TRUE,YEARS,GGGGG,0.0,0.0,LLM,5629,37,99.3426896429206,37,10,72.97297297297297,10,9,10.0,9.0,8.0,11.11111111111111,8.0,7.0,12.5,7.0,1.0,85.71428571428571,0
24,GRADE,True,5,TIBER,---YY,5,5,CSS_TRUE,HOVER,---YY,5,5,LLM,SNARE,--GYG,3,3,CSS_TRUE,GRAZE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,275,95.11458518386924,275,159,42.18181818181818,159,9,94.33962264150944,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,,,,2
25,CHILL,True,4,LEONA,Y----,5,5,CSS_TRUE,HOUSE,Y----,5,5,LLM,CHILD,GGGG-,1,1,CSS_TRUE,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,129,97.70829632261504,129,8,93.7984496124031,8,2,75.0,2.0,1.0,50.0,,,,,,,3
26,FLOOD,True,5,HOSEA,-Y---,5,5,CSS_TRUE,HOUSE,-Y---,5,5,LLM,NICOL,---GY,4,4,CSS_TRUE,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,185,96.71344821460296,185,141,23.783783783783782,141,5,96.45390070921984,5.0,1.0,80.0,1.0,1.0,0.0,,,,4
27,APPLY,True,3,EARLS,-Y-G-,4,4,CSS_TRUE,VIOLA,---GY,4,4,LLM,APPLY,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,24,99.57363652513769,24,6,75.0,6,1,83.33333333333334,,,,,,,,,,0
28,SMILE,True,5,ERICA,Y-G--,4,4,CSS_TRUE,SHINE,G-G-G,2,2,LLM,SMITE,GGG-G,1,1,CSS_TRUE,SLIME,GYGYG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,70,98.7564398649849,70,10,85.71428571428571,10,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,1
29,KNOCK,True,5,WEARS,-----,5,5,CSS_TRUE,HOUSE,-Y---,5,5,LLM,DIPLO,----Y,5,5,CSS_TRUE,MCCOY,-Y-Y-,5.0,5.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,510,90.9397761591757,510,61,88.0392156862745,61,4,93.44262295081968,4.0,1.0,75.0,1.0,1.0,0.0,,,,2
30,SLEEP,True,4,RESIN,-YY--,5,5,CSS_TRUE,BRINE,----Y,5,5,LLM,SALEM,G-YG-,3,3,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,257,95.434357790016,257,172,33.07392996108949,172,4,97.67441860465117,4.0,1.0,75.0,,,,,,,4
31,BRICK,True,5,PACES,--Y--,5,5,CSS_TRUE,SPACE,---G-,4,4,LLM,TOUCH,---G-,4,4,CSS_TRUE,FRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,145,97.42405400604017,145,62,57.24137931034483,62,8,87.09677419354838,8.0,2.0,75.0,2.0,1.0,50.0,,,,4
32,WROTE,False,6,LACES,---Y-,5,5,CSS_TRUE,HOUSE,-Y--G,4,4,LLM,PROVE,-GG-G,2,2,CSS_TRUE,FROME,-GG-G,2.0,2.0,LLM,ERODE,-GG-G,2.0,2.0,CSS_TRUE,BROKE,-GG-G,2.0,2.0,LLM,5629,371,93.40913128441996,371,23,93.80053908355796,23,6,73.91304347826086,6.0,4.0,33.33333333333333,4.0,2.0,50.0,2.0,1.0,50.0,1
