game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,SOLAR,-Y---,5,5,CSS_TRUE,OFTEN,Y-Y--,5,5,LLM,PIVOT,G--YY,4.0,3.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,141,97.49511458518388,141,6,95.74468085106383,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,CARES,-GG--,3,3,CSS_TRUE,HARRY,-GG-G,2,2,LLM,TARDY,YGG-G,2.0,2.0,CSS_TRUE,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,64,98.86303073370048,64,5,92.1875,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
3,TRICK,True,4,LAIRD,--GY-,4,4,CSS_TRUE,PRIME,-GG--,3,3,LLM,CRIST,YGG-Y,3.0,3.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,76,98.64984899626933,76,25,67.10526315789474,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,3,LEADS,---Y-,5,5,CSS_TRUE,ROUND,Y---Y,5,5,LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,81,98.56102327233968,81,2,97.53086419753086,2.0,1.0,50.0,,,,,,,,,,0
5,USUAL,True,4,AIRES,Y---Y,5,5,CSS_TRUE,SANDY,YY---,5,5,LLM,CLASH,-YYY-,5.0,5.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,158,97.19310712382308,158,20,87.34177215189874,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,SHARI,---Y-,5,5,CSS_TRUE,POWER,----Y,5,5,LLM,BURNT,-YY-Y,5.0,5.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,359,93.62231302185111,359,18,94.98607242339833,18.0,3.0,83.33333333333334,3.0,1.0,66.66666666666666,,,,,,,0
7,SPENT,True,4,SERIE,GY---,4,4,CSS_TRUE,SPEAK,GGG--,2,2,LLM,SPELT,GGG-G,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,49,99.12950790548943,49,5,89.79591836734694,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,5,LADEN,-G-Y-,4,4,CSS_TRUE,MAYBE,-G--G,3,3,LLM,CARTE,-G--G,3.0,3.0,CSS_TRUE,GAUGE,-GG-G,2.0,2.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,53,99.05844732634571,53,37,30.18867924528302,37.0,10.0,72.97297297297297,10.0,1.0,90.0,1.0,1.0,0.0,,,,0
9,CRAZY,True,4,DALES,-Y---,5,5,CSS_TRUE,AMONG,Y----,5,5,LLM,CIARA,G-GY-,3.0,3.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,317,94.36844910286018,317,61,80.7570977917981,61.0,4.0,93.44262295081968,4.0,1.0,75.0,,,,,,,0
10,BASES,True,2,RAISE,-G-YY,4,3,CSS_TRUE,BASES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,86,98.47219754841002,86,1,98.83720930232558,,,,,,,,,,,,,0
