game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,DARTS,---G-,4,4,CSS_TRUE,TENTS,---G-,4,4,LLM,BLYTH,---GY,4.0,4.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,79,98.59655356191152,79,21,73.41772151898735,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,,,,1
2,PARTY,True,4,MARIE,-GG--,3,3,CSS_TRUE,CARNY,-GG-G,2,2,LLM,PARRY,GGG-G,1.0,1.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,74,98.68537928584118,74,10,86.48648648648648,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,3,SABLE,-----,5,5,CSS_TRUE,CRACK,-G-GG,2,2,LLM,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,504,91.04636702789128,504,5,99.0079365079365,5.0,1.0,80.0,,,,,,,,,,1
4,DIRTY,True,3,SNORE,---Y-,5,5,CSS_TRUE,RIGHT,YG--Y,4,4,LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,222,96.05613785752354,222,1,99.54954954954955,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,4,STARE,Y-Y--,5,4,CSS_TRUE,LASER,YYY--,5,5,LLM,ASLAM,-GYG-,3.0,3.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,154,97.26416770296676,154,7,95.45454545454544,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,2
6,TRULY,True,4,SELMA,--Y--,5,5,CSS_TRUE,WORLD,--YG-,4,4,LLM,BRILL,-G-G-,3.0,3.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,146,97.40628886125424,146,5,96.57534246575342,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,3,SLANT,G--GG,2,2,CSS_TRUE,SNEAK,GYG--,3,3,LLM,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,3,50.0,3.0,1.0,66.66666666666666,,,,,,,,,,3
8,PAUSE,True,5,NEARS,-YY-Y,5,4,CSS_TRUE,EASED,YGY--,4,3,LLM,SALVE,YG--G,3.0,3.0,CSS_TRUE,CAUSE,-GGGG,1.0,1.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,50,99.1117427607035,50,8,84.0,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
9,CRAZY,False,6,NEARS,--GY-,4,4,CSS_TRUE,CRAFT,GGG--,2,2,LLM,CRAMP,GGG--,2.0,2.0,CSS_TRUE,CRABB,GGG--,2.0,2.0,LLM,CRACK,GGG--,2.0,2.0,CSS_TRUE,CRAWL,GGG--,2.0,2.0,LLM,5629,49,99.12950790548943,49,6,87.75510204081633,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
10,BASES,True,6,LIARS,--Y-G,4,4,CSS_TRUE,MAKES,-G-GG,2,2,LLM,CATES,-G-GG,2.0,2.0,CSS_TRUE,FOUND,-----,5.0,5.0,LLM,SAGES,YG-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,LLM,5629,143,97.45958429561202,143,42,70.62937062937063,42.0,24.0,42.857142857142854,24.0,16.0,33.33333333333333,16.0,3.0,81.25,3.0,1.0,66.66666666666666,4
