game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,5,CANES,-----,5,5,LLM,TURBO,Y---G,4,4,CSS,LOTTO,-Y-GG,3,3,CSS,KYOTO,--GGG,2,2,CSS,PHOTO,GGGGG,0,0,CSS,,,,,
2,PARTY,True,4,START,-YYY-,5,3,LLM,TAMER,YG--Y,4,4,CSS,PARTI,GGGG-,1,1,CSS,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,4,COULD,Y----,5,5,LLM,RANCE,Y--G-,4,4,CSS,BRICS,-GGG-,2,2,CSS,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,4,GUESS,-----,5,5,LLM,DINAH,GG---,3,3,CSS,DILDO,GG---,3,3,CSS,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,OTHER,-----,5,5,LLM,MAINS,-Y--Y,5,5,CSS,SCALA,Y-YY-,5,3,CSS,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,3,START,-Y-Y-,5,5,LLM,TRIBE,GG---,3,3,CSS,TRULY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
7,SPENT,True,5,COULD,-----,5,5,LLM,SHITE,G--YY,4,4,CSS,STREP,GY-YY,4,4,CSS,SWEPT,G-GYG,2,2,CSS,SPENT,GGGGG,0,0,CSS,,,,,
8,PAUSE,True,3,COULD,--G--,4,4,LLM,SPURT,YYG--,4,4,CSS,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
9,CRAZY,True,6,COULD,G----,4,4,LLM,CARES,GYY--,4,4,CSS,CHART,G-GY-,3,3,CSS,CRACK,GGG--,2,2,CSS,CRABB,GGG--,2,2,CSS,CRAZY,GGGGG,0,0,CSS
10,BASES,True,6,COULD,-----,5,5,LLM,SIENA,Y-Y-Y,5,5,CSS,RATES,-G-GG,2,2,CSS,MAGES,-G-GG,2,2,CSS,WAVES,-G-GG,2,2,CSS,BASES,GGGGG,0,0,CSS
