game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,CANES,-----,5,5,LLM_RERANK,MOGUL,-Y---,5,5,LLM_RERANK,PROTO,G-GGG,1,1,LLM_RERANK,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,3,TIRED,Y-G--,4,4,LLM_RERANK,PARTS,GGGG-,1,1,LLM_RERANK,PARTY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
3,TRICK,True,3,CASTE,Y--Y-,5,5,LLM_RERANK,HITCH,-YYG-,4,4,LLM_RERANK,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
4,DIRTY,True,3,PALES,-----,5,5,LLM_RERANK,RHINO,Y-Y--,5,5,LLM_RERANK,DIRTY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
5,USUAL,True,4,HANES,-Y--Y,5,5,LLM_RERANK,STARK,Y-Y--,5,4,LLM_RERANK,ASSAM,-G-G-,3,3,LLM_RERANK,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,4,TIMES,G----,4,4,LLM_RERANK,TAROT,G-Y--,4,4,LLM_RERANK,TRUCK,GGG--,2,2,LLM_RERANK,TRULY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
7,SPENT,True,4,CESAR,-YY--,5,5,LLM_RERANK,STEEL,GYG--,3,3,LLM_RERANK,SWEPT,G-GYG,2,2,LLM_RERANK,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,4,LEADS,-YY-Y,5,4,LLM_RERANK,SAFER,YG-Y-,4,4,LLM_RERANK,CAUSE,-GGGG,1,1,LLM_RERANK,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,
9,CRAZY,True,6,MARES,-YY--,5,5,LLM_RERANK,TRAIN,-GG--,3,3,LLM_RERANK,DRAGO,-GG--,3,3,LLM_RERANK,BRAWL,-GG--,3,3,LLM_RERANK,CRACK,GGG--,2,2,LLM_RERANK,CRAZY,GGGGG,0,0,CSS
10,BASES,True,3,SALES,YG-GG,2,2,LLM_RERANK,CASES,-GGGG,1,1,LLM_RERANK,BASES,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
11,YOUNG,True,4,PALEO,----Y,5,5,LLM_RERANK,HORNS,-G-G-,3,3,LLM_RERANK,DONNY,-G-GY,3,3,LLM_RERANK,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,4,NOISE,Y--YY,5,5,LLM_RERANK,TEENS,-G-GG,2,2,LLM_RERANK,BEANS,-GGGG,1,1,LLM_RERANK,MEANS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
13,TRUTH,True,3,RINSE,Y----,5,5,LLM_RERANK,CAROL,--Y--,5,5,LLM_RERANK,TRUTH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
14,FIRED,True,4,BEARS,-Y-Y-,5,5,LLM_RERANK,ROGER,Y--G-,4,4,LLM_RERANK,TIRED,-GGGG,1,1,LLM_RERANK,FIRED,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
15,FOLKS,True,3,ALTER,-Y---,5,5,LLM_RERANK,MILLS,--G-G,3,3,LLM_RERANK,FOLKS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
16,CHILE,True,4,STEAL,--Y-Y,5,5,LLM_RERANK,ELLIE,-Y-YG,4,4,LLM_RERANK,GUILE,--GGG,2,2,LLM_RERANK,CHILE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
17,BLACK,True,5,TAXES,-Y---,5,5,LLM_RERANK,ALAIN,-GG--,3,3,LLM_RERANK,CLARK,YGG-G,2,2,LLM_RERANK,FLACK,-GGGG,1,1,LLM_RERANK,BLACK,GGGGG,0,0,CSS,,,,,
18,GRANT,True,3,HEARN,--GYY,4,4,LLM_RERANK,GRAND,GGGG-,1,1,LLM_RERANK,GRANT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
19,MEALS,True,6,CARTE,-Y--Y,5,5,LLM_RERANK,DEANS,-GG-G,2,2,LLM_RERANK,LEAPS,YGG-G,2,2,LLM_RERANK,SEALS,-GGGG,1,1,LLM_RERANK,HEALS,-GGGG,1,1,LLM_RERANK,MEALS,GGGGG,0,0,CSS
20,CREAM,True,3,TANKS,-Y---,5,5,LLM_RERANK,GRADE,-GY-Y,4,4,LLM_RERANK,CREAM,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
21,AWAKE,True,4,SOREN,---Y-,5,5,LLM_RERANK,EAGLE,-Y--G,4,4,LLM_RERANK,ABATE,G-G-G,2,2,LLM_RERANK,AWAKE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
22,OCCUR,True,4,HEADS,-----,5,5,LLM_RERANK,COMIN,YY---,5,5,LLM_RERANK,BLOCK,--YY-,5,5,LLM_RERANK,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,False,6,RIDES,Y--YG,4,4,LLM_RERANK,BEARS,-GGGG,1,1,LLM_RERANK,FEARS,-GGGG,1,1,LLM_RERANK,NEARS,-GGGG,1,1,LLM_RERANK,TEARS,-GGGG,1,1,LLM_RERANK,MEARS,-GGGG,1,1,LLM_RERANK
24,GRADE,True,2,REACT,YYG--,4,4,LLM_RERANK,GRADE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,4,STONE,-----,5,5,LLM_RERANK,LAURA,Y----,5,5,LLM_RERANK,BILLY,-YYG-,4,3,LLM_RERANK,CHILL,GGGGG,0,0,CSS,,,,,,,,,,
26,FLOOD,True,3,SCORE,--G--,4,4,LLM_RERANK,ALOOF,-GGGY,2,2,LLM_RERANK,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
27,APPLY,True,4,HALES,-YY--,5,5,LLM_RERANK,ALAIN,GY---,4,4,LLM_RERANK,ADULT,G--G-,3,3,LLM_RERANK,APPLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
28,SMILE,True,3,TEARY,-Y---,5,5,LLM_RERANK,SLOPE,GY--G,3,3,LLM_RERANK,SMILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
29,KNOCK,True,4,LITER,-----,5,5,LLM_RERANK,SOUND,-Y-Y-,5,5,LLM_RERANK,CANON,Y-YY-,5,4,LLM_RERANK,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,
30,SLEEP,True,4,SCORE,G---Y,4,4,LLM_RERANK,STEEL,G-GGY,2,2,LLM_RERANK,SLEEK,GGGG-,1,1,LLM_RERANK,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,
31,BRICK,True,4,SHARE,---Y-,5,5,LLM_RERANK,ROUND,Y----,5,5,LLM_RERANK,CRYPT,YG---,4,4,LLM_RERANK,BRICK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
32,WROTE,True,4,REINS,YY---,5,5,LLM_RERANK,TRACE,YG--G,3,3,LLM_RERANK,BRUTE,-G-GG,2,2,LLM_RERANK,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
33,RATED,True,4,SATIN,-GG--,3,3,LLM_RERANK,LATHE,-GG-Y,3,3,LLM_RERANK,MATER,-GGGY,2,2,LLM_RERANK,RATED,GGGGG,0,0,CSS,,,,,,,,,,
34,ALERT,True,2,ALICE,GG--Y,3,3,LLM_RERANK,ALERT,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
35,CAGES,True,6,RAINS,-G--G,3,3,LLM_RERANK,SALES,-G-GG,2,2,LLM_RERANK,GATES,YG-GG,2,2,LLM_RERANK,PAGES,-GGGG,1,1,LLM_RERANK,WAGES,-GGGG,1,1,LLM_RERANK,CAGES,GGGGG,0,0,LLM_RERANK
36,TEDDY,True,3,SLATE,---YY,5,5,LLM_RERANK,TENOR,GG---,3,3,LLM_RERANK,TEDDY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
37,COLES,False,6,SONAR,YG---,4,4,LLM_RERANK,TOOLS,-G-YG,3,3,LLM_RERANK,POLES,-GGGG,1,1,LLM_RERANK,HOLES,-GGGG,1,1,LLM_RERANK,MOLES,-GGGG,1,1,LLM_RERANK,FOLES,-GGGG,1,1,LLM_RERANK
38,HWANG,True,3,REALS,--G--,4,4,LLM_RERANK,GHANA,YYGG-,3,3,LLM_RERANK,HWANG,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
39,WRATH,True,3,SHARE,-YGY-,4,4,LLM_RERANK,GRAPH,-GG-G,2,2,LLM_RERANK,WRATH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
40,MACHO,True,4,SEDAN,---Y-,5,5,LLM_RERANK,RATIO,-G--G,3,3,LLM_RERANK,PAOLO,-G--G,3,3,LLM_RERANK,MACHO,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
41,LOPEZ,True,4,RACES,---G-,4,4,LLM_RERANK,TONED,-G-G-,3,3,LLM_RERANK,GOMEZ,-G-GG,2,2,LLM_RERANK,LOPEZ,GGGGG,0,0,CSS,,,,,,,,,,
42,GOODY,True,3,SNARE,-----,5,5,LLM_RERANK,PILOT,---Y-,5,5,LLM_RERANK,GOODY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
43,BROTH,True,5,LEARN,---Y-,5,5,LLM_RERANK,CORDS,-YY--,5,5,LLM_RERANK,PROTO,-GGG-,2,2,LLM_RERANK,FROTH,-GGGG,1,1,LLM_RERANK,BROTH,GGGGG,0,0,CSS,,,,,
44,VERDE,True,5,SLATE,----G,4,4,LLM_RERANK,NOIRE,---YG,4,4,LLM_RERANK,CURVE,--GYG,3,3,LLM_RERANK,VERGE,GGG-G,1,1,LLM_RERANK,VERDE,GGGGG,0,0,CSS,,,,,
45,TAMED,True,4,ALTER,Y-YG-,4,4,LLM_RERANK,TAPED,GG-GG,1,1,LLM_RERANK,TAXED,GG-GG,1,1,LLM_RERANK,TAMED,GGGGG,0,0,CSS,,,,,,,,,,
46,LEAFS,True,6,SAINT,YY---,5,5,LLM_RERANK,REALS,-GGYG,2,2,LLM_RERANK,LEADS,GGG-G,1,1,LLM_RERANK,LEAKS,GGG-G,1,1,LLM_RERANK,LEAPS,GGG-G,1,1,LLM_RERANK,LEAFS,GGGGG,0,0,CSS
47,YACHT,True,3,CHAOS,YYY--,5,5,LLM_RERANK,MATCH,-GYYY,4,3,LLM_RERANK,YACHT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
48,MESSY,True,5,LEARY,-G--G,3,3,LLM_RERANK,NEEDY,-G--G,3,3,LLM_RERANK,PETTY,-G--G,3,3,LLM_RERANK,BECKY,-G--G,3,3,LLM_RERANK,MESSY,GGGGG,0,0,CSS,,,,,
49,RYDER,True,4,TIRES,--YG-,4,4,LLM_RERANK,OLDER,--GGG,2,2,LLM_RERANK,ANDER,--GGG,2,2,LLM_RERANK,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,4,SARIN,---G-,4,4,LLM_RERANK,LUCIE,---G-,4,4,LLM_RERANK,DIGIT,---GY,4,4,LLM_RERANK,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,
51,RAVEN,True,3,RACES,GG-G-,2,2,LLM_RERANK,RAZED,GG-G-,2,2,LLM_RERANK,RAVEN,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
52,REICH,True,3,GRATE,-Y--Y,5,5,LLM_RERANK,RISER,GY-Y-,4,4,LLM_RERANK,REICH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
53,ICONS,True,4,SARIN,Y--YY,5,5,LLM_RERANK,LINES,-YY-G,4,4,LLM_RERANK,COINS,YYYGG,3,2,LLM_RERANK,ICONS,GGGGG,0,0,CSS,,,,,,,,,,
54,SILKY,True,3,SIENA,GG---,3,3,LLM_RERANK,SILKS,GGGG-,1,1,LLM_RERANK,SILKY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
55,CARVE,True,4,SLOAN,---Y-,5,5,LLM_RERANK,MADRE,-G-YG,3,3,LLM_RERANK,CARTE,GGG-G,1,1,LLM_RERANK,CARVE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
56,LAGER,True,2,ROLES,Y-YG-,4,4,LLM_RERANK,LAGER,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
57,JERKS,True,6,RAIDS,Y---G,4,4,LLM_RERANK,PORES,--GYG,3,3,LLM_RERANK,SERBS,-GG-G,2,2,LLM_RERANK,TERMS,-GG-G,2,2,LLM_RERANK,FERNS,-GG-G,2,2,LLM_RERANK,JERKS,GGGGG,0,0,CSS
58,LOTUS,True,4,MEANS,----G,4,4,LLM_RERANK,SOILS,-G-YG,3,3,LLM_RERANK,COLTS,-GYYG,3,3,LLM_RERANK,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,
59,LACEY,True,4,ARISE,Y---Y,5,5,LLM_RERANK,DELTA,-YY-Y,5,5,LLM_RERANK,NAGEL,-G-GY,3,3,LLM_RERANK,LACEY,GGGGG,0,0,CSS,,,,,,,,,,
60,TUDOR,True,3,SONIA,-Y---,5,5,LLM_RERANK,DROOL,YY-G-,4,4,LLM_RERANK,TUDOR,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
61,QUOTA,True,4,READS,--Y--,5,5,LLM_RERANK,ALINA,----G,4,4,LLM_RERANK,COTTA,-Y-GG,3,3,LLM_RERANK,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,
62,MOURN,True,3,SLANT,---Y-,5,5,LLM_RERANK,DENIM,--Y-Y,5,5,LLM_RERANK,MOURN,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
63,PROMO,True,5,DEANS,-----,5,5,LLM_RERANK,PILOT,G--Y-,4,4,LLM_RERANK,PROXY,GGG--,2,2,LLM_RERANK,PROVO,GGG-G,1,1,LLM_RERANK,PROMO,GGGGG,0,0,CSS,,,,,
