game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,GUESS,-----,5,5,LLM,RONDA,-Y---,5,5,CSS_TRUE,CLOTH,--GGY,3.0,3.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1270,77.43826612186889,1270,26,97.9527559055118,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,GIVEN,-----,5,5,LLM,ROADS,Y-Y--,5,5,CSS_TRUE,ABRAM,Y-G--,4.0,4.0,CSS_TRUE,PARRY,GGG-G,1.0,1.0,VOI,PARTY,GGGGG,0.0,0.0,VOI,,,,,,5629,1299,76.92307692307693,1299,65,94.9961508852964,65.0,6.0,90.76923076923076,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
3,TRICK,True,4,SLATE,---Y-,5,5,LLM,COUNT,Y---Y,5,5,CSS_TRUE,FITCH,-YYG-,4.0,4.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,126,97.76159175697282,126,11,91.26984126984128,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,BASED,----Y,5,5,LLM,DOING,G-Y--,4,4,CSS_TRUE,DITCH,GGY--,3.0,3.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,102,98.18795523183516,102,8,92.15686274509804,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,COULD,--GY-,4,4,LLM,BLUES,-YG-Y,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,32,99.43151536685023,32,1,96.875,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,4,RANGE,Y----,5,5,LLM,TORUS,G-YY-,4,3,CSS_TRUE,TRUDY,GGG-G,1.0,1.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,281,95.00799431515368,281,5,98.22064056939502,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,3,BASED,--YY-,5,5,LLM,STERN,GYG-Y,3,3,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,260,95.3810623556582,260,2,99.23076923076924,2.0,1.0,50.0,,,,,,,,,,0
8,PAUSE,True,4,CHOSE,---GG,3,3,LLM,RAISE,-G-GG,2,2,CSS_TRUE,LAPSE,-GYGG,2.0,2.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,30,99.4670456564221,30,4,86.66666666666667,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,4,GUESS,-----,5,5,LLM,CARON,GYY--,4,4,CSS_TRUE,CLARY,G-GYG,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1270,77.43826612186889,1270,16,98.74015748031496,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
10,BASES,True,6,GUESS,--YYG,4,4,LLM,SEALS,YYY-G,4,4,CSS_TRUE,EASES,-GGGG,1.0,1.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,VOI,CASES,-GGGG,1.0,1.0,VOI,BASES,GGGGG,0.0,0.0,VOI,5629,52,99.07621247113164,52,6,88.46153846153845,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
