game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,BASED,-----,5,5,LLM,COLIN,-Y---,5,5,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,547,90.28246580209628,547,32,94.14990859232176,32.0,1.0,96.875,,,,,,,,,,0
2,PARTY,True,4,SHEDS,-----,5,5,LLM,BARON,-GG--,3,3,CSS_TRUE,MARTY,-GGGG,1.0,1.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1214,78.43311422988097,1214,30,97.52883031301482,30.0,1.0,96.66666666666669,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,3,LEANS,-----,5,5,LLM,COURT,Y--YY,5,5,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,361,93.58678273227927,361,1,99.7229916897507,1.0,1.0,0.0,,,,,,,,,,0
4,DIRTY,True,3,LASER,----Y,5,5,LLM,TRYIN,YYYY-,5,5,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,211,96.25155445016875,211,1,99.52606635071088,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,4,SPRIT,Y----,5,5,LLM,DANES,-Y--Y,5,5,CSS_TRUE,LHASA,Y-YY-,5.0,5.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,496,91.18848818617872,496,19,96.16935483870968,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,SHEDS,-----,5,5,LLM,TALON,G-Y--,4,4,CSS_TRUE,TWIRL,G--YY,4.0,4.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1214,78.43311422988097,1214,4,99.67051070840198,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,4,HABER,---Y-,5,5,LLM,SEEIN,G-G-Y,3,3,CSS_TRUE,STENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,494,91.22401847575058,494,5,98.98785425101214,5.0,2.0,60.0,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,3,BASED,-GYY-,4,3,LLM,LAPSE,-GYGG,2,2,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,2,81.81818181818183,2.0,1.0,50.0,,,,,,,,,,0
9,CRAZY,True,4,OATES,-Y---,5,5,LLM,DIANA,--G--,4,4,CSS_TRUE,CLARY,G-GYG,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,312,94.45727482678984,312,26,91.66666666666666,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,,,,0
10,BASES,True,6,SORRY,Y----,5,5,LLM,AILES,Y--GG,3,3,CSS_TRUE,CATES,-G-GG,2.0,2.0,CSS_TRUE,DAMES,-G-GG,2.0,2.0,VOI,WAVES,-G-GG,2.0,2.0,VOI,BASES,GGGGG,0.0,0.0,VOI,5629,716,87.28015633327412,716,50,93.01675977653632,50.0,31.0,38.0,31.0,19.0,38.70967741935484,19.0,10.0,47.368421052631575,10.0,1.0,90.0,0
11,YOUNG,True,4,ARIES,-----,5,5,LLM,FOUND,-GGG-,2,2,CSS_TRUE,MOUNT,-GGG-,2.0,2.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,265,95.29223663172854,265,3,98.86792452830188,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,5,RAISE,-Y-YY,5,4,LLM,TESLA,-GY-Y,4,4,CSS_TRUE,SEDAN,YG-YY,4.0,3.0,CSS_TRUE,BEANS,-GGGG,1.0,1.0,VOI,MEANS,GGGGG,0.0,0.0,VOI,,,,,,5629,70,98.7564398649849,70,15,78.57142857142857,15.0,3.0,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
13,TRUTH,True,4,TALES,G----,4,4,LLM,TURIN,GYY--,4,4,CSS_TRUE,TROUT,GG-YY,3.0,2.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,56,99.00515189198792,56,6,89.28571428571429,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,3,ZEBRA,-Y-Y-,5,5,LLM,POSER,---GY,4,4,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,315,94.40397939243203,315,31,90.15873015873017,31.0,1.0,96.7741935483871,,,,,,,,,,0
15,FOLKS,True,5,GUESS,----G,4,4,LLM,MAILS,---YG,4,4,CSS_TRUE,BOLTS,-GG-G,2.0,2.0,CSS_TRUE,FOLDS,GGG-G,1.0,1.0,VOI,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,5629,393,93.01829809912952,393,24,93.89312977099236,24.0,5.0,79.16666666666666,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
16,CHILE,True,5,GUESS,--Y--,5,5,LLM,AIDEN,-Y-Y-,5,4,CSS_TRUE,RELIC,-YYYY,5.0,5.0,CSS_TRUE,CLIVE,GYG-G,2.0,2.0,VOI,CHILE,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,68,93.93398751115076,68.0,2.0,97.05882352941175,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
17,BLACK,True,4,BASED,GY---,4,4,LLM,BRAWN,G-G--,3,3,CSS_TRUE,BLATT,GGG--,2.0,2.0,CSS_TRUE,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,28,99.50257594599395,28,3,89.28571428571429,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
18,GRANT,True,4,GUESS,G----,4,4,LLM,GROAN,GG-YY,3,2,CSS_TRUE,GRAND,GGGG-,1.0,1.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,84,98.50772783798188,84,2,97.61904761904762,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
19,MEALS,True,5,BREEZ,--Y--,5,5,LLM,LEAST,YGGY-,3,3,CSS_TRUE,DEALS,-GGGG,1.0,1.0,CSS_TRUE,HEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,VOI,,,,,,5629,673,88.04405755906912,673,4,99.40564635958395,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
20,CREAM,True,3,GUESS,--G--,4,4,LLM,CRETE,GGG--,2,2,CSS_TRUE,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,151,97.31746313732457,151,2,98.67549668874172,2.0,1.0,50.0,,,,,,,,,,0
21,AWAKE,True,5,GUESS,--Y--,5,5,LLM,PARED,-Y-Y-,5,4,CSS_TRUE,BLAME,--G-G,3.0,3.0,CSS_TRUE,WEAVE,Y-G-G,3.0,3.0,VOI,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,85,92.41748438893843,85.0,7.0,91.76470588235294,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
22,OCCUR,True,3,AIRES,--Y--,5,5,LLM,ORTON,GY---,4,4,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,122,97.83265233611654,122,1,99.18032786885246,1.0,1.0,0.0,,,,,,,,,,0
23,YEARS,True,3,RAISE,YY-YY,5,4,LLM,AYERS,YYYGG,3,2,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,24,99.57363652513769,24,1,95.83333333333334,1.0,1.0,0.0,,,,,,,,,,0
24,GRADE,True,3,GUESS,G-Y--,4,4,LLM,GRACE,GGG-G,1,1,CSS_TRUE,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5.0,1.0,80.0,,,,,,,,,,0
25,CHILL,True,3,EARLS,---G-,4,4,LLM,GILLY,-YYG-,4,3,CSS_TRUE,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,3,94.11764705882352,3.0,1.0,66.66666666666666,,,,,,,,,,0
26,FLOOD,True,5,ARIES,-----,5,5,LLM,GHOUL,--G-Y,4,4,CSS_TRUE,BLOND,-GG-G,2.0,2.0,CSS_TRUE,LLOYD,-GG-G,2.0,2.0,VOI,FLOOD,GGGGG,0.0,0.0,VOI,,,,,,5629,265,95.29223663172854,265,16,93.9622641509434,16.0,3.0,81.25,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
27,APPLY,True,4,NEARS,--Y--,5,5,LLM,MALTA,-YY--,5,5,CSS_TRUE,FOCAL,---YY,5.0,5.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,336,94.03091135192751,336,21,93.75,21.0,2.0,90.47619047619048,2.0,1.0,50.0,,,,,,,0
28,SMILE,True,4,ASTER,-Y-Y-,5,5,LLM,SEINE,G-G-G,2,2,CSS_TRUE,SLICE,GYG-G,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,185,96.71344821460296,185,7,96.21621621621622,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,5,AFFIX,-----,5,5,LLM,GOERS,-Y---,5,5,CSS_TRUE,LUTON,---YY,5.0,5.0,CSS_TRUE,PHONY,--GY-,4.0,4.0,VOI,KNOCK,GGGGG,0.0,0.0,VOI,,,,,,5629,1805,67.93391366139633,1805,45,97.50692520775624,45.0,2.0,95.55555555555556,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
30,SLEEP,True,3,TALES,--YGY,4,4,LLM,SLEEK,GGGG-,1,1,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1.0,1.0,0.0,,,,,,,,,,0
31,BRICK,True,6,GUESS,-----,5,5,LLM,KANTO,Y----,5,5,CSS_TRUE,PRICK,-GGGG,1.0,1.0,CSS_TRUE,FRICK,-GGGG,1.0,1.0,VOI,CRICK,-GGGG,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,VOI,5629,1270,77.43826612186889,1270,15,98.81889763779527,15.0,3.0,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
32,WROTE,False,6,QOZYX,-Y---,5,5,LLM,CRONE,-GG-G,2,2,CSS_TRUE,PROVE,-GG-G,2.0,2.0,CSS_TRUE,FROME,-GG-G,2.0,2.0,VOI,AROSE,-GG-G,2.0,2.0,VOI,ERODE,-GG-G,2.0,2.0,VOI,5629,751,86.65837626576656,751,13,98.26897470039948,13.0,5.0,61.53846153846154,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
33,RATED,False,6,SHYLY,-----,5,5,LLM,RAVEN,GG-G-,2,2,CSS_TRUE,RACED,GG-GG,1.0,1.0,CSS_TRUE,RAGED,GG-GG,1.0,1.0,VOI,RAKED,GG-GG,1.0,1.0,VOI,RAPED,GG-GG,1.0,1.0,VOI,5629,1678,70.19008704920945,1678,9,99.46364719904648,9.0,5.0,44.44444444444444,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
34,ALERT,True,4,JETTY,-YY--,5,4,LLM,TREES,YYG--,4,4,CSS_TRUE,AVERT,G-GGG,1.0,1.0,CSS_TRUE,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,197,96.5002664771718,197,5,97.46192893401016,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
35,CAGES,False,6,ATEER,Y--G-,4,4,LLM,LACES,-GYGG,2,2,CSS_TRUE,CAFES,GG-GG,1.0,1.0,CSS_TRUE,CANES,GG-GG,1.0,1.0,VOI,CAKES,GG-GG,1.0,1.0,VOI,CAVES,GG-GG,1.0,1.0,VOI,5629,130,97.6905311778291,130,7,94.6153846153846,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,0
36,TEDDY,True,4,GIVEN,---Y-,5,5,LLM,CESAR,-G---,4,4,CSS_TRUE,LEYTE,-GYY-,4.0,4.0,CSS_TRUE,TEDDY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,743,86.800497424054,743,44,94.07806191117092,44.0,1.0,97.72727272727272,1.0,1.0,0.0,,,,,,,0
37,COLES,True,6,SHEDS,--Y-G,4,4,LLM,LANES,Y--GG,3,3,CSS_TRUE,MILES,--GGG,2.0,2.0,CSS_TRUE,FOLES,-GGGG,1.0,1.0,VOI,ROLES,-GGGG,1.0,1.0,VOI,COLES,GGGGG,0.0,0.0,VOI,5629,273,95.1501154734411,273,20,92.67399267399269,20.0,6.0,70.0,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
38,HWANG,True,4,SETTS,-----,5,5,LLM,DIANA,--GG-,3,3,CSS_TRUE,CLANG,--GGG,2.0,2.0,CSS_TRUE,HWANG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1422,74.73796411440753,1422,20,98.59353023909986,20.0,5.0,75.0,5.0,1.0,80.0,,,,,,,0
39,WRATH,True,3,LEAST,--G-Y,4,4,LLM,TRACI,YGG--,3,3,CSS_TRUE,WRATH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1.0,1.0,0.0,,,,,,,,,,0
40,MACHO,True,3,SHIFT,-Y---,5,5,LLM,HOARE,YYY--,5,5,CSS_TRUE,MACHO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,210,96.2693195949547,210,7,96.66666666666669,7.0,1.0,85.71428571428571,,,,,,,,,,0
41,LOPEZ,True,5,AIRES,---G-,4,4,LLM,BONED,-G-G-,3,3,CSS_TRUE,MOTEL,-G-GY,3.0,3.0,CSS_TRUE,FOLEY,-GYG-,3.0,3.0,VOI,LOPEZ,GGGGG,0.0,0.0,VOI,,,,,,5629,139,97.53064487475574,139,19,86.33093525179856,19.0,3.0,84.21052631578947,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
42,GOODY,True,5,SNARE,-----,5,5,LLM,BUILT,-----,5,5,CSS_TRUE,GOOCH,GGG--,2.0,2.0,CSS_TRUE,GOOFY,GGG-G,1.0,1.0,VOI,GOODY,GGGGG,0.0,0.0,VOI,,,,,,5629,337,94.0131462071416,337,31,90.80118694362018,31.0,2.0,93.5483870967742,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
43,BROTH,True,4,BREWS,GG---,3,3,LLM,BRIAN,GG---,3,3,CSS_TRUE,BROOD,GGG--,2.0,2.0,CSS_TRUE,BROTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,29,99.48481080120804,29,6,79.3103448275862,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
44,VERDE,True,5,APPLE,----G,4,4,LLM,ROSIE,Y---G,4,4,CSS_TRUE,BERNE,-GG-G,2.0,2.0,CSS_TRUE,VERGE,GGG-G,1.0,1.0,VOI,VERDE,GGGGG,0.0,0.0,VOI,,,,,,5629,282,94.99022917036774,282,28,90.0709219858156,28.0,5.0,82.14285714285714,5.0,2.0,60.0,2.0,1.0,50.0,,,,0
45,TAMED,False,6,GUESS,--Y--,5,5,LLM,ARNIE,Y---Y,5,5,CSS_TRUE,CADET,-GYGY,3.0,3.0,CSS_TRUE,HATED,-GYGG,2.0,2.0,VOI,TAXED,GG-GG,1.0,1.0,VOI,TAPED,GG-GG,1.0,1.0,VOI,5629,1121,80.08527269497246,1121,101,90.99018733273864,101.0,7.0,93.06930693069307,7.0,3.0,57.14285714285714,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
