game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,CRANE,-----,5,5,LLM,STOOL,-YGY-,4,4,CSS_TRUE,BOOTH,-YGGY,3.0,3.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,540,90.4068218155978,540,6,98.88888888888889,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,CRANE,-YY--,5,5,LLM,MARYS,-GGY-,3,3,CSS_TRUE,PARRY,GGG-G,1.0,1.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,227,95.96731213359388,227,11,95.15418502202644,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,CRANE,YG---,4,4,LLM,FRICK,-GGGG,1,1,CSS_TRUE,BRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,8,99.85787884171256,8,3,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,CRANE,-Y---,5,5,LLM,TORUS,Y-G--,4,4,CSS_TRUE,FIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,194,96.55356191152958,194,6,96.90721649484536,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,CRANE,--Y--,5,5,LLM,TAILS,-Y-YY,5,5,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,448,92.04121513590336,448,3,99.33035714285714,3.0,1.0,66.66666666666666,,,,,,,,,,0
6,TRULY,True,4,CRANE,-G---,4,4,LLM,PROST,-G--Y,4,4,CSS_TRUE,TRUTH,GGG--,2.0,2.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,93,98.34784153490853,93,6,93.5483870967742,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
7,SPENT,True,4,CRANE,---GY,4,4,LLM,SHENG,G-GG-,2,2,CSS_TRUE,STENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,41,99.27162906377689,41,3,92.6829268292683,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,5,CRANE,--Y-G,4,4,LLM,AGILE,Y---G,4,4,CSS_TRUE,HAUTE,-GG-G,2.0,2.0,CSS_TRUE,MAUDE,-GG-G,2.0,2.0,VOI,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,5629,78,98.61431870669746,78,16,79.48717948717949,16.0,3.0,81.25,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
9,CRAZY,False,6,CRANE,GGG--,2,2,LLM,CRABS,GGG--,2,2,CSS_TRUE,CRAIG,GGG--,2.0,2.0,CSS_TRUE,CRAFT,GGG--,2.0,2.0,VOI,CRACK,GGG--,2.0,2.0,VOI,CRAWL,GGG--,2.0,2.0,VOI,5629,11,99.80458340735476,11,6,45.45454545454545,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
10,BASES,True,5,CRANE,--Y-Y,5,4,LLM,DALES,-G-GG,2,2,CSS_TRUE,GATES,-G-GG,2.0,2.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,VOI,BASES,GGGGG,0.0,0.0,VOI,,,,,,5629,215,96.18049387102504,215,40,81.3953488372093,40.0,23.0,42.5,23.0,2.0,91.30434782608695,2.0,1.0,50.0,,,,0
11,YOUNG,True,4,CRANE,---G-,4,4,LLM,LOINS,-G-G-,3,3,CSS_TRUE,DOWNY,-G-GY,3.0,3.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,104,98.15242494226328,104,13,87.5,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,2,CRANE,--GGY,3,3,LLM,MEANS,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,8,99.85787884171256,8,1,87.5,,,,,,,,,,,,,0
13,TRUTH,True,4,CRANE,-G---,4,4,LLM,PROST,-G--Y,4,4,CSS_TRUE,FRITH,-G-GG,2.0,2.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,93,98.34784153490853,93,6,93.5483870967742,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,4,CRANE,-Y--Y,5,5,LLM,ROLES,Y--G-,4,4,CSS_TRUE,BITER,-G-GY,3.0,3.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,269,95.22117605258484,269,51,81.04089219330855,51.0,4.0,92.15686274509804,4.0,1.0,75.0,,,,,,,0
15,FOLKS,True,4,CRANE,-----,5,5,LLM,SPOIL,Y-Y-Y,5,5,CSS_TRUE,FOLDS,GGG-G,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,540,90.4068218155978,540,19,96.48148148148148,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
16,CHILE,True,4,CRANE,G---G,3,3,LLM,CLOSE,GY--G,3,3,CSS_TRUE,CYCLE,G--GG,2.0,2.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,CRANE,Y-G--,4,4,LLM,SLACK,-GGGG,1,1,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2.0,1.0,50.0,,,,,,,,,,0
18,GRANT,True,2,CRANE,-GGG-,2,2,LLM,GRANT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,1,90.9090909090909,,,,,,,,,,,,,0
19,MEALS,True,5,CRANE,--G-Y,4,4,LLM,LEAST,YGGY-,3,3,CSS_TRUE,DEALS,-GGGG,1.0,1.0,CSS_TRUE,SEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,VOI,,,,,,5629,46,99.18280333984724,46,4,91.30434782608695,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
21,AWAKE,True,4,CRANE,--G-G,3,3,LLM,SLAVE,--G-G,3,3,CSS_TRUE,AGAPE,G-G-G,2.0,2.0,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,54,99.04068218155976,54,12,77.77777777777779,12.0,3.0,75.0,3.0,1.0,66.66666666666666,,,,,,,0
22,OCCUR,True,4,ADIEU,----Y,5,5,LLM,BURNS,-YY--,5,5,CSS_TRUE,TROUT,-YYG-,4.0,4.0,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,302,94.63492627464912,302,15,95.03311258278146,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
23,YEARS,True,3,CRANE,-YG-Y,4,4,LLM,REAMS,YGG-G,2,2,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,25,99.55587138035176,25,9,64.0,9.0,1.0,88.88888888888889,,,,,,,,,,0
24,GRADE,True,2,CRANE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,,,,,,,,,,,,,0
25,CHILL,True,4,CRANE,G----,4,4,LLM,COILS,G-GG-,2,2,CSS_TRUE,CHILD,GGGG-,1.0,1.0,CSS_TRUE,CHILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,62,98.89856102327234,62,3,95.16129032258064,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
26,FLOOD,True,4,CRANE,-----,5,5,LLM,HOLDS,-YYY-,5,4,CSS_TRUE,FLOYD,GGG-G,1.0,1.0,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,540,90.4068218155978,540,6,98.88888888888889,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
