game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,RHINO,-G--G,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3.0,1.0,66.66666666666666,,,,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,DALIA,-G---,4,4,CSS_TRUE,TANGY,YG--G,3.0,3.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,694,87.67098951856458,694,40,94.23631123919309,40.0,7.0,82.5,7.0,1.0,85.71428571428571,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,MARIN,--YY-,5,4,CSS_TRUE,FLIRT,--GYY,4.0,4.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,694,87.67098951856458,694,22,96.8299711815562,22.0,2.0,90.9090909090909,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,ARIAN,-YY--,5,5,CSS_TRUE,RIGBY,YG--G,3.0,3.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,694,87.67098951856458,694,11,98.4149855907781,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,1,97.87234042553192,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,FAULT,--GGY,3,3,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,EAMES,Y---Y,5,5,CSS_TRUE,SPELT,GGG-G,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,463,91.7747379641144,463,18,96.1123110151188,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,4,HOUSE,--GGG,2,2,LLM,AMUSE,Y-GGG,2,2,CSS_TRUE,CAUSE,-GGGG,1.0,1.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,6,99.8934091312844,6,2,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,5,HOUSE,-----,5,5,LLM,NATAL,-Y---,5,5,CSS_TRUE,PRIYA,-G-YY,4.0,4.0,CSS_TRUE,GRADY,-GG-G,2.0,2.0,VOI,CRAZY,GGGGG,0.0,0.0,VOI,,,,,,5629,694,87.67098951856458,694,28,95.96541786743516,28.0,4.0,85.71428571428571,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
10,BASES,True,3,HOUSE,---YY,5,4,LLM,TESLA,-YG-Y,4,4,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,463,91.7747379641144,463,14,96.97624190064796,14.0,1.0,92.85714285714286,,,,,,,,,,0
