game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,START,-Y---,5,5,LLM,THIEL,YG---,4,4,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,166,97.05098596553562,166,1,99.3975903614458,1.0,1.0,0.0,,,,,,,,,,0
2,PARTY,True,5,COULD,-----,5,5,LLM,TRANS,YYY--,5,5,CSS_TRUE,EARTH,-GGG-,2.0,2.0,CSS_TRUE,MARTY,-GGGG,1.0,1.0,VOI,PARTY,GGGGG,0.0,0.0,VOI,,,,,,5629,1556,72.35743471309291,1556,24,98.45758354755785,24.0,5.0,79.16666666666666,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
3,TRICK,True,5,GREEN,-G---,4,4,LLM,TROIS,GG-Y-,3,3,CSS_TRUE,TRIAL,GGG--,2.0,2.0,CSS_TRUE,TRIPP,GGG--,2.0,2.0,VOI,TRICK,GGGGG,0.0,0.0,VOI,,,,,,5629,173,96.9266299520341,173,6,96.53179190751445,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
4,DIRTY,True,3,START,-Y-Y-,5,4,LLM,TIRED,YGG-Y,3,3,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,3,GUESS,-Y-Y-,5,5,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,WORDS,--Y--,5,5,LLM,LAUER,Y-G-Y,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,506,91.01083673831944,506,2,99.60474308300395,2.0,1.0,50.0,,,,,,,,,,0
7,SPENT,True,3,GUESS,--GY-,4,4,LLM,SHEET,G-G-G,2,2,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,8,87.09677419354838,8.0,1.0,87.5,,,,,,,,,,0
8,PAUSE,True,5,GUESS,-YYG-,4,4,LLM,ROUSE,--GGG,2,2,CSS_TRUE,ABUSE,Y-GGG,2.0,2.0,CSS_TRUE,CAUSE,-GGGG,1.0,1.0,VOI,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,5629,11,99.80458340735476,11,4,63.63636363636363,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
9,CRAZY,True,6,STAGE,--G--,4,4,LLM,CIARA,G-GY-,3,3,CSS_TRUE,CRACK,GGG--,2.0,2.0,CSS_TRUE,CRAWL,GGG--,2.0,2.0,VOI,CRABB,GGG--,2.0,2.0,VOI,CRAZY,GGGGG,0.0,0.0,VOI,5629,127,97.7438266121869,127,6,95.2755905511811,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,False,6,SINCE,Y---Y,5,5,LLM,DEALS,-YY-G,4,4,CSS_TRUE,RATES,-G-GG,2.0,2.0,CSS_TRUE,MAGES,-G-GG,2.0,2.0,VOI,WAVES,-G-GG,2.0,2.0,VOI,BAKES,GG-GG,1.0,1.0,VOI,5629,345,93.87102504885416,345,50,85.5072463768116,50.0,26.0,48.0,26.0,15.0,42.30769230769231,15.0,7.0,53.333333333333336,7.0,2.0,71.42857142857143,0
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,LOUGH,-GGY-,3,3,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,19,99.66246224906732,19,1,94.73684210526316,1.0,1.0,0.0,,,,,,,,,,0
12,MEANS,True,4,GREEN,--Y-Y,5,4,LLM,ATONE,Y--GY,4,4,CSS_TRUE,JEANS,-GGGG,1.0,1.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,160,97.1575768342512,160,10,93.75,10.0,4.0,60.0,4.0,1.0,75.0,,,,,,,0
13,TRUTH,True,3,STAGE,-Y---,5,5,LLM,NORTH,--YGG,3,3,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,190,96.62462249067327,190,2,98.94736842105264,2.0,1.0,50.0,,,,,,,,,,0
14,FIRED,False,6,SINCE,-G--Y,4,4,LLM,RILED,YG-GG,2,2,CSS_TRUE,HIRED,-GGGG,1.0,1.0,CSS_TRUE,MIRED,-GGGG,1.0,1.0,VOI,WIRED,-GGGG,1.0,1.0,VOI,AIRED,-GGGG,1.0,1.0,VOI,5629,73,98.7031444306271,73,6,91.78082191780824,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
