game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BASED,-----,5,5,LLM,LOGIC,-Y---,5,5,CSS_TRUE,UPTON,-YYY-,5.0,4.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,547,90.28246580209628,547,42,92.3217550274223,42.0,2.0,95.23809523809524,2.0,1.0,50.0,,,,,,,0
2,PARTY,True,5,GUESS,-----,5,5,LLM,MALIN,-G---,4,4,CSS_TRUE,CARAT,-GG-Y,3.0,3.0,CSS_TRUE,TARDY,YGG-G,2.0,2.0,VOI,PARTY,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,96,92.44094488188976,96.0,4.0,95.83333333333334,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
3,TRICK,True,4,THERE,G--Y-,4,4,LLM,TRAIL,GG-Y-,3,3,CSS_TRUE,TRIPS,GGG--,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,58,98.96962160241604,58,4,93.10344827586206,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,RAISE,Y-Y--,5,5,LLM,NITRO,-GYY-,4,4,CSS_TRUE,WIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,45,99.20056848463317,45,6,86.66666666666667,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,SNARE,Y-Y--,5,4,LLM,LASTS,YYY--,5,5,CSS_TRUE,ASLAM,-GYG-,3.0,3.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,151,97.31746313732457,151,4,97.35099337748343,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,OATES,--Y--,5,5,LLM,THING,G----,4,4,CSS_TRUE,TUMMY,GY--G,3.0,3.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,92,98.36560667969444,92,7,92.3913043478261,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
7,SPENT,True,4,BREAK,--G--,4,4,LLM,NEEDS,Y-G-Y,4,4,CSS_TRUE,STENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,150,97.33522828211048,150,7,95.33333333333334,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,3,EARLS,YG--Y,4,4,LLM,HASTE,-GY-G,3,3,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,4,80.0,4.0,1.0,75.0,,,,,,,,,,0
9,CRAZY,True,5,GUESS,-----,5,5,LLM,MARLO,-YY--,5,5,CSS_TRUE,TRINA,-G--Y,4.0,4.0,CSS_TRUE,BRADY,-GG-G,2.0,2.0,VOI,CRAZY,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,76,94.01574803149606,76.0,4.0,94.73684210526316,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
10,BASES,False,6,EARNS,YG--G,3,3,LLM,TALES,-G-GG,2,2,CSS_TRUE,CAGES,-G-GG,2.0,2.0,CSS_TRUE,WAVES,-G-GG,2.0,2.0,VOI,MAKES,-G-GG,2.0,2.0,VOI,HADES,-G-GG,2.0,2.0,VOI,5629,62,98.89856102327234,62,39,37.096774193548384,39.0,24.0,38.46153846153847,24.0,15.0,37.5,15.0,6.0,60.0,6.0,3.0,50.0,0
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,LOUGH,-GGY-,3,3,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,19,99.66246224906732,19,1,94.73684210526316,1.0,1.0,0.0,,,,,,,,,,0
12,MEANS,True,5,SOULS,----G,4,4,LLM,AIRES,Y--YG,4,4,CSS_TRUE,BEATS,-GG-G,2.0,2.0,CSS_TRUE,DEANS,-GGGG,1.0,1.0,VOI,MEANS,GGGGG,0.0,0.0,VOI,,,,,,5629,447,92.05898028068928,447,23,94.85458612975393,23.0,6.0,73.91304347826086,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,0
13,TRUTH,True,5,TAKEN,G----,4,4,LLM,TOURS,G-GY-,3,3,CSS_TRUE,TRULY,GGG--,2.0,2.0,CSS_TRUE,TRUMP,GGG--,2.0,2.0,VOI,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,5629,73,98.7031444306271,73,4,94.52054794520548,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
14,FIRED,True,6,BREWS,-YY--,5,4,LLM,LEARN,-Y-Y-,5,5,CSS_TRUE,ROPED,Y--GG,3.0,3.0,CSS_TRUE,TIRED,-GGGG,1.0,1.0,VOI,MIRED,-GGGG,1.0,1.0,VOI,FIRED,GGGGG,0.0,0.0,VOI,5629,392,93.03606324391544,392,83,78.8265306122449,83.0,5.0,93.97590361445783,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
15,FOLKS,True,4,ARIES,----G,4,4,LLM,PLOTS,-YY-G,4,4,CSS_TRUE,DOLLS,-GG-G,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,185,96.71344821460296,185,19,89.72972972972974,19.0,4.0,78.94736842105263,4.0,1.0,75.0,,,,,,,0
16,CHILE,True,4,GUESS,--Y--,5,5,LLM,LOREN,Y--Y-,5,5,CSS_TRUE,MILLE,-Y-GG,3.0,3.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1121,80.08527269497246,1121,88,92.14986619090098,88.0,3.0,96.5909090909091,3.0,1.0,66.66666666666666,,,,,,,0
17,BLACK,True,4,RATES,-Y---,5,5,LLM,ALINA,YG---,4,4,CSS_TRUE,FLACK,-GGGG,1.0,1.0,CSS_TRUE,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,282,94.99022917036774,282,7,97.51773049645392,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
18,GRANT,True,4,GUESS,G----,4,4,LLM,GROAN,GG-YY,3,2,CSS_TRUE,GRAND,GGGG-,1.0,1.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,84,98.50772783798188,84,2,97.61904761904762,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
19,MEALS,True,4,BASED,-YYY-,5,5,LLM,STARE,Y-G-Y,4,4,CSS_TRUE,LEAPS,YGG-G,2.0,2.0,CSS_TRUE,MEALS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,108,98.08136436311956,108,14,87.03703703703704,14.0,2.0,85.71428571428571,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,4,RAGES,YY-Y-,5,5,LLM,TRADE,-GY-Y,4,4,CSS_TRUE,BREAK,-GGG-,2.0,2.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,74,98.68537928584118,74,11,85.13513513513513,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
21,AWAKE,True,5,GUESS,--Y--,5,5,LLM,HADEN,-Y-Y-,5,4,CSS_TRUE,REALM,-YG--,4.0,4.0,CSS_TRUE,ABATE,G-G-G,2.0,2.0,VOI,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,97,91.3470115967886,97.0,4.0,95.8762886597938,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
22,OCCUR,True,3,YEARS,---Y-,5,5,LLM,CONOR,YY--G,4,4,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,184,96.73121335938887,184,1,99.45652173913044,1.0,1.0,0.0,,,,,,,,,,0
