game_id,target_word,model_name,prompt_type,attempt_number,guess,feedback,win,attempts_to_win,timestamp,prompt,cot_trace,raw_response,is_valid_word,is_error,candidates_before,candidates_after,candidate_reduction_rate,information_gain_bits,violated_green_constraint,violated_yellow_constraint,violated_gray_constraint,total_constraint_violations
0,PHOTO,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,1,HEINZ,Y----,False,1,2025-12-11T20:47:13.455495,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,5629,227,0.9597,4.6321,False,False,False,0
0,PHOTO,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,2,CHUBB,-G---,False,2,2025-12-11T20:47:13.510352,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HEINZ  Feedback: Y----
  Per letter: H:Y  E:-  I:-  N:-  Z:-

Allowed words remaining: 227
Candidate words: SOUTH, WATCH, SHORT, MARCH, SHOWS, WORTH, MATCH, TRUTH, SHALL, PHOTO, COACH, TOUCH, CATCH, MOUTH, THROW, TOUGH, YOUTH, SHOOT, LAUGH, SHOTS, CRASH, THATS, ROUGH, SARAH, SHARP, CHART, SHOCK, FLASH, GHOST, TRASH, ..., LHASA, BLYTH, SHAKA, UHHHH, UHURU, AHAHA, MACHU, OOMPH, WASHY, CHUMS, LUCHA, CHULA, JOHOR, MUCHO, AAAAH, STAPH, WAHOO, MYRRH, SAKHO, WHORL

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 227

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 227

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,227,38,0.8326,2.5786,False,False,False,0
0,PHOTO,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,3,GHOST,-GG-Y,False,3,2025-12-11T20:47:13.569894,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HEINZ  Feedback: Y----
  Per letter: H:Y  E:-  I:-  N:-  Z:-
- Guess: CHUBB  Feedback: -G---
  Per letter: C:-  H:G  U:-  B:-  B:-

Allowed words remaining: 38
Candidate words: SHORT, SHOWS, SHALL, PHOTO, THROW, SHOOT, SHOTS, THATS, SHARP, GHOST, SHOPS, SHARK, SHOOK, SHAFT, WHATS, SHADY, AHMAD, WHARF, SHAKY, SHALT, DHAKA, WHOOP, SHAWL, SHARD, AHHHH, SHOAL, OHHHH, AHOLD, SHOWY, GHOSH, RHODA, XHOSA, SHHHH, SHAMS, LHASA, SHAKA, AHAHA, WHORL

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 38

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 38

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,38,1,0.9737,5.2479,False,False,False,0
0,PHOTO,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,4,PHOTO,GGGGG,True,4,2025-12-11T20:47:13.624258,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HEINZ  Feedback: Y----
  Per letter: H:Y  E:-  I:-  N:-  Z:-
- Guess: CHUBB  Feedback: -G---
  Per letter: C:-  H:G  U:-  B:-  B:-
- Guess: GHOST  Feedback: -GG-Y
  Per letter: G:-  H:G  O:G  S:-  T:Y

Allowed words remaining: 1
Candidate words: PHOTO

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,1,1,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,1,AVILA,Y----,False,1,2025-12-11T20:47:13.696047,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,5629,0,1.0000,12.4587,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,2,FRAUD,-YY--,False,2,2025-12-11T20:47:13.757303,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AVILA  Feedback: Y----
  Per letter: A:Y  V:-  I:-  L:-  A:-

Allowed words remaining: 945
Candidate words: YEARS, GREAT, STATE, START, TODAY, WATER, BASED, PARTY, THANK, MAKES, MAYBE, GAMES, MEANS, DEATH, CAUSE, HAPPY, HUMAN, WOMAN, WATCH, TAKEN, HEART, MAJOR, READY, HEARD, MARCH, BOARD, WANTS, SPACE, SHARE, BREAK, ..., STAGS, STAPH, WAHOO, BAWDY, BEAUT, CATTY, CRABB, GABOR, MARNE, PAPPY, SAHEB, SAKHO, TWANG, BANDY, BOGAN, CROAT, GARBO, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,3,ROHAN,Y--Y-,False,3,2025-12-11T20:47:13.814222,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AVILA  Feedback: Y----
  Per letter: A:Y  V:-  I:-  L:-  A:-
- Guess: FRAUD  Feedback: -YY--
  Per letter: F:-  R:Y  A:Y  U:-  D:-

Allowed words remaining: 162
Candidate words: WATER, PARTY, MAJOR, MARCH, RANGE, PAPER, PARTS, EARTH, CARRY, RATES, HARRY, MAYOR, SWEAR, ROMAN, MARKS, CARES, MARRY, RACES, PARKS, OSCAR, BARRY, BAKER, MAKER, RANKS, CARGO, SPRAY, HARSH, KAREN, EAGER, RANCH, ..., CARON, CARPE, RASPY, CAREW, PAGER, RANCE, SAREE, KARTS, ROXAS, HAMER, TATER, HABER, TARTE, HARPS, NARCO, REBAR, GABOR, MARNE, GARBO, HERAT

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,4,BAYER,-GY-Y,False,4,2025-12-11T20:47:13.877420,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AVILA  Feedback: Y----
  Per letter: A:Y  V:-  I:-  L:-  A:-
- Guess: FRAUD  Feedback: -YY--
  Per letter: F:-  R:Y  A:Y  U:-  D:-
- Guess: ROHAN  Feedback: Y--Y-
  Per letter: R:Y  O:-  H:-  A:Y  N:-

Allowed words remaining: 62
Candidate words: WATER, PARTY, PAPER, PARTS, CARRY, MARKS, CARES, MARRY, PARKS, BARRY, BAKER, MAKER, EAGER, CAREY, MARTY, GAMER, MAYER, CATER, BARGE, MATER, CARTS, PARRY, WAGER, EATER, CARBS, GARRY, TAPER, BAYER, TAKER, PAYER, ..., TARTS, CAMRY, MARCY, MARYS, CAPER, CARER, MAREK, BARBS, PARTE, PARKE, TAMER, PACER, TAREK, CARPE, CAREW, PAGER, SAREE, KARTS, TATER, TARTE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 4/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 4/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,5,CARRY,-GG-G,False,5,2025-12-11T20:47:13.935821,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AVILA  Feedback: Y----
  Per letter: A:Y  V:-  I:-  L:-  A:-
- Guess: FRAUD  Feedback: -YY--
  Per letter: F:-  R:Y  A:Y  U:-  D:-
- Guess: ROHAN  Feedback: Y--Y-
  Per letter: R:Y  O:-  H:-  A:Y  N:-
- Guess: BAYER  Feedback: -GY-Y
  Per letter: B:-  A:G  Y:Y  E:-  R:Y

Allowed words remaining: 9
Candidate words: PARTY, CARRY, MARRY, MARTY, PARRY, GARRY, CAMRY, MARCY, MARYS

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 5/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 5/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.1-nemotron-nano-8B-v1,chain-of-thought,6,PARTY,GGGGG,True,6,2025-12-11T20:47:13.995837,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AVILA  Feedback: Y----
  Per letter: A:Y  V:-  I:-  L:-  A:-
- Guess: FRAUD  Feedback: -YY--
  Per letter: F:-  R:Y  A:Y  U:-  D:-
- Guess: ROHAN  Feedback: Y--Y-
  Per letter: R:Y  O:-  H:-  A:Y  N:-
- Guess: BAYER  Feedback: -GY-Y
  Per letter: B:-  A:G  Y:Y  E:-  R:Y
- Guess: CARRY  Feedback: -GG-G
  Per letter: C:-  A:G  R:G  R:-  Y:G

Allowed words remaining: 2
Candidate words: PARTY, MARTY

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 6/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}","Game 2/100 | Target: PARTY | Attempt 6/6 | Candidates: 0

[ERROR] BadRequestError: Error code: 400 - {'error': {'message': ""{'error': '/chat/completions: Invalid model name passed in model=llama-3.1-nemotron-nano-8B-v1. Call `/v1/models` to view available models for your key.'}"", 'type': 'None', 'param': 'None', 'code': '400'}}",True,False,0,0,0.0000,0.0000,False,False,False,0
